component	mask	singular_value	variance_explained	cumulative_variance_explained	retained
dropped1102	Edge	78.1970672139	0.0001894655	0.8869936304	False
dropped1103	Edge	78.1347661735	0.0001891637	0.8871827941	False
dropped1104	Edge	78.0967464369	0.0001889796	0.8873717737	False
dropped1105	Edge	78.0815315100	0.0001889060	0.8875606797	False
dropped1106	Edge	78.0540103412	0.0001887729	0.8877494526	False
dropped1107	Edge	78.0281857759	0.0001886480	0.8879381006	False
dropped1108	Edge	78.0037239092	0.0001885297	0.8881266303	False
dropped1109	Edge	77.9316407318	0.0001881814	0.8883148118	False
dropped1110	Edge	77.8913387038	0.0001879869	0.8885027986	False
dropped1111	Edge	77.8845573748	0.0001879541	0.8886907528	False
dropped1112	Edge	77.8646464578	0.0001878580	0.8888786108	False
dropped1113	Edge	77.8235057364	0.0001876596	0.8890662704	False
dropped1114	Edge	77.7938207752	0.0001875164	0.8892537868	False
dropped1115	Edge	77.7654415906	0.0001873797	0.8894411665	False
dropped1116	Edge	77.7232543181	0.0001871764	0.8896283429	False
dropped1117	Edge	77.7111065803	0.0001871179	0.8898154608	False
dropped1118	Edge	77.7019618053	0.0001870739	0.8900025347	False
dropped1119	Edge	77.6476205141	0.0001868123	0.8901893470	False
dropped1120	Edge	77.6380014615	0.0001867660	0.8903761130	False
dropped1121	Edge	77.6150321970	0.0001866555	0.8905627685	False
dropped1122	Edge	77.5876814620	0.0001865240	0.8907492925	False
dropped1123	Edge	77.5558860126	0.0001863711	0.8909356636	False
dropped1124	Edge	77.5482168211	0.0001863343	0.8911219979	False
dropped1125	Edge	77.5149658752	0.0001861745	0.8913081725	False
dropped1126	Edge	77.4593725616	0.0001859076	0.8914940801	False
dropped1127	Edge	77.4173545770	0.0001857059	0.8916797860	False
dropped1128	Edge	77.4030047703	0.0001856371	0.8918654231	False
dropped1129	Edge	77.3678117389	0.0001854683	0.8920508914	False
dropped1130	Edge	77.3400770936	0.0001853354	0.8922362268	False
dropped1131	Edge	77.3086465228	0.0001851848	0.8924214116	False
dropped1132	Edge	77.2703954967	0.0001850016	0.8926064132	False
dropped1133	Edge	77.2599253390	0.0001849514	0.8927913646	False
dropped1134	Edge	77.2146695258	0.0001847348	0.8929760995	False
dropped1135	Edge	77.2056622050	0.0001846917	0.8931607912	False
dropped1136	Edge	77.1824595731	0.0001845807	0.8933453719	False
dropped1137	Edge	77.1571487598	0.0001844597	0.8935298316	False
dropped1138	Edge	77.1193733708	0.0001842791	0.8937141108	False
dropped1139	Edge	77.0776809497	0.0001840799	0.8938981907	False
dropped1140	Edge	77.0522566634	0.0001839585	0.8940821492	False
dropped1141	Edge	77.0375597479	0.0001838883	0.8942660376	False
dropped1142	Edge	77.0145100465	0.0001837783	0.8944498159	False
dropped1143	Edge	76.9834488785	0.0001836301	0.8946334460	False
dropped1144	Edge	76.9121614850	0.0001832902	0.8948167361	False
dropped1145	Edge	76.8831347754	0.0001831519	0.8949998880	False
dropped1146	Edge	76.8612248846	0.0001830475	0.8951829355	False
dropped1147	Edge	76.8436877718	0.0001829640	0.8953658994	False
dropped1148	Edge	76.7894430384	0.0001827057	0.8955486052	False
dropped1149	Edge	76.7480967556	0.0001825090	0.8957311142	False
dropped1150	Edge	76.6935888102	0.0001822499	0.8959133641	False
dropped1151	Edge	76.6854168026	0.0001822111	0.8960955752	False
dropped1152	Edge	76.6527337410	0.0001820558	0.8962776309	False
dropped1153	Edge	76.6493188836	0.0001820396	0.8964596705	False
dropped1154	Edge	76.6036368586	0.0001818226	0.8966414931	False
dropped1155	Edge	76.5907127971	0.0001817613	0.8968232544	False
dropped1156	Edge	76.5517814714	0.0001815766	0.8970048310	False
dropped1157	Edge	76.5345515514	0.0001814948	0.8971863258	False
dropped1158	Edge	76.4797026980	0.0001812348	0.8973675606	False
dropped1159	Edge	76.4658463091	0.0001811691	0.8975487297	False
dropped1160	Edge	76.4306993762	0.0001810026	0.8977297323	False
dropped1161	Edge	76.4226317110	0.0001809644	0.8979106967	False
dropped1162	Edge	76.3850647030	0.0001807865	0.8980914832	False
dropped1163	Edge	76.3454058609	0.0001805988	0.8982720820	False
dropped1164	Edge	76.3016636110	0.0001803920	0.8984524740	False
dropped1165	Edge	76.2656546119	0.0001802217	0.8986326957	False
dropped1166	Edge	76.2407472983	0.0001801040	0.8988127998	False
dropped1167	Edge	76.2279144211	0.0001800434	0.8989928432	False
dropped1168	Edge	76.1822860102	0.0001798279	0.8991726711	False
dropped1169	Edge	76.1640130583	0.0001797417	0.8993524128	False
dropped1170	Edge	76.1093949581	0.0001794840	0.8995318968	False
dropped1171	Edge	76.0993190604	0.0001794365	0.8997113332	False
dropped1172	Edge	76.0249491321	0.0001790859	0.8998904192	False
dropped1173	Edge	76.0135022291	0.0001790320	0.9000694511	False
dropped1174	Edge	76.0091390850	0.0001790114	0.9002484626	False
dropped1175	Edge	75.9608028587	0.0001787838	0.9004272464	False
dropped1176	Edge	75.9328290404	0.0001786522	0.9006058986	False
dropped1177	Edge	75.8824363337	0.0001784151	0.9007843137	False
dropped1178	Edge	75.8490418751	0.0001782581	0.9009625719	False
dropped1179	Edge	75.8368074958	0.0001782006	0.9011407725	False
dropped1180	Edge	75.7977039027	0.0001780169	0.9013187894	False
dropped1181	Edge	75.7609642598	0.0001778444	0.9014966338	False
dropped1182	Edge	75.7341874933	0.0001777187	0.9016743525	False
dropped1183	Edge	75.7240667629	0.0001776712	0.9018520237	False
dropped1184	Edge	75.6839957057	0.0001774832	0.9020295069	False
dropped1185	Edge	75.6481943475	0.0001773153	0.9022068222	False
dropped1186	Edge	75.6416825079	0.0001772848	0.9023841070	False
dropped1187	Edge	75.5829041528	0.0001770094	0.9025611164	False
dropped1188	Edge	75.5502371124	0.0001768564	0.9027379728	False
dropped1189	Edge	75.5318669979	0.0001767704	0.9029147432	False
dropped1190	Edge	75.5233615865	0.0001767306	0.9030914738	False
dropped1191	Edge	75.4496980768	0.0001763860	0.9032678599	False
dropped1192	Edge	75.4451183280	0.0001763646	0.9034442245	False
dropped1193	Edge	75.4349706960	0.0001763172	0.9036205417	False
dropped1194	Edge	75.3926022505	0.0001761192	0.9037966608	False
dropped1195	Edge	75.3380335406	0.0001758643	0.9039725251	False
dropped1196	Edge	75.3174188618	0.0001757681	0.9041482932	False
dropped1197	Edge	75.2978695043	0.0001756768	0.9043239701	False
dropped1198	Edge	75.2769109388	0.0001755791	0.9044995491	False
dropped1199	Edge	75.2430007035	0.0001754209	0.9046749700	False
dropped1200	Edge	75.2034393027	0.0001752365	0.9048502065	False
dropped1201	Edge	75.1865140401	0.0001751576	0.9050253642	False
dropped1202	Edge	75.1622161706	0.0001750444	0.9052004086	False
dropped1203	Edge	75.1061685763	0.0001747835	0.9053751921	False
dropped1204	Edge	75.0795457520	0.0001746596	0.9055498517	False
dropped1205	Edge	75.0544152035	0.0001745427	0.9057243944	False
dropped1206	Edge	75.0284935955	0.0001744221	0.9058988165	False
dropped1207	Edge	74.9842917807	0.0001742167	0.9060730332	False
dropped1208	Edge	74.9679834752	0.0001741409	0.9062471741	False
dropped1209	Edge	74.9344042439	0.0001739849	0.9064211590	False
dropped1210	Edge	74.8976798260	0.0001738145	0.9065949735	False
dropped1211	Edge	74.8816104996	0.0001737399	0.9067687134	False
dropped1212	Edge	74.8424870809	0.0001735584	0.9069422717	False
dropped1213	Edge	74.8258053966	0.0001734810	0.9071157528	False
dropped1214	Edge	74.8207536710	0.0001734576	0.9072892103	False
dropped1215	Edge	74.7831992072	0.0001732835	0.9074624939	False
dropped1216	Edge	74.7578128407	0.0001731659	0.9076356597	False
dropped1217	Edge	74.7053095366	0.0001729227	0.9078085825	False
dropped1218	Edge	74.7020392664	0.0001729076	0.9079814901	False
dropped1219	Edge	74.6406215743	0.0001726234	0.9081541135	False
dropped1220	Edge	74.6151125049	0.0001725054	0.9083266189	False
dropped1221	Edge	74.5511278952	0.0001722097	0.9084988286	False
dropped1222	Edge	74.5362667965	0.0001721410	0.9086709696	False
dropped1223	Edge	74.5052290232	0.0001719977	0.9088429673	False
dropped1224	Edge	74.5004630978	0.0001719757	0.9090149430	False
dropped1225	Edge	74.4674340543	0.0001718233	0.9091867663	False
dropped1226	Edge	74.4441217916	0.0001717157	0.9093584820	False
dropped1227	Edge	74.4186582989	0.0001715982	0.9095300802	False
dropped1228	Edge	74.3861493138	0.0001714484	0.9097015286	False
dropped1229	Edge	74.3847237043	0.0001714418	0.9098729704	False
dropped1230	Edge	74.3374592827	0.0001712240	0.9100441943	False
dropped1231	Edge	74.3043576833	0.0001710715	0.9102152659	False
dropped1232	Edge	74.2719848262	0.0001709225	0.9103861883	False
dropped1233	Edge	74.2615199855	0.0001708743	0.9105570627	False
dropped1234	Edge	74.2350570867	0.0001707526	0.9107278152	False
dropped1235	Edge	74.2104285410	0.0001706393	0.9108984545	False
dropped1236	Edge	74.1587749902	0.0001704018	0.9110688564	False
dropped1237	Edge	74.1445075473	0.0001703363	0.9112391926	False
dropped1238	Edge	74.1134854557	0.0001701938	0.9114093864	False
dropped1239	Edge	74.0626923104	0.0001699606	0.9115793470	False
dropped1240	Edge	74.0321515574	0.0001698204	0.9117491674	False
dropped1241	Edge	74.0120346968	0.0001697281	0.9119188955	False
dropped1242	Edge	73.9652677494	0.0001695137	0.9120884092	False
dropped1243	Edge	73.9406677333	0.0001694010	0.9122578102	False
dropped1244	Edge	73.9303626371	0.0001693538	0.9124271639	False
dropped1245	Edge	73.9157038566	0.0001692866	0.9125964505	False
dropped1246	Edge	73.8982089547	0.0001692065	0.9127656570	False
dropped1247	Edge	73.8359794393	0.0001689216	0.9129345786	False
dropped1248	Edge	73.8275944736	0.0001688833	0.9131034619	False
dropped1249	Edge	73.8098888781	0.0001688023	0.9132722642	False
dropped1250	Edge	73.7706260716	0.0001686227	0.9134408869	False
dropped1251	Edge	73.7459558196	0.0001685100	0.9136093968	False
dropped1252	Edge	73.7139977396	0.0001683639	0.9137777608	False
dropped1253	Edge	73.6810428175	0.0001682134	0.9139459742	False
dropped1254	Edge	73.6592133528	0.0001681138	0.9141140880	False
dropped1255	Edge	73.6210090914	0.0001679394	0.9142820274	False
dropped1256	Edge	73.5869132593	0.0001677839	0.9144498113	False
dropped1257	Edge	73.5353026063	0.0001675486	0.9146173600	False
dropped1258	Edge	73.5021173258	0.0001673975	0.9147847574	False
dropped1259	Edge	73.4912581692	0.0001673480	0.9149521054	False
dropped1260	Edge	73.4603374482	0.0001672072	0.9151193127	False
dropped1261	Edge	73.4385423005	0.0001671080	0.9152864207	False
dropped1262	Edge	73.4218900866	0.0001670322	0.9154534529	False
dropped1263	Edge	73.3742401144	0.0001668155	0.9156202684	False
dropped1264	Edge	73.3646102656	0.0001667717	0.9157870401	False
dropped1265	Edge	73.3352123474	0.0001666381	0.9159536782	False
dropped1266	Edge	73.3153615445	0.0001665479	0.9161202261	False
dropped1267	Edge	73.2692015769	0.0001663382	0.9162865643	False
dropped1268	Edge	73.2525166696	0.0001662625	0.9164528268	False
dropped1269	Edge	73.1883499009	0.0001659713	0.9166187981	False
dropped1270	Edge	73.1722513109	0.0001658983	0.9167846964	False
dropped1271	Edge	73.1072273570	0.0001656036	0.9169503000	False
dropped1272	Edge	73.0938361783	0.0001655429	0.9171158430	False
dropped1273	Edge	73.0834345428	0.0001654958	0.9172813388	False
dropped1274	Edge	73.0333534991	0.0001652691	0.9174466079	False
dropped1275	Edge	73.0186598922	0.0001652026	0.9176118105	False
dropped1276	Edge	72.9793144765	0.0001650246	0.9177768351	False
dropped1277	Edge	72.9718746970	0.0001649910	0.9179418261	False
dropped1278	Edge	72.8956300586	0.0001646464	0.9181064724	False
dropped1279	Edge	72.8665319427	0.0001645149	0.9182709874	False
dropped1280	Edge	72.8334545984	0.0001643656	0.9184353530	False
dropped1281	Edge	72.8113034037	0.0001642657	0.9185996186	False
dropped1282	Edge	72.8029250742	0.0001642279	0.9187638465	False
dropped1283	Edge	72.7564580468	0.0001640183	0.9189278648	False
dropped1284	Edge	72.7289228187	0.0001638942	0.9190917589	False
dropped1285	Edge	72.7095075472	0.0001638067	0.9192555656	False
dropped1286	Edge	72.6918801169	0.0001637272	0.9194192928	False
dropped1287	Edge	72.6440192540	0.0001635117	0.9195828046	False
dropped1288	Edge	72.6118132328	0.0001633668	0.9197461713	False
dropped1289	Edge	72.5813307578	0.0001632296	0.9199094010	False
dropped1290	Edge	72.5476644473	0.0001630782	0.9200724792	False
dropped1291	Edge	72.5076504075	0.0001628984	0.9202353776	False
dropped1292	Edge	72.4937643423	0.0001628360	0.9203982136	False
dropped1293	Edge	72.4605171996	0.0001626867	0.9205609003	False
dropped1294	Edge	72.4398009874	0.0001625937	0.9207234940	False
dropped1295	Edge	72.3857379094	0.0001623511	0.9208858451	False
dropped1296	Edge	72.3724457357	0.0001622915	0.9210481365	False
dropped1297	Edge	72.3388990428	0.0001621410	0.9212102776	False
dropped1298	Edge	72.2912099247	0.0001619273	0.9213722049	False
dropped1299	Edge	72.2835992028	0.0001618932	0.9215340981	False
dropped1300	Edge	72.2447574805	0.0001617193	0.9216958174	False
dropped1301	Edge	72.2411057964	0.0001617029	0.9218575203	False
dropped1302	Edge	72.2027289525	0.0001615312	0.9220190515	False
dropped1303	Edge	72.1729506136	0.0001613980	0.9221804495	False
dropped1304	Edge	72.1635518887	0.0001613559	0.9223418054	False
dropped1305	Edge	72.1285749846	0.0001611996	0.9225030050	False
dropped1306	Edge	72.0825184042	0.0001609938	0.9226639988	False
dropped1307	Edge	72.0604668989	0.0001608953	0.9228248941	False
dropped1308	Edge	72.0086382229	0.0001606639	0.9229855580	False
dropped1309	Edge	71.9995264951	0.0001606233	0.9231461812	False
dropped1310	Edge	71.9834745782	0.0001605516	0.9233067329	False
dropped1311	Edge	71.9522536987	0.0001604124	0.9234671453	False
dropped1312	Edge	71.9361821992	0.0001603408	0.9236274860	False
dropped1313	Edge	71.8790222303	0.0001600860	0.9237875721	False
dropped1314	Edge	71.8762507501	0.0001600737	0.9239476458	False
dropped1315	Edge	71.8624464604	0.0001600122	0.9241076580	False
dropped1316	Edge	71.8071301053	0.0001597660	0.9242674240	False
dropped1317	Edge	71.7923692054	0.0001597003	0.9244271243	False
dropped1318	Edge	71.7711579599	0.0001596059	0.9245867302	False
dropped1319	Edge	71.7346900733	0.0001594438	0.9247461740	False
dropped1320	Edge	71.7070795720	0.0001593211	0.9249054951	False
dropped1321	Edge	71.6467874118	0.0001590533	0.9250645484	False
dropped1322	Edge	71.6135230070	0.0001589056	0.9252234540	False
dropped1323	Edge	71.5980632155	0.0001588370	0.9253822910	False
dropped1324	Edge	71.5478397483	0.0001586143	0.9255409052	False
dropped1325	Edge	71.5271619670	0.0001585226	0.9256994278	False
dropped1326	Edge	71.4877755700	0.0001583481	0.9258577759	False
dropped1327	Edge	71.4837659734	0.0001583303	0.9260161062	False
dropped1328	Edge	71.4510854732	0.0001581856	0.9261742917	False
dropped1329	Edge	71.4117767870	0.0001580116	0.9263323033	False
dropped1330	Edge	71.3864920951	0.0001578997	0.9264902029	False
dropped1331	Edge	71.3616220128	0.0001577897	0.9266479926	False
dropped1332	Edge	71.3115458399	0.0001575683	0.9268055609	False
dropped1333	Edge	71.2916340878	0.0001574803	0.9269630412	False
dropped1334	Edge	71.2569993431	0.0001573273	0.9271203686	False
dropped1335	Edge	71.2336687110	0.0001572243	0.9272775929	False
dropped1336	Edge	71.2185635714	0.0001571577	0.9274347506	False
dropped1337	Edge	71.1804945889	0.0001569897	0.9275917403	False
dropped1338	Edge	71.1538248050	0.0001568721	0.9277486124	False
dropped1339	Edge	71.1264876083	0.0001567516	0.9279053639	False
dropped1340	Edge	71.1236270838	0.0001567390	0.9280621029	False
dropped1341	Edge	71.0404415778	0.0001563725	0.9282184754	False
dropped1342	Edge	71.0395468846	0.0001563686	0.9283748440	False
dropped1343	Edge	71.0066666777	0.0001562239	0.9285310679	False
dropped1344	Edge	70.9687975533	0.0001560573	0.9286871252	False
dropped1345	Edge	70.9406931131	0.0001559337	0.9288430589	False
dropped1346	Edge	70.9133514624	0.0001558135	0.9289988724	False
dropped1347	Edge	70.8841641730	0.0001556853	0.9291545577	False
dropped1348	Edge	70.8740728341	0.0001556410	0.9293101987	False
dropped1349	Edge	70.8338307610	0.0001554643	0.9294656630	False
dropped1350	Edge	70.8098243312	0.0001553589	0.9296210219	False
dropped1351	Edge	70.7752951480	0.0001552074	0.9297762293	False
dropped1352	Edge	70.7395359071	0.0001550506	0.9299312800	False
dropped1353	Edge	70.7283435057	0.0001550016	0.9300862816	False
dropped1354	Edge	70.6937831653	0.0001548501	0.9302411317	False
dropped1355	Edge	70.6730773578	0.0001547594	0.9303958911	False
dropped1356	Edge	70.6358635414	0.0001545965	0.9305504877	False
dropped1357	Edge	70.5880738531	0.0001543874	0.9307048750	False
dropped1358	Edge	70.5662625562	0.0001542920	0.9308591670	False
dropped1359	Edge	70.5464298390	0.0001542053	0.9310133723	False
dropped1360	Edge	70.5039329358	0.0001540195	0.9311673919	False
dropped1361	Edge	70.4541297283	0.0001538020	0.9313211939	False
dropped1362	Edge	70.4242518724	0.0001536716	0.9314748655	False
dropped1363	Edge	70.4148791592	0.0001536307	0.9316284962	False
dropped1364	Edge	70.3759467284	0.0001534609	0.9317819571	False
dropped1365	Edge	70.3580714561	0.0001533829	0.9319353400	False
dropped1366	Edge	70.3153193806	0.0001531966	0.9320885366	False
dropped1367	Edge	70.2913206099	0.0001530920	0.9322416286	False
dropped1368	Edge	70.2475328871	0.0001529013	0.9323945299	False
dropped1369	Edge	70.2236195434	0.0001527973	0.9325473272	False
dropped1370	Edge	70.1963260099	0.0001526785	0.9327000057	False
dropped1371	Edge	70.1657111778	0.0001525454	0.9328525511	False
dropped1372	Edge	70.1180350206	0.0001523381	0.9330048892	False
dropped1373	Edge	70.0977484065	0.0001522500	0.9331571392	False
dropped1374	Edge	70.0796923195	0.0001521716	0.9333093108	False
dropped1375	Edge	70.0660612807	0.0001521124	0.9334614232	False
dropped1376	Edge	70.0413609250	0.0001520052	0.9336134283	False
dropped1377	Edge	70.0136585463	0.0001518849	0.9337653133	False
dropped1378	Edge	70.0034723318	0.0001518407	0.9339171540	False
dropped1379	Edge	69.9646028648	0.0001516722	0.9340688262	False
dropped1380	Edge	69.9506717823	0.0001516118	0.9342204380	False
dropped1381	Edge	69.9131604334	0.0001514492	0.9343718872	False
dropped1382	Edge	69.8758160070	0.0001512875	0.9345231746	False
dropped1383	Edge	69.8687198714	0.0001512567	0.9346744314	False
dropped1384	Edge	69.8348443482	0.0001511101	0.9348255415	False
dropped1385	Edge	69.7695120689	0.0001508275	0.9349763690	False
dropped1386	Edge	69.7311968994	0.0001506619	0.9351270309	False
dropped1387	Edge	69.7209184971	0.0001506175	0.9352776483	False
dropped1388	Edge	69.7132544881	0.0001505844	0.9354282327	False
dropped1389	Edge	69.6843892092	0.0001504597	0.9355786924	False
dropped1390	Edge	69.6498045671	0.0001503104	0.9357290027	False
dropped1391	Edge	69.5828879342	0.0001500217	0.9358790244	False
dropped1392	Edge	69.5633469059	0.0001499374	0.9360289619	False
dropped1393	Edge	69.5362736457	0.0001498208	0.9361787826	False
dropped1394	Edge	69.4919025170	0.0001496296	0.9363284123	False
dropped1395	Edge	69.4881455316	0.0001496134	0.9364780257	False
dropped1396	Edge	69.4460313632	0.0001494321	0.9366274578	False
dropped1397	Edge	69.3992607234	0.0001492309	0.9367766888	False
dropped1398	Edge	69.3652428634	0.0001490847	0.9369257734	False
dropped1399	Edge	69.3587252309	0.0001490567	0.9370748301	False
dropped1400	Edge	69.3438299325	0.0001489926	0.9372238227	False
dropped1401	Edge	69.2652365960	0.0001486551	0.9373724778	False
dropped1402	Edge	69.2472618613	0.0001485780	0.9375210558	False
dropped1403	Edge	69.2187001724	0.0001484554	0.9376695112	False
dropped1404	Edge	69.1934506444	0.0001483471	0.9378178583	False
dropped1405	Edge	69.1630863673	0.0001482170	0.9379660753	False
dropped1406	Edge	69.1181325173	0.0001480243	0.9381140996	False
dropped1407	Edge	69.1048151241	0.0001479673	0.9382620669	False
dropped1408	Edge	69.0785173917	0.0001478547	0.9384099216	False
dropped1409	Edge	69.0409666720	0.0001476940	0.9385576156	False
dropped1410	Edge	69.0358594487	0.0001476722	0.9387052878	False
dropped1411	Edge	69.0340481313	0.0001476644	0.9388529522	False
dropped1412	Edge	68.9973417645	0.0001475074	0.9390004596	False
dropped1413	Edge	68.9773109726	0.0001474218	0.9391478814	False
dropped1414	Edge	68.9438414223	0.0001472788	0.9392951602	False
dropped1415	Edge	68.8977166247	0.0001470818	0.9394422419	False
dropped1416	Edge	68.8617202716	0.0001469281	0.9395891700	False
dropped1417	Edge	68.8563601319	0.0001469052	0.9397360753	False
dropped1418	Edge	68.8371625068	0.0001468233	0.9398828986	False
dropped1419	Edge	68.8079318376	0.0001466987	0.9400295973	False
dropped1420	Edge	68.7830686931	0.0001465927	0.9401761899	False
dropped1421	Edge	68.7542943141	0.0001464700	0.9403226600	False
dropped1422	Edge	68.7041072959	0.0001462563	0.9404689163	False
dropped1423	Edge	68.6845817628	0.0001461732	0.9406150895	False
dropped1424	Edge	68.6579622983	0.0001460599	0.9407611493	False
dropped1425	Edge	68.6162783637	0.0001458826	0.9409070319	False
dropped1426	Edge	68.6000651791	0.0001458137	0.9410528456	False
dropped1427	Edge	68.5723306497	0.0001456958	0.9411985414	False
dropped1428	Edge	68.5233595444	0.0001454878	0.9413440291	False
dropped1429	Edge	68.5118547028	0.0001454389	0.9414894681	False
dropped1430	Edge	68.4963945976	0.0001453733	0.9416348413	False
dropped1431	Edge	68.4741524816	0.0001452789	0.9417801202	False
dropped1432	Edge	68.4386334968	0.0001451282	0.9419252484	False
dropped1433	Edge	68.4076226455	0.0001449967	0.9420702451	False
dropped1434	Edge	68.3998738997	0.0001449639	0.9422152090	False
dropped1435	Edge	68.3667917147	0.0001448237	0.9423600327	False
dropped1436	Edge	68.2821126705	0.0001444651	0.9425044978	False
dropped1437	Edge	68.2644543177	0.0001443904	0.9426488882	False
dropped1438	Edge	68.2334299395	0.0001442592	0.9427931474	False
dropped1439	Edge	68.2293025970	0.0001442418	0.9429373892	False
dropped1440	Edge	68.1645305614	0.0001439680	0.9430813572	False
dropped1441	Edge	68.1359018987	0.0001438471	0.9432252044	False
dropped1442	Edge	68.1063593111	0.0001437224	0.9433689268	False
dropped1443	Edge	68.0796065008	0.0001436095	0.9435125363	False
dropped1444	Edge	68.0624098514	0.0001435370	0.9436560733	False
dropped1445	Edge	68.0267607591	0.0001433867	0.9437994599	False
dropped1446	Edge	67.9925237184	0.0001432424	0.9439427023	False
dropped1447	Edge	67.9765577707	0.0001431751	0.9440858774	False
dropped1448	Edge	67.9300717112	0.0001429793	0.9442288567	False
dropped1449	Edge	67.9053381140	0.0001428752	0.9443717320	False
dropped1450	Edge	67.8588502779	0.0001426797	0.9445144117	False
dropped1451	Edge	67.8201735150	0.0001425171	0.9446569287	False
dropped1452	Edge	67.7996035596	0.0001424307	0.9447993594	False
dropped1453	Edge	67.7884605385	0.0001423838	0.9449417432	False
dropped1454	Edge	67.7707631732	0.0001423095	0.9450840527	False
dropped1455	Edge	67.7281454203	0.0001421306	0.9452261833	False
dropped1456	Edge	67.6901992275	0.0001419714	0.9453681547	False
dropped1457	Edge	67.6494149786	0.0001418003	0.9455099550	False
dropped1458	Edge	67.6015375886	0.0001415997	0.9456515547	False
dropped1459	Edge	67.5912593231	0.0001415566	0.9457931113	False
dropped1460	Edge	67.5864850721	0.0001415366	0.9459346480	False
dropped1461	Edge	67.5569504819	0.0001414130	0.9460760609	False
dropped1462	Edge	67.5146259989	0.0001412358	0.9462172968	False
dropped1463	Edge	67.4941529240	0.0001411502	0.9463584470	False
dropped1464	Edge	67.4714919801	0.0001410554	0.9464995024	False
dropped1465	Edge	67.4577821645	0.0001409981	0.9466405005	False
dropped1466	Edge	67.4139329284	0.0001408149	0.9467813154	False
dropped1467	Edge	67.3701283492	0.0001406319	0.9469219473	False
dropped1468	Edge	67.3352348147	0.0001404863	0.9470624336	False
dropped1469	Edge	67.3257477664	0.0001404467	0.9472028802	False
dropped1470	Edge	67.2936085779	0.0001403126	0.9473431929	False
dropped1471	Edge	67.2542722842	0.0001401486	0.9474833415	False
dropped1472	Edge	67.2359032730	0.0001400721	0.9476234136	False
dropped1473	Edge	67.1989005307	0.0001399180	0.9477633316	False
dropped1474	Edge	67.1749760582	0.0001398184	0.9479031500	False
dropped1475	Edge	67.1217947784	0.0001395971	0.9480427470	False
dropped1476	Edge	67.1083712694	0.0001395412	0.9481822883	False
dropped1477	Edge	67.0590050254	0.0001393360	0.9483216243	False
dropped1478	Edge	67.0444177619	0.0001392754	0.9484608997	False
dropped1479	Edge	67.0289304783	0.0001392111	0.9486001107	False
dropped1480	Edge	66.9859934314	0.0001390328	0.9487391435	False
dropped1481	Edge	66.9652156281	0.0001389465	0.9488780900	False
dropped1482	Edge	66.9322395666	0.0001388097	0.9490168997	False
dropped1483	Edge	66.9216401885	0.0001387658	0.9491556655	False
dropped1484	Edge	66.8440951183	0.0001384444	0.9492941098	False
dropped1485	Edge	66.8323106399	0.0001383955	0.9494325054	False
dropped1486	Edge	66.8094093252	0.0001383007	0.9495708061	False
dropped1487	Edge	66.7590008343	0.0001380921	0.9497088982	False
dropped1488	Edge	66.7355867569	0.0001379952	0.9498468934	False
dropped1489	Edge	66.6934838736	0.0001378212	0.9499847146	False
dropped1490	Edge	66.6730260899	0.0001377366	0.9501224513	False
dropped1491	Edge	66.6536096985	0.0001376564	0.9502601077	False
dropped1492	Edge	66.6396261256	0.0001375987	0.9503977064	False
dropped1493	Edge	66.6285220676	0.0001375528	0.9505352592	False
dropped1494	Edge	66.5973641755	0.0001374242	0.9506726834	False
dropped1495	Edge	66.5639915096	0.0001372865	0.9508099699	False
dropped1496	Edge	66.5045949657	0.0001370416	0.9509470115	False
dropped1497	Edge	66.4800717045	0.0001369406	0.9510839521	False
dropped1498	Edge	66.4069974752	0.0001366397	0.9512205918	False
dropped1499	Edge	66.3993149604	0.0001366081	0.9513571998	False
dropped1500	Edge	66.3842531024	0.0001365461	0.9514937459	False
dropped1501	Edge	66.3409983687	0.0001363682	0.9516301142	False
dropped1502	Edge	66.3191519000	0.0001362784	0.9517663926	False
dropped1503	Edge	66.2811758689	0.0001361224	0.9519025150	False
dropped1504	Edge	66.2659563899	0.0001360599	0.9520385749	False
dropped1505	Edge	66.2480304069	0.0001359863	0.9521745611	False
dropped1506	Edge	66.1992347725	0.0001357860	0.9523103472	False
dropped1507	Edge	66.1896862734	0.0001357469	0.9524460940	False
dropped1508	Edge	66.1563017052	0.0001356100	0.9525817040	False
dropped1509	Edge	66.1304367043	0.0001355039	0.9527172079	False
dropped1510	Edge	66.1127800450	0.0001354316	0.9528526395	False
dropped1511	Edge	66.0730701882	0.0001352690	0.9529879085	False
dropped1512	Edge	66.0606444139	0.0001352181	0.9531231266	False
dropped1513	Edge	66.0143964748	0.0001350288	0.9532581554	False
dropped1514	Edge	66.0012749566	0.0001349751	0.9533931305	False
dropped1515	Edge	65.9612796218	0.0001348116	0.9535279421	False
dropped1516	Edge	65.9419302484	0.0001347325	0.9536626747	False
dropped1517	Edge	65.9111102073	0.0001346066	0.9537972813	False
dropped1518	Edge	65.8755934631	0.0001344616	0.9539317429	False
dropped1519	Edge	65.8437852621	0.0001343318	0.9540660747	False
dropped1520	Edge	65.7841317395	0.0001340885	0.9542001631	False
dropped1521	Edge	65.7431159659	0.0001339213	0.9543340844	False
dropped1522	Edge	65.7333768361	0.0001338816	0.9544679661	False
dropped1523	Edge	65.7304875379	0.0001338699	0.9546018360	False
dropped1524	Edge	65.7171528370	0.0001338156	0.9547356515	False
