edge_comp_00	edge_comp_01	edge_comp_02	edge_comp_03	edge_comp_04	edge_comp_05	edge_comp_06	edge_comp_07	edge_comp_08	edge_comp_09	edge_comp_10	edge_comp_11	edge_comp_12	edge_comp_13	edge_comp_14	edge_comp_15	edge_comp_16	edge_comp_17	edge_comp_18	edge_comp_19	edge_comp_20	edge_comp_21	edge_comp_22	edge_comp_23
0.0091760394	0.0067399532	0.0190978478	-0.0461175703	-0.0067137002	0.0310211080	-0.0488637700	-0.0196557084	0.0044752305	-0.0314086014	0.0330621547	0.0035929652	0.0282735259	-0.0105115389	0.0099536408	-0.0020972910	-0.0031002912	-0.0059396869	0.0069229487	-0.0315808421	0.0071845573	0.0094821107	-0.0007192879	-0.0073118068
0.0103446183	0.0068809382	0.0276038273	-0.0547183509	-0.0097999283	0.0294643635	-0.0547458222	-0.0247362075	0.0009772101	-0.0313596385	-0.0013852176	0.0232467990	0.0241792104	-0.0024419439	-0.0030933741	-0.0002129118	-0.0043574077	-0.0300279842	0.0039878021	0.0160026611	-0.0256324057	0.0119939570	0.0018423959	-0.0167738071
-0.0090140565	0.0199545751	-0.0121807581	-0.0685103753	-0.0076070979	0.0266343232	-0.0349911234	0.0183159491	0.0204823224	-0.0587052335	-0.0065782759	0.0430610090	-0.0161698452	-0.0110935334	0.0179919036	-0.0396826005	0.0445803793	0.0038518497	-0.0370626505	-0.0413481099	0.0283203104	-0.0521376554	-0.0089204675	0.0084085191
-0.0027350820	0.0111135583	0.0056105924	-0.0938497210	-0.0058252116	0.0098837926	-0.0258915567	0.0092333589	0.0300583063	-0.0452813166	0.0263330036	-0.0006993518	0.0059414182	0.0038139003	0.0360001443	0.0052536669	-0.0255728480	0.0103946502	-0.0402483389	0.0122233713	-0.0045913420	-0.0584566367	-0.0308943295	0.0184677400
-0.0011983095	0.0110626040	0.0197491157	-0.0644723420	-0.0144177908	-0.0000081031	-0.0197590966	-0.0125522646	0.0125369494	-0.0435994426	-0.0098804182	0.0102301926	-0.0044599586	-0.0080762030	0.0298686948	-0.0005715817	-0.0198141004	-0.0073635958	-0.0048021814	-0.0190686600	-0.0045646623	-0.0175495254	-0.0385125427	0.0003382381
-0.0001438928	0.0075586666	0.0275570233	-0.0812097967	0.0029758680	0.0029952324	-0.0216965105	-0.0299533901	0.0318835436	-0.0338862538	0.0330426930	-0.0004697209	-0.0092485966	-0.0064864740	0.0299859939	0.0028565917	-0.0501832773	0.0210198372	-0.0038426786	0.0069069660	-0.0207471913	-0.0286770284	-0.0449563208	-0.0164442281
0.0043516872	0.0151129531	0.0106101484	-0.0490103530	-0.0142363301	0.0233906759	-0.0354175987	-0.0093831090	-0.0026851586	-0.0329988913	-0.0069641403	0.0252346752	0.0123159384	0.0110629298	-0.0023125387	-0.0148679881	-0.0041424819	0.0187499570	0.0321876092	0.0385453083	0.0259694213	-0.0062620417	-0.0046257171	-0.0094874351
-0.0013070474	0.0251407376	0.0162535310	-0.0692953592	-0.0138231084	0.0327267271	-0.0492538220	-0.0042065848	-0.0057679901	-0.0388121750	-0.0059966113	0.0137198712	-0.0367794423	-0.0184331063	-0.0015984337	-0.0152902001	-0.0041202160	0.0067729405	-0.0025289123	-0.0096945710	0.0038869544	0.0037468501	-0.0110807320	-0.0023791573
-0.0025006074	0.0242269604	0.0017274690	-0.0391740771	-0.0152361792	0.0374975711	-0.0411858370	0.0010295272	-0.0157764925	-0.0405824700	0.0248773630	-0.0175630635	-0.0158370679	-0.0123815563	0.0086565501	-0.0127829343	0.0198528482	-0.0113157377	-0.0090724607	0.0008102181	0.0253905106	0.0023630761	-0.0021903528	-0.0131248767
-0.0034402996	0.0219684262	0.0313711885	-0.0780996142	-0.0119804126	0.0243866310	-0.0495026919	-0.0147761884	-0.0003490798	-0.0404282989	0.0325111687	-0.0109359798	0.0231823960	-0.0297245237	0.0096615136	-0.0033742841	-0.0009959531	-0.0260626400	-0.0360170660	-0.0129224423	-0.0183468389	-0.0051835992	-0.0016293908	0.0174575669
-0.0021098708	-0.0015514226	-0.0153099599	0.0293542442	0.0123716345	-0.0024044594	0.0243110267	-0.0107810528	0.0015473015	-0.0221070778	-0.0237324058	0.0000844150	0.0346842663	-0.0418755382	-0.0178667587	0.0034877310	0.0412305015	-0.0268147971	0.0024811367	0.0180263248	0.0082315005	-0.0443953069	-0.0031787222	-0.0490774204
-0.0132224210	-0.0055976744	-0.0703384926	0.1230641228	0.0171540936	-0.0169861964	0.0873233562	0.0180647537	-0.0196136329	-0.0399405142	-0.0335261942	-0.0126750620	-0.0085709033	-0.0372933371	-0.0084506451	0.0081605050	0.0142430649	0.0321953531	-0.0466392531	0.0002266493	0.0294820712	-0.0762435343	-0.0161937082	-0.0696851459
-0.0104132777	-0.0167483802	-0.0665801738	0.1299230232	0.0256079383	-0.0331516158	0.1030989706	-0.0016703122	-0.0016404674	-0.0465302763	0.0019183213	-0.0460173770	-0.0234760555	-0.0252905708	0.0241940393	0.0318899299	0.0403283986	0.0211310553	0.0086792669	0.0051846157	-0.0066062638	-0.0842640346	-0.0209868184	-0.0700454268
-0.0139259220	-0.0208385011	-0.0567802289	0.0869535529	0.0406672964	-0.0382853845	0.0712276561	-0.0107992575	0.0093558734	-0.0929388549	0.0315568971	-0.0026107032	0.0139673415	0.0003034056	0.0468483788	-0.0481593121	-0.0225562291	-0.0037670192	0.0234053059	-0.0546538480	-0.0485316490	-0.1104672294	-0.0441107839	-0.1120776560
-0.0001902911	-0.0092564172	0.0230066632	-0.0817423072	0.0155663627	-0.0201854617	-0.0001830155	-0.0293437118	0.0423824395	-0.0572732037	-0.0119084725	0.0295410982	0.0120258790	0.0156900530	0.0336040007	0.0037427686	-0.0176922003	-0.0022420613	0.0394072778	-0.0174610345	-0.0805466907	-0.0600805240	-0.0248828191	-0.0146671191
-0.0021137497	0.0054119264	0.0229322008	-0.0484769505	0.0076319249	-0.0130680022	0.0065530866	-0.0310034633	0.0239703436	-0.0147033140	-0.0050723822	0.0085616105	-0.0325205719	0.0106029480	-0.0084539106	-0.0067607055	-0.0077340270	0.0136860770	0.0211606908	-0.0497628572	0.0159088873	-0.0138098211	-0.0068426965	-0.0191629265
-0.0043367129	-0.0044615272	-0.0338531984	0.0843777657	0.0162236610	-0.0041998399	0.0565393197	-0.0019657973	-0.0152808862	0.0253229888	0.0063615316	-0.0447228034	0.0136166955	-0.0180733636	-0.0315376384	0.0038688877	-0.0276429372	0.0455092037	-0.0153307747	0.0328946098	0.0123456033	-0.0029567584	-0.0147691300	-0.0223040594
-0.0076031365	-0.0007554681	-0.0469595629	0.1208305930	0.0176605702	-0.0004074678	0.0686210360	0.0195435464	-0.0372608107	0.0303648151	-0.0445628844	-0.0246075243	0.0200597973	-0.0179071139	-0.0098158597	0.0502890776	0.0338753562	0.0585329088	0.0074149970	0.0429931851	0.0191228642	-0.0196060070	0.0030820225	-0.0067467338
-0.0074444247	-0.0011254368	-0.0196933550	0.0837100944	0.0277784731	-0.0037690965	0.0501374586	-0.0046954789	-0.0238461862	0.0146204487	-0.0486992077	-0.0164929116	-0.0064426364	-0.0324523326	-0.0483207809	0.0147781436	-0.0301737421	0.0109357240	0.0047835587	-0.0056817021	-0.0108261625	0.0400547093	-0.0101600307	0.0225528333
-0.0037857809	0.0050853077	0.0085960519	-0.0203437292	0.0210430222	0.0031864986	-0.0075518169	-0.0115537357	0.0053440380	-0.0316160616	0.0091109860	-0.0072540664	-0.0248685854	-0.0290417377	0.0069152169	-0.0170827687	-0.0165546925	-0.0395087892	0.0162605581	-0.0238050884	-0.0399762974	0.0102349617	-0.0022793347	-0.0039300595
0.0037408710	0.0012371347	0.0384880801	-0.0564481244	0.0137221805	0.0012192780	-0.0152604910	-0.0150091367	0.0167903836	0.0187373463	0.0316031199	-0.0096354774	0.0066453560	0.0012391875	-0.0269844856	0.0014554519	-0.0105727994	-0.0134971016	-0.0146194630	-0.0014668954	-0.0047803657	-0.0307493518	0.0205720295	-0.0056116329
0.0027222255	0.0082469309	0.0140833254	-0.0407838064	-0.0169760919	0.0095664542	-0.0218695958	0.0152180770	-0.0142094734	0.0089892230	-0.0015044764	0.0101582134	0.0378812049	0.0085572119	-0.0216887981	-0.0199859273	0.0187804879	-0.0144719130	0.0012745200	0.0150042245	0.0150079619	-0.0317858338	0.0239115623	-0.0026229970
-0.0088573047	0.0199695554	-0.0047019343	-0.0469378170	-0.0251507028	0.0070632747	-0.0160637138	0.0344348452	-0.0058703821	-0.0053269461	-0.0176146654	0.0215523060	-0.0154548149	0.0001744873	0.0079858759	-0.0362106471	0.0102816909	0.0168632086	-0.0436314530	-0.0052802460	0.0151810091	-0.0372943978	0.0236907034	-0.0058472234
-0.0016893409	0.0014659382	-0.0160664046	-0.0571634783	-0.0242462111	0.0137099832	-0.0197412596	0.0611810089	0.0097874573	0.0004551613	0.0284449630	0.0016128674	-0.0238668686	0.0064276112	0.0131666226	-0.0302800081	0.0400497112	0.0292793100	-0.0349007191	0.0392067997	-0.0297359372	-0.0822568883	-0.0126842299	0.0256758611
0.0158042732	-0.0161060363	0.0126312533	-0.0569734500	-0.0063848863	-0.0022311738	-0.0167629585	0.0213195119	0.0228074342	0.0101896973	-0.0134690783	0.0249619260	0.0135746512	0.0159940620	-0.0002908520	0.0004027720	0.0180672239	-0.0087396691	0.0313658391	0.0042541375	-0.0241759713	-0.0286598493	-0.0118385547	0.0219759251
0.0083064359	-0.0034055740	0.0078341386	-0.0434570322	-0.0079984313	0.0029859453	-0.0151057512	0.0165431790	0.0184782577	0.0056382584	0.0098919254	-0.0077989460	-0.0334071069	0.0005027308	0.0220639130	0.0032127890	0.0086857445	-0.0105445979	0.0129190044	0.0204508320	-0.0361049985	-0.0152603821	0.0015643313	0.0129192060
0.0131265827	-0.0125183780	0.0241701373	-0.0470249127	0.0060487441	-0.0060565400	-0.0095258126	0.0004423258	0.0233110785	0.0263562653	-0.0077635897	0.0211739394	0.0315986148	0.0025232029	0.0053271689	0.0069328533	0.0212048547	-0.0200540345	0.0490032385	-0.0284528364	0.0057896860	-0.0101536948	0.0112099301	-0.0031035286
0.0182997633	-0.0135652330	0.0041193684	-0.0372006305	-0.0030730208	-0.0001310306	-0.0183776622	0.0177136789	0.0191056832	0.0137403832	-0.0021165205	0.0360619577	-0.0209623188	0.0080011864	-0.0163778804	-0.0074362314	-0.0380461021	-0.0067250354	-0.0112819802	0.0102564443	0.0206417192	-0.0020292579	0.0332053428	-0.0152849253
0.0096553755	0.0012790654	0.0023480001	-0.0289498832	-0.0241349974	0.0110745089	-0.0275883539	0.0257637863	-0.0087560293	0.0201216630	0.0221519143	0.0004187130	-0.0204919640	-0.0039497908	0.0060571471	0.0023812269	0.0170782750	-0.0204659853	0.0134401791	0.0001641209	0.0136292774	0.0075636076	0.0351368128	0.0133466359
0.0088432168	0.0012463972	0.0010562490	-0.0305565931	-0.0235214991	0.0036966533	-0.0217047366	0.0245490686	0.0028659604	0.0130252874	0.0301121949	0.0031677353	0.0212743410	-0.0048702096	0.0176250515	-0.0023634168	-0.0071912257	-0.0168843797	-0.0208516036	-0.0025484667	0.0151019553	0.0094997172	0.0510117727	0.0109378268
0.0056620558	0.0022538155	0.0099293853	-0.0302166602	-0.0233980376	-0.0029763895	-0.0161469433	0.0141965378	-0.0002846805	0.0159780468	-0.0122011802	0.0225186678	0.0270580187	-0.0073541327	0.0111160938	0.0102056662	0.0208436282	-0.0243304634	0.0139372847	-0.0035850046	0.0060244839	0.0060140889	0.0406019984	-0.0088745453
0.0171088290	-0.0148879093	0.0159115657	-0.0385872048	-0.0158543413	-0.0188117658	-0.0021313700	-0.0003828661	0.0213787087	0.0262312236	-0.0010782085	0.0365725808	-0.0015026204	-0.0006483679	-0.0235742754	0.0043894875	-0.0382033599	-0.0100425082	-0.0196026627	0.0096942785	0.0226432919	0.0010066243	0.0268485433	0.0054562827
0.0123894310	-0.0069613108	0.0030074156	-0.0246302757	-0.0427657377	-0.0101370703	-0.0096819561	0.0153136061	-0.0088038847	0.0294390542	0.0292008639	0.0109599092	-0.0262960996	-0.0098971778	-0.0123281735	0.0043885589	0.0118026234	0.0027975712	0.0268971527	0.0301578856	0.0190321363	0.0039905708	0.0300225550	0.0162964504
0.0084994753	0.0049194505	0.0060309668	-0.0252452703	-0.0497345571	-0.0056517845	-0.0135590560	0.0122628429	-0.0145362588	0.0170920858	0.0166647099	0.0009736878	0.0159274567	-0.0001755073	0.0257632963	0.0060611662	-0.0138125580	0.0313254715	0.0180286142	-0.0100849796	0.0197541126	0.0220004220	0.0123457079	0.0165651253
0.0085037838	-0.0000560919	0.0130725605	-0.0161415434	-0.0267157787	-0.0038487230	-0.0085102129	0.0054019159	-0.0142387172	0.0249253722	-0.0162904734	0.0180553958	0.0154744181	0.0077014795	0.0193551389	0.0140159765	-0.0125988511	0.0182502564	0.0504420332	0.0109611056	-0.0054418508	0.0015031861	0.0079801670	-0.0025800683
0.0197167225	-0.0155161672	0.0237457370	-0.0269948385	0.0039403941	-0.0102881863	-0.0076404848	-0.0107187748	0.0128863279	0.0318612141	-0.0074446194	0.0366843312	-0.0134216102	0.0167887607	-0.0135630470	0.0122151033	-0.0662660136	0.0160778333	0.0358758527	-0.0127274367	0.0141165899	0.0086295088	-0.0052861459	0.0173204359
0.0194914369	-0.0131800180	0.0017535888	0.0037386702	-0.0043558177	0.0064371676	-0.0200370071	0.0151578751	-0.0115299197	0.0352230739	0.0392380921	0.0208562644	-0.0312307324	-0.0016930315	-0.0128187518	0.0042913353	-0.0273274025	0.0110814132	0.0570285691	0.0316938874	0.0252918745	-0.0056468851	0.0176854961	0.0219031143
0.0096006914	0.0062768060	0.0180924085	-0.0253680122	-0.0057158478	0.0151167158	-0.0385828662	0.0155577300	-0.0145200235	0.0354307569	0.0229457095	0.0204397617	0.0218910990	-0.0219244266	0.0156153915	0.0029131641	-0.0488217463	0.0120904580	0.0404484955	-0.0186894916	0.0228903666	0.0340539585	0.0045558106	0.0479664801
0.0036501404	-0.0102718615	-0.0341850221	0.0870785819	0.0177788987	0.0167124467	0.0107845866	0.0404721962	-0.0385506214	0.0254256618	-0.0172592174	0.0224617285	0.0192956424	-0.0190855234	0.0104777486	0.0058769629	-0.0036362007	0.0013771403	0.0144754953	0.0285798643	0.0149283411	-0.0449834711	0.0227386212	-0.0332584242
-0.0120390543	-0.0361436520	-0.0939738661	0.1770972076	0.0838151086	-0.0185986280	0.0775866379	0.0476443578	0.0025315397	-0.0246035430	-0.0153682700	0.0316861879	-0.0122435279	-0.0363060660	0.0270243026	-0.0223971578	0.0038413597	-0.0186597323	-0.0060276200	-0.0417470891	0.0036817133	-0.0944767479	0.0022179840	-0.1089583560
-0.0053332323	-0.0408487512	-0.0290397057	-0.0053845370	0.0859085344	-0.0344082097	0.0218032284	-0.0392154492	0.1027815033	-0.0400854739	0.0579266271	0.0429150281	0.0058941408	-0.0248256528	0.0397321897	-0.0016240867	-0.0898517500	-0.0506751522	0.0452034168	0.0487656148	0.0169575119	0.0255383387	0.0617487039	-0.0287767167
0.0060298215	-0.0120106550	-0.0327901187	0.0316928581	0.0062966523	-0.0041249065	-0.0039964677	0.0014010880	0.0106799956	-0.0181350585	0.0236921073	0.0582874043	0.0081358216	-0.0017945099	0.0120591244	-0.0075293357	-0.0116841594	-0.0102016551	0.0485421599	0.0697452392	0.0739678894	0.0370285959	0.1103531739	-0.0373877341
-0.0128578639	0.0243378180	-0.0063231177	0.0015346436	-0.0072804375	-0.0002790075	-0.0076707246	-0.0058891505	-0.0262957495	-0.0284648504	-0.0135670221	0.0158495473	-0.0227359747	-0.0281627949	0.0189629607	0.0027329529	-0.0297115877	0.0048728324	0.0142233992	-0.0053586890	0.0307450505	0.0619248058	0.0747511460	0.0107814562
-0.0196539851	0.0268348481	-0.0077455908	0.0062964431	-0.0003242341	0.0041715207	-0.0054149230	0.0041538132	-0.0372037222	-0.0175403442	0.0168618359	-0.0212124764	-0.0200949514	-0.0215569238	0.0107926526	0.0001746063	-0.0004545327	0.0068995035	0.0023173912	0.0118128415	0.0440453517	0.0362454258	0.0649987124	0.0100111402
-0.0219465397	0.0300646508	0.0003345281	-0.0150660830	-0.0024288302	0.0059712653	-0.0126797102	0.0079617452	-0.0331124597	-0.0100021813	0.0115994109	-0.0231914336	0.0175619465	-0.0310107105	0.0092731439	-0.0054094805	0.0120375781	0.0018235469	-0.0087746529	-0.0001145704	0.0223166224	0.0322998990	0.0644827170	0.0309916216
-0.0223032065	0.0246325584	-0.0028771980	-0.0057794574	0.0001473379	0.0009995616	-0.0053673852	0.0033709806	-0.0308727578	-0.0188724611	-0.0098065311	-0.0099175684	0.0315830854	-0.0199126284	0.0038940440	-0.0013618557	0.0099193397	-0.0040992401	-0.0251544037	0.0022795299	0.0224496479	0.0198329854	0.0480727498	-0.0010657171
-0.0184995136	0.0201988813	0.0035293833	-0.0146019733	0.0007276299	-0.0085535719	-0.0010581856	-0.0067495769	-0.0174383769	-0.0260749920	-0.0289174802	0.0094091937	0.0166422778	-0.0231482968	-0.0099828743	0.0073730742	0.0079557889	-0.0218124889	-0.0070552407	0.0087577405	0.0108675242	0.0307771133	0.0362988713	0.0042763989
-0.0171139227	0.0144830495	0.0015508419	-0.0095878729	0.0007718939	-0.0160854881	0.0098796346	-0.0098280570	-0.0071929337	-0.0267828088	-0.0143284464	-0.0010254754	-0.0236240408	-0.0306831941	-0.0082989262	0.0130525469	-0.0018014371	-0.0161358009	-0.0332801927	-0.0124511378	0.0166673498	0.0252142178	0.0354894526	-0.0203763652
-0.0125957310	0.0089231171	0.0048043051	-0.0146824035	-0.0038608251	-0.0209344150	0.0153041728	-0.0200284515	-0.0044987063	-0.0351326805	0.0151694102	-0.0298125294	-0.0090802222	-0.0062664127	0.0024379148	0.0253975642	0.0073723069	-0.0479030513	-0.0051793722	-0.0044886979	0.0189539949	0.0238139408	0.0207848573	-0.0087951779
-0.0170160751	0.0091549977	0.0021892791	-0.0139564968	-0.0129199030	-0.0312340905	0.0199515318	-0.0131495108	-0.0037626728	-0.0260155702	0.0107608525	-0.0157365425	0.0341124893	-0.0155021663	0.0051729756	0.0175561696	0.0041871430	-0.0302315961	-0.0388880646	-0.0122371023	0.0311493299	-0.0000001881	0.0232371421	0.0032149765
-0.0154824337	0.0070380739	0.0104775807	-0.0160873607	-0.0248732182	-0.0388955026	0.0255540983	-0.0173202332	-0.0033667342	-0.0219278452	-0.0201018325	0.0076973910	0.0169434659	-0.0197239156	-0.0017977004	0.0214170635	0.0143595672	-0.0339870721	-0.0171068476	0.0093912166	-0.0015798448	0.0093969257	0.0146365566	-0.0096267828
-0.0189003300	0.0099707945	0.0019573547	-0.0150067592	-0.0359106345	-0.0467285366	0.0328699118	-0.0124365978	-0.0051611618	-0.0223260830	-0.0160214900	0.0036992754	-0.0228582645	-0.0220296764	-0.0112758778	0.0032895479	0.0180207641	-0.0110277262	-0.0307988304	-0.0117340053	0.0126948187	0.0101477165	0.0149824624	-0.0305393206
-0.0181134671	0.0109457104	0.0042872811	-0.0201101621	-0.0496586239	-0.0428204160	0.0285033145	-0.0096582152	-0.0114166769	-0.0133689134	0.0198532301	-0.0231314422	-0.0149867763	-0.0122786905	-0.0079180697	-0.0022342657	0.0284219132	-0.0016140134	-0.0157765830	0.0074257031	-0.0053617270	0.0134865614	-0.0002620681	-0.0225206699
-0.0163033238	0.0135527606	0.0013096260	-0.0080970304	-0.0573078077	-0.0454349639	0.0308618550	-0.0135580680	-0.0137546204	-0.0175865342	0.0158879790	-0.0188861185	0.0248304252	0.0004268287	0.0095780995	-0.0010816003	0.0151286297	0.0251101559	-0.0161410461	-0.0138326920	0.0225432138	0.0271188029	0.0059045013	-0.0079060290
-0.0141433942	0.0116132774	0.0015489541	-0.0098650143	-0.0556673531	-0.0419915185	0.0258181948	-0.0135503128	-0.0156715648	-0.0191845587	-0.0229613105	0.0012079530	0.0095179565	0.0085954069	0.0094720069	0.0026944260	0.0122544016	0.0180755940	0.0025326429	0.0246824340	-0.0097078396	0.0272345299	0.0065217819	-0.0212280481
-0.0134497497	0.0114375234	0.0020882013	-0.0035916114	-0.0495142448	-0.0395085072	0.0260420416	-0.0102493960	-0.0137395904	-0.0053572588	-0.0171475909	0.0029562863	-0.0268491176	-0.0075244577	-0.0010222257	-0.0106476738	0.0158414704	0.0179400973	-0.0038594525	-0.0300466491	0.0182591333	0.0356192231	0.0032133298	-0.0203766355
-0.0103827545	0.0065643407	0.0058972324	-0.0054564457	-0.0466564553	-0.0320575354	0.0174694763	-0.0095562061	-0.0127853288	0.0023658147	0.0194222506	-0.0239307531	-0.0063835880	-0.0055839245	0.0220059360	0.0049142101	-0.0162483599	0.0232750514	-0.0189347997	0.0044145436	-0.0152966407	0.0275097282	-0.0107348790	-0.0304073369
-0.0126354347	0.0102456637	0.0052475809	-0.0012480864	-0.0358051378	-0.0294229134	0.0177357158	-0.0104673074	-0.0156249469	-0.0030394321	-0.0283309983	-0.0013399618	0.0100193049	-0.0044771529	0.0228751384	0.0079731360	0.0313211886	0.0185973975	0.0303028564	0.0053112837	-0.0241258180	0.0183891259	-0.0010723824	-0.0174134744
-0.0026605216	-0.0040133717	0.0175848800	-0.0099402183	-0.0094495269	-0.0323954269	0.0250681026	-0.0242738514	0.0092801306	0.0059011234	-0.0138103632	0.0092090236	-0.0226703215	0.0022873143	-0.0121742113	0.0023517567	-0.0148083998	0.0258667416	0.0198720641	-0.0336521210	0.0101607505	0.0177375745	-0.0240100559	-0.0350386318
-0.0014118764	0.0029167989	0.0016298652	0.0022571640	-0.0181655321	-0.0111995772	0.0095747489	-0.0005960582	-0.0162872431	0.0012668295	0.0295672068	-0.0187107115	-0.0147063176	0.0130092253	0.0083688179	0.0125720206	-0.0215021851	0.0404594007	0.0075344767	0.0233393286	0.0042580606	0.0188058429	-0.0056841849	-0.0239679984
-0.0060672762	0.0079432129	0.0016685119	0.0024681837	-0.0120417576	-0.0018590117	-0.0035184760	0.0052900827	-0.0225404621	-0.0034514093	-0.0221894568	0.0017228124	0.0193617131	0.0049825175	0.0246633663	0.0057661032	0.0172024413	0.0133723337	0.0424804234	-0.0022949556	-0.0143482381	0.0297845201	-0.0090773043	-0.0252326441
-0.0080014954	0.0093600855	0.0054298981	0.0022907809	0.0045285972	0.0001531397	-0.0040189359	0.0023095334	-0.0145342840	-0.0000413167	-0.0258561290	0.0010146448	-0.0149686388	0.0036042397	0.0093713183	0.0055005869	-0.0334496984	0.0211872775	-0.0200456133	-0.0075405871	-0.0007488091	0.0263483166	-0.0156420540	0.0126893916
-0.0135164790	-0.0094638548	-0.0388273012	0.1211427159	0.0484898073	-0.0055565065	0.0647963790	0.0217056866	-0.0223377820	0.0233047655	-0.0121860725	-0.0518479381	-0.0263817540	-0.0142849203	-0.0202218509	0.0137522043	0.0370120966	0.0091044598	0.0000055820	0.0291228986	-0.0216397167	-0.0522936325	-0.0454978980	-0.0125959305
-0.0066201383	-0.0375664760	-0.0914793402	0.1967819587	0.0774461062	-0.0178570570	0.1126602635	0.0470320962	-0.0047638953	0.0034110283	-0.0083690793	-0.0257484425	0.0324231817	-0.0199213287	0.0156959424	0.0235820266	0.0493831119	0.0476966716	-0.0193288903	-0.0114599372	0.0474955651	-0.1182132707	-0.0471569037	-0.0859391149
-0.0073187404	-0.0264880033	-0.0410328547	0.1015687304	0.0714430042	-0.0218128931	0.0654388967	0.0051602062	0.0106548701	-0.0354270247	-0.0195254232	-0.0051129294	0.0052138406	0.0027747244	0.0019533766	-0.0133679728	-0.0505005639	-0.0151761816	0.0299811676	0.0311206073	-0.0433952740	-0.0438771837	-0.0489236204	-0.0229196465
-0.0009248219	-0.0116176640	0.0071300998	-0.0110534175	0.0428801572	-0.0046684510	0.0028150928	-0.0075889779	0.0298336267	-0.0161067423	-0.0138126565	0.0159421649	-0.0286095600	0.0055803338	0.0172939234	0.0001597536	-0.0113069998	-0.0112116248	0.0356024846	-0.0506345065	-0.0174373742	-0.0224335726	-0.0290535658	0.0001022590
0.0016293805	-0.0080932450	0.0210823456	0.0007737848	0.0429665968	0.0074060618	-0.0050064845	-0.0057470594	0.0158894419	0.0231170651	0.0210684056	-0.0307129417	0.0012086579	0.0112348654	0.0072826736	0.0189241192	-0.0349650369	0.0031969714	-0.0164661559	-0.0010895721	-0.0190692758	-0.0143903265	-0.0321185125	-0.0016683959
0.0059996710	-0.0095197718	-0.0181232743	-0.0011765064	0.0226486217	0.0313794684	-0.0258655590	0.0415367646	0.0169182148	-0.0009172916	-0.0051632777	0.0258035632	-0.0018468528	0.0551620267	0.0104333828	-0.0395935323	0.0292876256	0.0212899820	0.0040651081	0.0417780985	-0.0226785186	-0.0504514572	0.0045373113	0.0141199387
0.0055732485	-0.0076052422	-0.0257938610	-0.0028214301	0.0123948608	0.0396488142	-0.0330436991	0.0630546957	0.0136560919	0.0171050583	0.0193787156	-0.0003876076	-0.0404666858	0.0502696563	0.0049696351	-0.0323296460	0.0594258373	0.0346962825	-0.0050125962	0.0112191854	-0.0188255049	-0.0313901882	-0.0068093156	0.0459826327
0.0050779916	-0.0013110531	-0.0012541516	0.0023759144	0.0327625189	0.0288593920	-0.0254363321	0.0364843339	0.0021071136	0.0161126681	-0.0110740421	0.0029830379	0.0046436575	0.0286614529	0.0123082352	-0.0084729675	0.0183231245	0.0012716446	0.0242270181	0.0010410213	-0.0208533156	0.0158614875	0.0161022484	0.0225436978
-0.0028099906	0.0078329728	-0.0106647575	-0.0005985227	0.0320728601	0.0367818252	-0.0267545801	0.0428058598	-0.0074182027	0.0116846270	-0.0029273997	-0.0116749939	-0.0387569585	0.0260354831	0.0057568210	-0.0057767675	0.0324318631	-0.0069118950	0.0074122833	-0.0055489720	-0.0069203171	0.0162439550	0.0172547507	0.0438810675
-0.0006334052	0.0026247661	0.0101700042	0.0032799413	0.0418677326	0.0315153195	-0.0301285928	0.0200621766	-0.0052638952	0.0247856750	-0.0002191295	-0.0042662510	0.0416958949	0.0039996754	0.0031269252	0.0026768385	0.0172441868	-0.0315049995	-0.0115121168	-0.0421584826	0.0124304279	0.0107237484	0.0054194214	0.0242506225
0.0108132454	-0.0121765175	0.0084483527	-0.0013783260	0.0431493849	0.0193017227	-0.0157105525	0.0040695000	0.0251325046	0.0186927108	-0.0147330599	0.0092836876	-0.0082002634	0.0399819944	-0.0198373650	0.0015316773	-0.0288176167	-0.0334141880	-0.0402763325	-0.0041559152	0.0105359511	0.0125296939	0.0117703703	0.0096033234
0.0018245875	0.0018025385	-0.0016494290	0.0052324979	0.0093355449	0.0242819864	-0.0206217696	0.0171167892	-0.0012154399	0.0178246280	0.0273508303	-0.0286038883	-0.0191469952	0.0187683565	-0.0040117795	0.0019552080	0.0116873762	-0.0418410450	-0.0259793940	0.0149391202	-0.0067936050	0.0225751718	0.0288171309	0.0138773312
-0.0029740418	0.0042730679	0.0056719998	0.0008410356	0.0076606647	0.0087130956	-0.0098343669	0.0064569923	0.0076527610	0.0115677863	-0.0165771289	-0.0040712621	0.0349712986	0.0094677140	0.0032883565	0.0013285757	0.0412471968	-0.0371591347	-0.0080223112	-0.0248040529	-0.0107273391	0.0198846342	0.0218497358	0.0228210261
-0.0006555550	0.0025431058	0.0053736177	-0.0010621672	0.0044342442	0.0008366835	-0.0017795902	-0.0021435985	0.0157926513	0.0075322179	-0.0205046334	-0.0009937410	-0.0034068120	0.0128919497	-0.0081117452	-0.0021865559	-0.0111994861	-0.0174263506	-0.0640521085	-0.0270877537	-0.0044146760	0.0259312784	0.0029706083	0.0041506138
