edge_comp_00	edge_comp_01	edge_comp_02	edge_comp_03	edge_comp_04	edge_comp_05	edge_comp_06	edge_comp_07	edge_comp_08	edge_comp_09	edge_comp_10	edge_comp_11	edge_comp_12	edge_comp_13	edge_comp_14	edge_comp_15	edge_comp_16	edge_comp_17	edge_comp_18	edge_comp_19	edge_comp_20	edge_comp_21	edge_comp_22	edge_comp_23
-0.0555353799	-0.0190200781	0.0225056332	0.0162622744	-0.1184476511	-0.0206923148	-0.0301836633	-0.0336118496	0.1008409764	-0.0245575001	-0.0012373991	-0.0320889089	-0.0513951773	-0.0032787656	0.0147517934	-0.0010992847	-0.0237624800	0.0278922269	0.0319000033	-0.0087049873	0.0480060672	-0.0332091961	-0.0370711644	-0.0308029588
-0.0554818129	-0.0180621282	0.0242169367	0.0164711351	-0.1121463361	-0.0172881549	-0.0292390156	-0.0388079555	0.0800885339	0.0023903375	0.0391200159	-0.0366773408	-0.0704854066	-0.0097535563	0.0180102090	-0.0051583850	0.0351659891	0.0488506261	0.0142673659	-0.0079780864	0.0529809320	-0.0049729779	-0.0340576530	-0.0314763135
-0.0469895155	-0.0135253563	0.0245748061	0.0215407814	-0.1025114505	-0.0003162121	-0.0265872357	-0.0377231230	0.0690291559	-0.0351403974	0.0255810671	-0.0057477141	-0.0837379549	-0.0025603203	0.0216752119	-0.0302137340	0.0178152259	0.0291515729	0.0254751324	-0.0288407191	0.0761113799	-0.0154687578	-0.0290238519	-0.0532091534
-0.0420843172	-0.0101217355	0.0319821753	0.0296023280	-0.0907131882	0.0037399414	-0.0257459196	-0.0338698825	0.0577444319	-0.0445289378	0.0105605339	-0.0296713937	-0.0851827765	-0.0262609998	0.0262530721	-0.0378118121	0.0147357317	0.0512842106	0.0214481887	-0.0319210843	0.0625548135	-0.0017791154	-0.0355985302	-0.0414503578
-0.0314907666	-0.0033925025	0.0448961666	0.0402346227	-0.0798330832	0.0047295716	-0.0224116686	-0.0202498717	0.0381529546	-0.0207464467	0.0273930835	-0.0497219982	-0.0880497829	-0.0109128756	0.0059746524	-0.0401832151	0.0305842451	0.0398791828	0.0355875500	-0.0105245057	0.0661446651	0.0104705220	-0.0325956333	-0.0263679163
-0.0224634687	0.0011399351	0.0592125597	0.0453845561	-0.0636976172	0.0058152042	-0.0289459397	0.0037845725	0.0284249516	-0.0129035304	0.0491493769	-0.0181568452	-0.0770677525	-0.0010370859	0.0115675213	-0.0276903196	-0.0100500168	0.0388800337	0.0446189470	-0.0029851833	0.0567792767	0.0247625986	-0.0342719183	-0.0033387012
-0.0181864952	0.0057897852	0.0668793948	0.0393385330	-0.0542187468	0.0278520311	-0.0299968494	0.0063173577	0.0147088477	-0.0448601504	0.0050059672	-0.0065164056	-0.0470240301	-0.0227877070	-0.0000262329	-0.0011865577	0.0185309431	0.0469063884	0.0451031085	0.0371155554	0.0373000186	0.0273933209	-0.0412443427	0.0020834734
-0.0139388043	0.0104265439	0.0703181383	0.0434605376	-0.0388915869	0.0084958220	-0.0349796664	0.0238450819	0.0307076765	-0.0064998119	0.0317889124	-0.0346580633	-0.0362409307	-0.0340200617	-0.0089206942	0.0036808007	0.0430181052	0.0251519513	0.0527761470	0.0142838309	0.0362220336	0.0355878066	-0.0374669601	0.0320495639
-0.0067851314	0.0157051790	0.0641096561	0.0611696201	-0.0342487651	0.0041236138	-0.0361603279	0.0443647968	0.0209121792	-0.0168812244	0.0334861587	-0.0009192808	-0.0436400010	0.0153596949	-0.0016864507	0.0097907771	-0.0018388799	0.0111756413	0.0556187687	0.0333272959	0.0555704456	0.0316726195	-0.0183179209	0.0183168119
-0.0060267047	0.0167035874	0.0623297540	0.0679238812	-0.0383805762	0.0116106217	-0.0392329539	0.0479207223	0.0228138508	-0.0299009928	0.0038119019	-0.0100180908	-0.0358185185	-0.0012971734	0.0164505950	0.0182787059	0.0072222728	0.0223494223	0.0382973111	0.0060960724	0.0403902622	0.0354960933	-0.0424502659	0.0219353426
-0.0052031105	0.0153372157	0.0586308450	0.0594322044	-0.0349502202	0.0124116052	-0.0378546861	0.0457191226	0.0123981241	0.0049857001	0.0076526020	-0.0397886045	-0.0357945086	0.0098045042	0.0002890539	0.0246925581	0.0211245348	-0.0067684904	0.0375380491	-0.0018276370	0.0492020127	0.0384938549	-0.0176709440	0.0144966911
-0.0095712831	0.0129366372	0.0595919199	0.0563456292	-0.0392511793	0.0161262927	-0.0352797556	0.0382009421	0.0148520243	0.0102032786	0.0322730016	0.0015757179	-0.0370017035	0.0129875951	0.0118230375	0.0367872121	-0.0241903321	0.0096859279	0.0383955075	-0.0128272041	0.0365396437	0.0175817434	-0.0357359476	0.0192181636
-0.0075345654	0.0115411509	0.0527753413	0.0557370151	-0.0384937053	0.0228341823	-0.0285198781	0.0344725786	0.0027955804	-0.0101732603	-0.0290067891	-0.0089634503	-0.0396504536	0.0254855453	0.0159600139	0.0552513520	-0.0048555723	0.0140863137	0.0236546567	0.0204292380	0.0363492290	0.0158465033	-0.0287381895	0.0031109227
-0.0226217991	0.0171080890	0.0464348372	0.0292159689	-0.0381556658	0.0408753441	-0.0285078983	0.0021622330	-0.0056175388	0.0252170034	0.0113122244	-0.0187087797	-0.0050155681	-0.0015513334	0.0229605354	0.0553341526	0.0292909351	0.0137573059	0.0128833622	0.0041228204	0.0260469277	0.0283969541	-0.0334571537	0.0141219522
-0.0275487423	0.0218133939	0.0346491369	0.0237767903	-0.0304578866	0.0364521456	-0.0246561054	0.0052543635	0.0211049866	-0.0077364864	0.0001028838	0.0127698376	-0.0037661754	-0.0002365388	-0.0035052599	0.0560193072	0.0257558793	-0.0186109223	0.0187239291	0.0094124434	0.0380440441	0.0140692677	-0.0299336343	-0.0037697050
-0.0236758187	0.0135265508	0.0334559128	0.0246425890	-0.0298819992	0.0219255847	-0.0299449952	0.0146897428	0.0258042210	0.0272656434	-0.0043894059	-0.0262187021	0.0042574334	0.0063943658	0.0166837345	0.0477981846	0.0174723532	-0.0093030178	0.0123502620	-0.0181949905	0.0310632328	0.0136952279	-0.0202593648	0.0014845903
-0.0227008024	0.0134027982	0.0228428548	0.0276267197	-0.0278544345	0.0173265133	-0.0206027067	0.0063873692	0.0247835801	0.0356784739	0.0295560163	-0.0076870063	-0.0103986902	0.0233826187	0.0330574476	0.0501277992	0.0004697244	0.0225302675	-0.0270951898	-0.0084063519	0.0303329252	-0.0009739816	-0.0185714215	-0.0056587769
-0.0202383248	0.0097685663	0.0176780139	0.0266316624	-0.0213646130	0.0068652100	-0.0225724433	0.0065172054	0.0436445824	0.0041952399	0.0128564019	0.0203133260	-0.0209990676	0.0110921557	0.0298665565	0.0405071274	0.0234887790	-0.0081357212	-0.0175875049	-0.0577177166	0.0336265728	-0.0031850459	-0.0073432102	0.0023420983
-0.0206149016	0.0140185020	0.0140076932	0.0310199006	-0.0182791793	0.0125517605	-0.0260814614	0.0085254206	0.0382858744	0.0094348235	-0.0176258461	-0.0159726774	-0.0154554731	0.0079842075	0.0216060617	0.0382969552	-0.0233070356	0.0143692393	-0.0263531712	-0.0369757375	0.0239567915	-0.0192743258	-0.0218340677	-0.0047563478
-0.0279512985	0.0140522927	0.0181457262	0.0225482422	-0.0248442065	0.0128263907	-0.0277669859	-0.0035632290	0.0406486618	0.0229056458	0.0216118922	0.0027858988	-0.0067118413	-0.0051961374	0.0230362471	0.0456375475	-0.0119142076	0.0296648395	-0.0258842598	-0.0256374938	0.0185483788	-0.0156786941	-0.0290635353	0.0046383758
-0.0195512461	0.0180051304	0.0111168156	0.0403444591	-0.0105197481	0.0026574444	-0.0240744809	0.0184137169	0.0587347078	-0.0107580457	-0.0147051311	0.0028559545	-0.0049375682	0.0117412877	0.0238664428	0.0431641407	-0.0013759788	0.0175154099	-0.0238747119	-0.0035535218	0.0227328610	-0.0150608938	-0.0284750985	0.0106964304
-0.0178823455	0.0113823333	0.0049766323	0.0344402647	-0.0072875842	0.0005131683	-0.0160765165	0.0087655904	0.0341957080	0.0449052736	0.0091690317	-0.0282579008	-0.0022860292	0.0136153675	0.0309182653	0.0505743000	0.0306465453	0.0166531190	-0.0273418189	-0.0085433240	0.0253199424	-0.0147964001	-0.0043240438	0.0126390649
-0.0280477340	0.0144676362	-0.0042755285	0.0146195948	-0.0141261984	0.0045694371	-0.0170079436	-0.0085372636	0.0465469978	0.0000396270	0.0215367014	0.0174029704	-0.0043592156	0.0470579376	0.0018541963	0.0257589269	0.0092920507	-0.0437178042	-0.0174710752	-0.0423851583	-0.0060602864	-0.0265994095	-0.0210014669	-0.0007263834
-0.0340953648	0.0205491631	-0.0069657148	-0.0106725709	0.0021390519	0.0138547496	0.0000918396	-0.0362314110	0.0407037689	0.0107224889	-0.0115470111	-0.0262749423	0.0088659511	0.0324426504	-0.0005009109	0.0061214262	-0.0180384351	-0.0468925240	-0.0203823698	-0.0240192597	-0.0021602471	-0.0346807053	-0.0038555172	0.0057840723
-0.0298777344	0.0170500301	-0.0091247728	-0.0146752495	0.0001221268	0.0218428529	0.0050704812	-0.0475872408	0.0147495724	0.0139564832	0.0069753930	0.0249653914	-0.0051277250	0.0509407777	-0.0014771881	0.0154138715	-0.0031958383	-0.0437035306	-0.0207659501	-0.0212960953	0.0119271738	-0.0362658296	0.0202425721	0.0093339479
-0.0262928894	0.0189778692	-0.0074412668	-0.0071864559	0.0112036370	0.0188135687	0.0073465965	-0.0399878098	0.0297409972	0.0102601810	-0.0281045491	-0.0210466822	0.0165073197	0.0203168598	0.0217090738	0.0012961741	-0.0191220682	-0.0188547684	-0.0209583380	-0.0326406890	-0.0074320702	-0.0498319574	-0.0126024466	0.0226499979
-0.0168243980	0.0212893345	-0.0128366126	-0.0029602074	0.0191266892	0.0245722109	0.0148896826	-0.0365385801	-0.0023384157	0.0334002271	0.0151011571	0.0042728614	0.0185797250	0.0415588319	0.0275663110	-0.0049011408	-0.0228999133	0.0053259482	-0.0351918153	0.0245053238	0.0140083993	-0.0605587002	0.0080757272	-0.0022101475
-0.0274283089	0.0214107035	-0.0117868605	-0.0100067865	0.0057214269	0.0379082184	-0.0011122504	-0.0490763845	0.0156869686	-0.0388955941	-0.0132138069	0.0160059654	0.0270937158	-0.0113319242	-0.0147469195	0.0108449425	0.0237981021	0.0033325094	-0.0393054667	0.0012248293	-0.0098726523	-0.0380645225	-0.0081632307	0.0110994083
-0.0169002732	0.0251090364	-0.0098622132	-0.0056797029	0.0292859931	0.0080658353	-0.0046166945	-0.0207402668	0.0323433080	0.0195145462	0.0131923101	-0.0217073992	0.0251486748	-0.0011705236	-0.0172282629	-0.0100829512	0.0378987420	-0.0061025962	-0.0298049255	0.0035061325	0.0049066044	-0.0450130697	0.0100408848	0.0196193895
-0.0178914234	0.0292634332	-0.0114960644	-0.0000275592	0.0325013660	0.0068172798	-0.0024127023	-0.0157817655	0.0360503059	0.0052034424	0.0213273258	0.0188590451	0.0205157722	0.0267647628	0.0011714534	-0.0088543565	-0.0022007549	-0.0342062642	-0.0133504926	-0.0053597433	0.0235595136	-0.0366345045	0.0263733015	0.0217204705
-0.0126373908	0.0244981697	-0.0108087765	0.0034140191	0.0342420508	0.0080450712	-0.0017139422	-0.0117555328	0.0362215892	-0.0083657782	-0.0319809728	0.0012807258	0.0221746120	0.0178365718	0.0135254217	-0.0027494455	-0.0094924041	-0.0039540557	-0.0248307213	0.0085605213	0.0076342440	-0.0503905833	0.0004435488	0.0238683885
-0.0150082278	0.0247286480	-0.0126075987	0.0059062107	0.0309158025	0.0072064507	-0.0011917458	-0.0157905834	0.0264647872	0.0287799461	0.0015130232	-0.0279178894	0.0137936059	0.0186624646	-0.0112843034	0.0048077023	0.0360292195	-0.0177490318	-0.0287949288	0.0090738476	0.0101375659	-0.0374645733	0.0138157708	0.0219736800
-0.0159454798	0.0267635139	-0.0146051328	0.0009823414	0.0306494922	0.0122595242	-0.0027999734	-0.0130010148	0.0277371554	0.0133381798	0.0183983996	0.0282399630	0.0060825953	0.0410260451	-0.0139596989	0.0021935512	-0.0173137719	-0.0356753112	-0.0096268864	-0.0179729011	0.0188958079	-0.0397110543	0.0108802067	0.0228699496
-0.0113978603	0.0118025744	-0.0129128729	0.0018719183	0.0150124478	0.0168527008	-0.0065587773	-0.0066093113	0.0145810071	-0.0052501606	-0.0327654538	0.0018294991	0.0180195936	0.0144262202	-0.0178279787	0.0272535959	-0.0085252700	0.0111743354	-0.0199888236	0.0022473720	-0.0205077743	-0.0472125464	-0.0116807387	0.0166474468
-0.0197953284	0.0051602482	-0.0121203090	-0.0178053168	0.0047024318	0.0143714606	-0.0058216910	-0.0129859419	0.0111142742	0.0219598826	0.0042600736	0.0178012944	0.0331887577	-0.0019626354	-0.0179280193	0.0302142620	-0.0150713529	0.0112614874	-0.0113031720	0.0234265676	-0.0240470075	-0.0546381103	0.0014500009	0.0091979425
-0.0111778888	0.0130117088	-0.0215904497	-0.0190238703	0.0271613910	0.0062422821	-0.0078121547	0.0023573019	0.0290626800	-0.0013851292	-0.0310310988	0.0178349157	0.0377989496	0.0171515083	0.0035877054	0.0163573590	0.0021823548	0.0113968968	-0.0158184867	0.0264178631	-0.0150336769	-0.0293971938	0.0005369119	0.0152703118
-0.0069564868	0.0110346974	-0.0328352977	-0.0143252683	0.0281088681	0.0080010656	0.0012762964	-0.0091943422	0.0084022263	0.0275103676	-0.0310351382	-0.0278079077	0.0305044186	0.0177045597	0.0054426784	0.0084351919	-0.0212375922	-0.0109503857	-0.0082926984	-0.0033854265	-0.0030778553	-0.0295298782	0.0266528456	-0.0012385774
-0.0124216182	0.0102976512	-0.0373655160	-0.0138836002	0.0294441326	-0.0001252990	-0.0005946073	-0.0173900770	0.0187313062	0.0268007643	0.0127273712	0.0009059225	0.0012249086	0.0192184426	-0.0286641359	0.0115590119	0.0110259997	0.0067071961	-0.0363301685	-0.0082094711	-0.0198056812	-0.0423378623	0.0140611157	0.0078215123
-0.0101813863	0.0107882089	-0.0410756934	-0.0115543101	0.0295120013	0.0045065861	0.0004237675	-0.0063306147	0.0100179984	0.0173456488	0.0129968301	0.0293924515	0.0047548303	0.0269682237	0.0042585362	-0.0110730029	0.0054166171	-0.0180586650	-0.0046886970	-0.0056583098	0.0079857266	-0.0424367269	0.0288253087	-0.0070046218
-0.0107004445	-0.0025182422	-0.0291792923	-0.0264148928	0.0096438909	0.0130989895	-0.0121563935	-0.0093258944	0.0090432188	-0.0152207991	-0.0308419853	0.0135637991	0.0242232356	-0.0210740933	-0.0019246658	-0.0057406840	-0.0170824185	0.0291918658	-0.0201790981	-0.0156097994	-0.0367811846	-0.0497143891	0.0094404777	0.0044662227
-0.0016296093	0.0045135132	-0.0256037183	-0.0391888863	0.0296042772	-0.0103790917	-0.0112379419	0.0115109547	0.0204228507	0.0521915699	-0.0034594998	-0.0118602031	0.0408167385	-0.0067517994	0.0199323431	-0.0309426202	0.0389531417	0.0312530072	-0.0159464403	0.0272131578	-0.0315525010	-0.0385399576	0.0116259429	0.0136741616
-0.0041956641	0.0064621532	-0.0272611361	-0.0366303332	0.0275864152	-0.0020537687	-0.0056474273	-0.0019180967	0.0062475323	0.0190850222	-0.0026569896	0.0395288837	0.0191796720	0.0289925652	0.0255058441	-0.0233004021	0.0137564141	-0.0238444896	0.0104783535	0.0123669821	-0.0073750575	-0.0224785731	0.0381451540	0.0138637699
-0.0054265250	-0.0016304641	-0.0278491740	-0.0214391439	0.0181620758	-0.0017738979	-0.0095924139	-0.0073844559	0.0130160387	-0.0045309012	-0.0375153326	-0.0037116774	-0.0023257266	0.0070422508	-0.0221130996	-0.0065259122	-0.0198822781	0.0155936812	-0.0190099608	-0.0190977842	-0.0305472722	-0.0398251224	0.0184459105	0.0110002079
-0.0007996190	-0.0000750230	-0.0304154790	-0.0204354031	0.0176078255	0.0029707783	-0.0077860947	-0.0039671270	-0.0130669406	0.0345844440	-0.0002538536	-0.0065220929	0.0105942784	0.0212801301	0.0044395022	-0.0110783291	0.0218168501	0.0275451510	-0.0150362054	0.0270407166	-0.0185993054	-0.0391175121	0.0240348955	-0.0020712166
-0.0088080624	-0.0042488293	-0.0262027657	-0.0159720287	0.0049831252	0.0131711251	-0.0119760066	-0.0096781018	-0.0070021248	-0.0158410602	-0.0047458150	0.0274237166	0.0051931140	-0.0035001757	-0.0154248439	0.0032841828	0.0405671035	-0.0018170058	-0.0050684496	-0.0138228653	-0.0235954304	-0.0241938827	0.0378923299	-0.0018688095
0.0014088934	0.0001344725	-0.0291172262	0.0038203555	0.0214372918	-0.0033497793	-0.0179445829	0.0161625537	0.0028737752	0.0044975289	-0.0148276811	-0.0237995507	-0.0005629605	0.0074552534	-0.0290729821	-0.0065889904	-0.0000796108	-0.0158621048	0.0054162550	-0.0246548438	-0.0162272869	-0.0290844122	0.0431123923	-0.0071794119
0.0021957857	-0.0113369228	-0.0216756374	-0.0111157452	0.0029393345	-0.0040153094	-0.0131443930	0.0097036992	-0.0212095528	0.0288608164	0.0163592589	-0.0042617098	0.0037945605	0.0206830917	-0.0096811556	-0.0021813331	0.0084330966	0.0301614075	-0.0113727211	0.0055044068	-0.0294166300	-0.0390067678	0.0312685384	-0.0138388247
0.0029734345	-0.0131000711	-0.0241695913	-0.0014678223	0.0036384987	-0.0018327184	-0.0197431513	0.0156911050	-0.0157032960	-0.0126197242	-0.0042477803	0.0330795622	-0.0168070318	0.0213916899	-0.0148999483	0.0036726366	0.0377294616	-0.0007335409	0.0005823138	-0.0209921233	-0.0254919213	-0.0351722086	0.0410810930	-0.0155383859
-0.0102075834	-0.0169081714	-0.0168625146	-0.0059812894	-0.0159149903	0.0090812675	-0.0155836083	-0.0024017368	-0.0157587014	-0.0166627630	-0.0198934294	-0.0076038443	0.0063164439	-0.0009964009	-0.0204622182	-0.0014709374	-0.0361423085	0.0270454583	0.0037561652	-0.0308862716	-0.0301483845	-0.0376528589	0.0278051699	-0.0111775332
-0.0014490636	-0.0095343583	-0.0144320466	-0.0048154450	0.0046537852	-0.0092257237	-0.0162155081	0.0142220474	-0.0042699790	0.0173599835	0.0138546885	-0.0073258791	0.0117706379	0.0015015150	0.0024538912	-0.0120707460	0.0290147473	0.0455681759	-0.0185667400	-0.0026649496	-0.0294815884	-0.0385591055	0.0144863496	-0.0106814559
0.0010267088	-0.0072370516	-0.0088855150	-0.0073270451	0.0045795630	-0.0016309182	-0.0129970386	0.0181981282	-0.0143681639	0.0113536818	-0.0003759839	0.0312351710	0.0128298735	0.0348168112	0.0428807484	-0.0251500118	0.0158323876	0.0153649235	0.0164764816	0.0122574794	0.0064335358	-0.0311694821	0.0356191073	-0.0200716303
-0.0061295170	-0.0037183190	-0.0109154070	0.0099084790	0.0055088591	0.0110691193	-0.0210340526	0.0039690096	-0.0015781612	-0.0322921030	-0.0261167916	0.0174444694	-0.0092118736	0.0019867026	0.0042193692	-0.0005732621	0.0314867745	0.0327481469	-0.0122677364	-0.0306120059	-0.0208090838	-0.0405181518	0.0056787329	-0.0095110692
0.0146103618	-0.0190320597	-0.0044142339	-0.0260687441	-0.0114973921	-0.0120264232	-0.0066259994	0.0297153419	-0.0328604757	0.0099971813	-0.0138781082	-0.0256233137	-0.0039282449	0.0150508199	-0.0201135296	-0.0139590607	0.0193084553	-0.0281617698	0.0201204348	-0.0347737799	-0.0701356918	0.0728208579	0.0107656968	-0.0054296116
0.0124158337	-0.0359787407	0.0070079688	-0.0218575480	-0.0393007311	-0.0221669639	0.0004462975	0.0421153420	-0.0451918367	-0.0354280108	0.0198456923	0.0068787638	0.0133825581	0.0135236115	-0.0305954472	-0.0022632274	-0.0147381257	-0.0114152719	0.0387707469	-0.0307681110	-0.0771028114	0.0826429417	0.0126364959	-0.0175643738
0.0236749341	-0.0200127464	-0.0130391033	0.0319346329	-0.0104336431	-0.0123123364	0.0122261377	0.0538484704	-0.0553420906	-0.0387839225	0.0050694938	-0.0361726859	0.0185521709	0.0104634994	-0.0036073189	0.0182237720	-0.0195009520	-0.0112770031	0.0765402898	-0.0197281276	-0.0849300697	0.0655792864	0.0157076836	-0.0236602857
0.0276182609	-0.0303281112	-0.0068940541	-0.0100234949	-0.0203754629	-0.0312022511	0.0357488138	0.0295539296	-0.0483394987	-0.0404609468	0.0428977571	-0.0231076150	0.0249409740	0.0247240145	-0.0175683184	0.0141740259	-0.0300194594	0.0131008338	0.0261982910	-0.0011619200	-0.0789684283	0.0948366823	0.0096919006	0.0067246074
0.0192337700	-0.0275399845	-0.0152154201	-0.0091756507	-0.0162775278	-0.0182778988	0.0348818401	0.0104761013	-0.0486091913	-0.0483528300	0.0019393346	0.0134495048	0.0159761202	0.0313710851	0.0183404622	0.0104815801	0.0181693269	-0.0001047113	0.0368967297	0.0069025664	-0.0396783117	0.0520757543	0.0326831306	0.0014120166
-0.0015950292	-0.0296945882	-0.0122430297	-0.0277121991	-0.0143973393	-0.0185168337	0.0183982694	-0.0008556657	-0.0146404472	-0.0198005554	-0.0053831784	-0.0210608083	0.0212486342	-0.0161839512	-0.0139843746	-0.0115987379	-0.0283212846	0.0028410722	0.0279186187	-0.0515582862	-0.0458574895	0.0204791267	0.0228024702	0.0023411094
0.0115034461	-0.0238212836	-0.0204979520	-0.0022603476	0.0011823570	-0.0322125132	0.0204334576	0.0148809350	-0.0229010473	0.0015388094	0.0219533108	-0.0256950663	-0.0133540982	0.0219249197	-0.0284894185	-0.0059289367	0.0051068111	0.0241654131	0.0125119474	0.0165631538	-0.0334538779	0.0066652149	0.0364048164	-0.0047041459
0.0065723216	-0.0224667192	-0.0169777155	-0.0192606476	-0.0072633502	-0.0096691630	0.0174123364	-0.0055537996	-0.0338557971	-0.0104865383	0.0240162139	0.0180004803	-0.0065112090	-0.0006431641	-0.0125126827	-0.0204169305	-0.0100787653	-0.0040884842	0.0336173385	-0.0261058662	-0.0327780393	0.0115146264	0.0373430314	0.0035882801
0.0056292535	-0.0171444420	-0.0152275750	-0.0248017924	0.0024978374	-0.0147673870	0.0051811447	0.0043401074	-0.0050040803	-0.0362967768	-0.0307539712	0.0038296122	-0.0096235808	0.0010857060	-0.0392696253	-0.0128226478	-0.0149146312	0.0196435139	0.0086167387	0.0147582854	-0.0312905217	0.0167047763	0.0200327462	0.0145282200
-0.0041644231	-0.0126580258	-0.0089901804	-0.0231273487	0.0063167330	-0.0145009018	0.0149804023	-0.0120071751	-0.0099800374	0.0209142186	-0.0041985692	-0.0337621635	-0.0025390053	-0.0020160227	-0.0082088437	-0.0180195896	0.0259313633	0.0048155890	0.0262338021	0.0163702105	-0.0272580941	0.0232946497	0.0214618294	0.0344246042
-0.0122756026	-0.0045067839	-0.0205706108	-0.0117128989	0.0155411264	-0.0081249014	0.0136990350	-0.0024677035	0.0091940325	0.0074865768	0.0132985077	0.0278313216	-0.0258672101	0.0145270150	-0.0344508162	-0.0075674195	-0.0061107489	-0.0163623201	0.0477369988	-0.0046808026	-0.0096933860	0.0048232921	0.0135775444	0.0267215684
-0.0144034194	-0.0231878305	-0.0067824498	-0.0308985410	-0.0109372403	-0.0090015017	0.0090101560	0.0009940786	0.0015450042	0.0096828491	-0.0350930045	-0.0005235405	0.0198652316	-0.0183670052	0.0169531858	-0.0107013211	-0.0381286606	0.0151550812	0.0455300194	0.0005292859	-0.0365598512	0.0079398806	0.0057794915	0.0242463226
-0.0224034943	-0.0139360342	-0.0160823262	-0.0068515339	0.0103130950	-0.0343417346	0.0067459007	0.0069501045	0.0335163524	0.0263251211	0.0126729483	0.0074146407	-0.0184267523	0.0072563332	-0.0264833968	0.0022100383	-0.0011761651	0.0249497285	0.0144169916	0.0202341866	-0.0508476986	-0.0057012351	-0.0022714011	0.0273148379
-0.0043712494	-0.0141531377	-0.0280690547	-0.0033947046	0.0099045623	-0.0167144528	0.0125769870	0.0069321960	-0.0053535317	-0.0037650991	-0.0271365566	0.0261273483	-0.0135423460	0.0137658641	0.0145847469	0.0076255884	0.0228966538	-0.0090082225	0.0431167179	0.0424393013	-0.0295929669	0.0019280067	0.0253948178	0.0080910148
-0.0088860248	-0.0339849195	-0.0200925589	-0.0130449018	-0.0211550471	-0.0117212880	0.0121324615	-0.0047427672	-0.0360491083	0.0061490122	-0.0079487046	-0.0083332163	-0.0011674863	-0.0353549058	-0.0131228266	0.0012714749	0.0222788113	-0.0129041708	0.0446146104	-0.0143246493	-0.0472304568	-0.0000470182	0.0270461119	0.0061703921
-0.0021818491	-0.0308224867	-0.0223122430	-0.0160480910	-0.0041234031	-0.0350389313	0.0037906012	0.0191633579	-0.0054760469	0.0030443884	0.0085401178	0.0214413777	-0.0060085684	-0.0244081483	-0.0132265877	-0.0106216509	0.0109684393	-0.0123331665	0.0394190869	-0.0103407505	-0.0375266016	0.0011070791	0.0207683470	0.0083435072
-0.0003583547	-0.0230193759	-0.0202193520	-0.0046669289	0.0064513141	-0.0332782598	0.0105176867	0.0118194196	0.0015944975	-0.0079649331	-0.0427701502	-0.0016779856	-0.0123350584	-0.0145564041	0.0307481753	-0.0272831108	0.0089707685	0.0029894709	0.0300691635	0.0086935601	-0.0203168228	-0.0113640061	0.0237661129	0.0039718040
0.0007481841	-0.0214630209	-0.0189671760	-0.0093073739	0.0023932779	-0.0212048322	0.0158642775	-0.0076403365	-0.0222446100	0.0164319610	-0.0164200783	-0.0240163368	-0.0196225535	-0.0272146804	0.0152235782	-0.0285009742	0.0125348137	0.0022496838	0.0214409950	-0.0032412280	-0.0191010767	-0.0068253603	0.0160392073	-0.0059845520
0.0049513221	-0.0196810556	-0.0088447551	-0.0280176992	-0.0036137909	-0.0137636977	0.0193885694	-0.0138324409	-0.0245429003	0.0066719002	0.0163901917	0.0226805228	-0.0009926177	-0.0367485791	0.0180160013	-0.0418320751	-0.0409488696	-0.0027490777	0.0200588704	-0.0012304663	-0.0080153620	-0.0019870107	0.0102936658	0.0108617774
0.0070630835	-0.0089010008	-0.0009423942	-0.0184238027	0.0141830867	-0.0231020612	0.0223928105	-0.0131591348	0.0069784030	-0.0335443924	-0.0219424129	0.0010705089	0.0041814683	-0.0299605597	0.0176082895	-0.0405497141	-0.0068274159	0.0322228490	-0.0054203290	0.0416927458	-0.0001843859	0.0045955558	-0.0110688190	0.0227636020
0.0269863740	-0.0000726915	-0.0016096217	-0.0126723887	0.0158477478	-0.0238890275	0.0333946286	-0.0185817146	-0.0203711233	0.0124607592	0.0088317995	-0.0396168889	0.0031878718	-0.0129702312	0.0320982219	-0.0352021779	0.0107142453	-0.0130717340	-0.0021281979	0.0447983023	0.0174560747	0.0352723507	0.0018384047	0.0297595385
0.0261171987	0.0094489280	-0.0023873219	-0.0260522874	0.0146655046	-0.0121570085	0.0332149661	-0.0408884083	-0.0188899862	-0.0021103384	0.0285019674	0.0040702285	-0.0144401251	-0.0023300072	0.0275610947	-0.0339461088	-0.0348853448	-0.0007673648	-0.0431818979	0.0399020338	0.0239690303	0.0389271769	-0.0109458666	0.0206295894
0.0149916325	0.0302732586	-0.0060989888	-0.0255618914	0.0329003081	0.0008409615	0.0354715650	-0.0622649211	0.0062776568	-0.0360777411	-0.0020294047	0.0172545327	-0.0210784547	-0.0090019729	0.0103382809	-0.0262138260	0.0007482832	-0.0221310023	-0.0447901654	0.0314412308	0.0265523331	0.0569168757	-0.0071370183	0.0316153491
0.0145274379	0.0356570424	-0.0014308599	-0.0369831885	0.0289268542	0.0077611557	0.0215585073	-0.0615447622	0.0050296090	-0.0124909654	-0.0179968599	-0.0219652784	-0.0079963035	-0.0331119103	0.0175475036	-0.0352228341	-0.0206343803	-0.0147068027	-0.0500122267	0.0137629445	0.0259547421	0.0486595225	-0.0114705246	0.0326168605
