component	mask	singular_value	variance_explained	cumulative_variance_explained	retained
dropped457	0	14.9078444514	0.0000903430	0.9793957725	False
dropped458	0	14.8983488464	0.0000902280	0.9794860005	False
dropped459	0	14.8502949935	0.0000896469	0.9795756474	False
dropped460	0	14.8411083150	0.0000895360	0.9796651833	False
dropped461	0	14.8238284978	0.0000893276	0.9797545109	False
dropped462	0	14.7815103393	0.0000888183	0.9798433292	False
dropped463	0	14.7779212448	0.0000887752	0.9799321044	False
dropped464	0	14.7467462324	0.0000884010	0.9800205055	False
dropped465	0	14.7205902902	0.0000880877	0.9801085932	False
dropped466	0	14.6635407017	0.0000874063	0.9801959994	False
dropped467	0	14.6545053624	0.0000872986	0.9802832980	False
dropped468	0	14.5946238021	0.0000865866	0.9803698846	False
dropped469	0	14.5669206957	0.0000862582	0.9804561428	False
dropped470	0	14.5395123028	0.0000859339	0.9805420767	False
dropped471	0	14.5147080168	0.0000856410	0.9806277177	False
dropped472	0	14.4853578999	0.0000852950	0.9807130127	False
dropped473	0	14.4502092162	0.0000848815	0.9807978942	False
dropped474	0	14.4315065947	0.0000846619	0.9808825561	False
dropped475	0	14.4142527796	0.0000844596	0.9809670158	False
dropped476	0	14.4012445908	0.0000843073	0.9810513230	False
dropped477	0	14.3482742903	0.0000836882	0.9811350112	False
dropped478	0	14.3345373354	0.0000835280	0.9812185392	False
dropped479	0	14.2769601231	0.0000828584	0.9813013976	False
dropped480	0	14.2380002480	0.0000824068	0.9813838044	False
dropped481	0	14.2133784354	0.0000821220	0.9814659264	False
dropped482	0	14.1861203219	0.0000818073	0.9815477337	False
dropped483	0	14.1566321051	0.0000814676	0.9816292013	False
dropped484	0	14.1339563556	0.0000812068	0.9817104081	False
dropped485	0	14.1133865991	0.0000809706	0.9817913787	False
dropped486	0	14.0695425216	0.0000804683	0.9818718470	False
dropped487	0	14.0459361400	0.0000801985	0.9819520455	False
dropped488	0	14.0275197373	0.0000799883	0.9820320338	False
dropped489	0	13.9937153716	0.0000796033	0.9821116371	False
dropped490	0	13.9822871854	0.0000794733	0.9821911104	False
dropped491	0	13.9757650466	0.0000793992	0.9822705096	False
dropped492	0	13.9567065891	0.0000791828	0.9823496924	False
dropped493	0	13.9469905458	0.0000790726	0.9824287650	False
dropped494	0	13.9051978220	0.0000785994	0.9825073644	False
dropped495	0	13.8398983107	0.0000778629	0.9825852273	False
dropped496	0	13.7957027116	0.0000773664	0.9826625937	False
dropped497	0	13.7793802109	0.0000771835	0.9827397772	False
dropped498	0	13.7595983878	0.0000769620	0.9828167392	False
dropped499	0	13.7161948170	0.0000764772	0.9828932164	False
dropped500	0	13.7107864384	0.0000764169	0.9829696334	False
dropped501	0	13.6710815978	0.0000759750	0.9830456084	False
dropped502	0	13.6301594670	0.0000755208	0.9831211292	False
dropped503	0	13.5959103885	0.0000751418	0.9831962710	False
dropped504	0	13.5933767666	0.0000751138	0.9832713848	False
dropped505	0	13.5629506445	0.0000747779	0.9833461626	False
dropped506	0	13.5308434895	0.0000744243	0.9834205869	False
dropped507	0	13.5267717910	0.0000743795	0.9834949664	False
dropped508	0	13.4496162760	0.0000735334	0.9835684998	False
dropped509	0	13.4484353205	0.0000735205	0.9836420203	False
dropped510	0	13.4358526016	0.0000733830	0.9837154033	False
dropped511	0	13.4126910935	0.0000731302	0.9837885335	False
dropped512	0	13.3738925525	0.0000727077	0.9838612412	False
dropped513	0	13.3531713560	0.0000724826	0.9839337238	False
dropped514	0	13.3119146064	0.0000720354	0.9840057592	False
dropped515	0	13.3015358555	0.0000719231	0.9840776823	False
dropped516	0	13.2754394628	0.0000716412	0.9841493235	False
dropped517	0	13.2529591675	0.0000713988	0.9842207223	False
dropped518	0	13.2124270950	0.0000709627	0.9842916849	False
dropped519	0	13.2019425900	0.0000708501	0.9843625351	False
dropped520	0	13.1779648391	0.0000705930	0.9844331281	False
dropped521	0	13.1504923384	0.0000702990	0.9845034270	False
dropped522	0	13.1328696695	0.0000701107	0.9845735377	False
dropped523	0	13.1094008781	0.0000698603	0.9846433980	False
dropped524	0	13.0762477806	0.0000695074	0.9847129054	False
dropped525	0	13.0604818549	0.0000693399	0.9847822454	False
dropped526	0	13.0420552028	0.0000691444	0.9848513897	False
dropped527	0	12.9947176510	0.0000686434	0.9849200331	False
dropped528	0	12.9751976828	0.0000684373	0.9849884704	False
dropped529	0	12.9658675371	0.0000683389	0.9850568093	False
dropped530	0	12.9372131214	0.0000680372	0.9851248465	False
dropped531	0	12.8927580771	0.0000675704	0.9851924169	False
dropped532	0	12.8719330493	0.0000673523	0.9852597692	False
dropped533	0	12.8662079210	0.0000672924	0.9853270616	False
dropped534	0	12.8213434454	0.0000668239	0.9853938855	False
dropped535	0	12.7893446258	0.0000664908	0.9854603763	False
dropped536	0	12.7846030695	0.0000664415	0.9855268178	False
dropped537	0	12.7531137627	0.0000661146	0.9855929324	False
dropped538	0	12.7233088115	0.0000658059	0.9856587384	False
dropped539	0	12.6860939835	0.0000654215	0.9857241599	False
dropped540	0	12.6446877091	0.0000649952	0.9857891551	False
dropped541	0	12.6312145283	0.0000648567	0.9858540118	False
dropped542	0	12.6103339727	0.0000646425	0.9859186543	False
dropped543	0	12.5545355611	0.0000640717	0.9859827260	False
dropped544	0	12.5332403394	0.0000638545	0.9860465805	False
dropped545	0	12.5234861296	0.0000637552	0.9861103357	False
dropped546	0	12.4967568638	0.0000634833	0.9861738190	False
dropped547	0	12.4821140808	0.0000633346	0.9862371536	False
dropped548	0	12.4546513177	0.0000630562	0.9863002098	False
dropped549	0	12.4187672310	0.0000626934	0.9863629032	False
dropped550	0	12.3820824844	0.0000623236	0.9864252268	False
dropped551	0	12.3671044768	0.0000621729	0.9864873997	False
dropped552	0	12.3520320753	0.0000620214	0.9865494211	False
dropped553	0	12.3466976783	0.0000619679	0.9866113890	False
dropped554	0	12.3087851388	0.0000615879	0.9866729768	False
dropped555	0	12.2754177873	0.0000612544	0.9867342313	False
dropped556	0	12.2466420837	0.0000609676	0.9867951988	False
dropped557	0	12.2374328902	0.0000608759	0.9868560748	False
dropped558	0	12.2097633345	0.0000606009	0.9869166757	False
dropped559	0	12.1830108159	0.0000603357	0.9869770114	False
dropped560	0	12.1645550641	0.0000601530	0.9870371644	False
dropped561	0	12.1560698676	0.0000600691	0.9870972335	False
dropped562	0	12.1120439876	0.0000596348	0.9871568683	False
dropped563	0	12.0753317991	0.0000592738	0.9872161421	False
dropped564	0	12.0597303037	0.0000591208	0.9872752629	False
dropped565	0	12.0459059070	0.0000589853	0.9873342482	False
dropped566	0	12.0178982163	0.0000587113	0.9873929596	False
dropped567	0	11.9830969422	0.0000583718	0.9874513313	False
dropped568	0	11.9743869387	0.0000582870	0.9875096183	False
dropped569	0	11.9502522996	0.0000580522	0.9875676706	False
dropped570	0	11.9167926703	0.0000577276	0.9876253982	False
dropped571	0	11.8769988444	0.0000573427	0.9876827409	False
dropped572	0	11.8584358972	0.0000571636	0.9877399045	False
dropped573	0	11.8360924008	0.0000569484	0.9877968529	False
dropped574	0	11.8210336585	0.0000568036	0.9878536565	False
dropped575	0	11.7940425625	0.0000565445	0.9879102010	False
dropped576	0	11.7685959666	0.0000563008	0.9879665018	False
dropped577	0	11.7509661959	0.0000561322	0.9880226340	False
dropped578	0	11.7353267822	0.0000559829	0.9880786168	False
dropped579	0	11.7043059793	0.0000556873	0.9881343042	False
dropped580	0	11.6929287901	0.0000555791	0.9881898833	False
dropped581	0	11.6695797078	0.0000553574	0.9882452406	False
dropped582	0	11.6534655737	0.0000552046	0.9883004452	False
dropped583	0	11.6399948890	0.0000550770	0.9883555222	False
dropped584	0	11.5891095585	0.0000545965	0.9884101187	False
dropped585	0	11.5835453688	0.0000545441	0.9884646629	False
dropped586	0	11.5567258578	0.0000542918	0.9885189547	False
dropped587	0	11.5388569605	0.0000541241	0.9885730788	False
dropped588	0	11.5143101640	0.0000538940	0.9886269728	False
dropped589	0	11.5031904445	0.0000537900	0.9886807628	False
dropped590	0	11.4713479170	0.0000534926	0.9887342554	False
dropped591	0	11.4567228160	0.0000533563	0.9887876117	False
dropped592	0	11.4469476926	0.0000532653	0.9888408770	False
dropped593	0	11.4022886998	0.0000528505	0.9888937275	False
dropped594	0	11.3923610090	0.0000527585	0.9889464860	False
dropped595	0	11.3873619031	0.0000527122	0.9889991982	False
dropped596	0	11.3462900866	0.0000523326	0.9890515308	False
dropped597	0	11.3228628822	0.0000521168	0.9891036476	False
dropped598	0	11.3142317655	0.0000520373	0.9891556849	False
dropped599	0	11.3056288047	0.0000519582	0.9892076431	False
dropped600	0	11.2254253498	0.0000512236	0.9892588668	False
dropped601	0	11.2086274038	0.0000510705	0.9893099372	False
dropped602	0	11.1801441869	0.0000508112	0.9893607485	False
dropped603	0	11.1617561442	0.0000506442	0.9894113927	False
dropped604	0	11.1403482246	0.0000504501	0.9894618428	False
dropped605	0	11.1168260370	0.0000502373	0.9895120802	False
dropped606	0	11.1157060392	0.0000502272	0.9895623074	False
dropped607	0	11.0806074409	0.0000499105	0.9896122179	False
dropped608	0	11.0616374236	0.0000497398	0.9896619577	False
dropped609	0	11.0494728777	0.0000496304	0.9897115881	False
dropped610	0	11.0265338681	0.0000494246	0.9897610127	False
dropped611	0	10.9936247161	0.0000491300	0.9898101426	False
dropped612	0	10.9612414556	0.0000488410	0.9898589836	False
dropped613	0	10.9396071468	0.0000486484	0.9899076320	False
dropped614	0	10.9380690444	0.0000486347	0.9899562667	False
dropped615	0	10.9240036359	0.0000485097	0.9900047764	False
dropped616	0	10.9130682192	0.0000484126	0.9900531890	False
dropped617	0	10.8670771089	0.0000480054	0.9901011945	False
dropped618	0	10.8413344695	0.0000477783	0.9901489727	False
dropped619	0	10.7905271641	0.0000473315	0.9901963042	False
dropped620	0	10.7834087792	0.0000472691	0.9902435733	False
dropped621	0	10.7504163240	0.0000469803	0.9902905535	False
dropped622	0	10.7395390202	0.0000468852	0.9903374388	False
dropped623	0	10.7350117539	0.0000468457	0.9903842845	False
dropped624	0	10.7220520658	0.0000467327	0.9904310172	False
dropped625	0	10.6888815613	0.0000464440	0.9904774612	False
dropped626	0	10.6633749198	0.0000462226	0.9905236838	False
dropped627	0	10.6523427256	0.0000461270	0.9905698108	False
dropped628	0	10.6338625707	0.0000459671	0.9906157778	False
dropped629	0	10.5960767077	0.0000456410	0.9906614188	False
dropped630	0	10.5933008335	0.0000456171	0.9907070359	False
dropped631	0	10.5630952221	0.0000453573	0.9907523932	False
dropped632	0	10.5485200294	0.0000452322	0.9907976255	False
dropped633	0	10.5084370340	0.0000448891	0.9908425146	False
dropped634	0	10.4926473127	0.0000447543	0.9908872689	False
dropped635	0	10.4725714724	0.0000445832	0.9909318521	False
dropped636	0	10.4520207507	0.0000444084	0.9909762606	False
dropped637	0	10.4291611156	0.0000442144	0.9910204750	False
dropped638	0	10.4127991376	0.0000440758	0.9910645507	False
dropped639	0	10.3907551552	0.0000438893	0.9911084401	False
dropped640	0	10.3658821826	0.0000436795	0.9911521196	False
dropped641	0	10.3498135503	0.0000435442	0.9911956637	False
dropped642	0	10.3232093154	0.0000433206	0.9912389843	False
dropped643	0	10.2997660433	0.0000431241	0.9912821084	False
dropped644	0	10.2922039007	0.0000430608	0.9913251691	False
dropped645	0	10.2773954921	0.0000429369	0.9913681061	False
dropped646	0	10.2418496942	0.0000426404	0.9914107465	False
dropped647	0	10.2222221665	0.0000424772	0.9914532237	False
dropped648	0	10.2139921090	0.0000424088	0.9914956325	False
dropped649	0	10.1887822459	0.0000421997	0.9915378322	False
dropped650	0	10.1764138716	0.0000420973	0.9915799295	False
dropped651	0	10.1332993104	0.0000417414	0.9916216708	False
dropped652	0	10.1221954161	0.0000416499	0.9916633208	False
dropped653	0	10.1045840174	0.0000415051	0.9917048259	False
dropped654	0	10.0821617894	0.0000413211	0.9917461470	False
dropped655	0	10.0645685360	0.0000411770	0.9917873241	False
dropped656	0	10.0386438206	0.0000409652	0.9918282893	False
dropped657	0	10.0160421147	0.0000407809	0.9918690702	False
dropped658	0	10.0100184617	0.0000407319	0.9919098021	False
dropped659	0	9.9823725618	0.0000405072	0.9919503093	False
dropped660	0	9.9711017345	0.0000404158	0.9919907251	False
dropped661	0	9.9544165235	0.0000402807	0.9920310058	False
dropped662	0	9.9316847548	0.0000400969	0.9920711027	False
dropped663	0	9.9182129794	0.0000399882	0.9921110909	False
dropped664	0	9.8917791551	0.0000397753	0.9921508662	False
dropped665	0	9.8797392198	0.0000396786	0.9921905447	False
dropped666	0	9.8599369614	0.0000395197	0.9922300644	False
dropped667	0	9.8337385292	0.0000393099	0.9922693743	False
dropped668	0	9.8182213036	0.0000391860	0.9923085603	False
dropped669	0	9.7856642512	0.0000389265	0.9923474868	False
dropped670	0	9.7802344350	0.0000388833	0.9923863701	False
dropped671	0	9.7155923177	0.0000383710	0.9924247412	False
dropped672	0	9.7076862547	0.0000383086	0.9924630498	False
dropped673	0	9.6974976718	0.0000382282	0.9925012780	False
dropped674	0	9.6928101324	0.0000381913	0.9925394693	False
dropped675	0	9.6721965555	0.0000380290	0.9925774983	False
dropped676	0	9.6608905781	0.0000379402	0.9926154385	False
dropped677	0	9.6310391769	0.0000377061	0.9926531445	False
dropped678	0	9.6170173841	0.0000375964	0.9926907409	False
dropped679	0	9.5881203548	0.0000373708	0.9927281116	False
dropped680	0	9.5773576424	0.0000372869	0.9927653986	False
dropped681	0	9.5345691685	0.0000369545	0.9928023530	False
dropped682	0	9.5145166279	0.0000367992	0.9928391522	False
dropped683	0	9.5131838670	0.0000367889	0.9928759411	False
dropped684	0	9.4715898567	0.0000364679	0.9929124090	False
dropped685	0	9.4656280996	0.0000364220	0.9929488310	False
dropped686	0	9.4445427405	0.0000362599	0.9929850909	False
dropped687	0	9.4318437796	0.0000361625	0.9930212534	False
dropped688	0	9.3857093984	0.0000358096	0.9930570630	False
dropped689	0	9.3761295928	0.0000357365	0.9930927995	False
dropped690	0	9.3633960931	0.0000356395	0.9931284390	False
dropped691	0	9.3345906780	0.0000354206	0.9931638595	False
dropped692	0	9.3273373990	0.0000353655	0.9931992251	False
dropped693	0	9.3032676991	0.0000351832	0.9932344083	False
dropped694	0	9.2796563201	0.0000350049	0.9932694132	False
dropped695	0	9.2709570499	0.0000349393	0.9933043525	False
dropped696	0	9.2442611033	0.0000347384	0.9933390908	False
dropped697	0	9.2269914187	0.0000346087	0.9933736995	False
dropped698	0	9.2145156790	0.0000345152	0.9934082147	False
dropped699	0	9.2094149554	0.0000344770	0.9934426917	False
dropped700	0	9.1895666434	0.0000343285	0.9934770202	False
dropped701	0	9.1700022030	0.0000341825	0.9935112027	False
dropped702	0	9.1610840833	0.0000341160	0.9935453187	False
dropped703	0	9.1451746409	0.0000339977	0.9935793164	False
dropped704	0	9.1087958519	0.0000337277	0.9936130441	False
dropped705	0	9.0934039568	0.0000336138	0.9936466579	False
dropped706	0	9.0873549447	0.0000335691	0.9936802270	False
dropped707	0	9.0689866219	0.0000334335	0.9937136605	False
dropped708	0	9.0539070003	0.0000333225	0.9937469830	False
dropped709	0	9.0086060511	0.0000329898	0.9937799728	False
dropped710	0	8.9935962500	0.0000328800	0.9938128528	False
dropped711	0	8.9795405700	0.0000327773	0.9938456301	False
dropped712	0	8.9483397324	0.0000325499	0.9938781800	False
dropped713	0	8.9307794785	0.0000324223	0.9939106023	False
dropped714	0	8.9180926226	0.0000323302	0.9939429325	False
dropped715	0	8.9058996944	0.0000322419	0.9939751744	False
dropped716	0	8.8734607172	0.0000320074	0.9940071819	False
dropped717	0	8.8610179360	0.0000319177	0.9940390996	False
dropped718	0	8.8500481707	0.0000318388	0.9940709384	False
dropped719	0	8.8179241395	0.0000316080	0.9941025464	False
dropped720	0	8.7946430843	0.0000314414	0.9941339878	False
dropped721	0	8.7813494268	0.0000313464	0.9941653342	False
dropped722	0	8.7609147151	0.0000312007	0.9941965348	False
dropped723	0	8.7576125673	0.0000311771	0.9942277120	False
dropped724	0	8.7451220580	0.0000310883	0.9942588002	False
dropped725	0	8.7338967919	0.0000310085	0.9942898088	False
dropped726	0	8.7111553801	0.0000308472	0.9943206560	False
dropped727	0	8.6866051909	0.0000306736	0.9943513296	False
dropped728	0	8.6579736987	0.0000304718	0.9943818014	False
dropped729	0	8.6388212508	0.0000303371	0.9944121385	False
dropped730	0	8.6283161251	0.0000302633	0.9944424018	False
dropped731	0	8.6003249046	0.0000300673	0.9944724691	False
dropped732	0	8.5756104258	0.0000298948	0.9945023639	False
dropped733	0	8.5625182700	0.0000298035	0.9945321674	False
dropped734	0	8.5530182547	0.0000297374	0.9945619049	False
dropped735	0	8.5214377623	0.0000295183	0.9945914231	False
dropped736	0	8.5127979568	0.0000294584	0.9946208816	False
dropped737	0	8.4893901871	0.0000292966	0.9946501782	False
dropped738	0	8.4833336170	0.0000292549	0.9946794331	False
dropped739	0	8.4608998089	0.0000291003	0.9947085334	False
dropped740	0	8.4539758122	0.0000290527	0.9947375861	False
dropped741	0	8.4308908619	0.0000288943	0.9947664804	False
dropped742	0	8.4111519887	0.0000287591	0.9947952395	False
dropped743	0	8.3937685630	0.0000286404	0.9948238799	False
dropped744	0	8.3789322202	0.0000285392	0.9948524191	False
dropped745	0	8.3685831817	0.0000284688	0.9948808879	False
dropped746	0	8.3539750202	0.0000283695	0.9949092574	False
dropped747	0	8.3303757627	0.0000282094	0.9949374668	False
dropped748	0	8.3018053860	0.0000280162	0.9949654831	False
dropped749	0	8.2937904155	0.0000279622	0.9949934452	False
dropped750	0	8.2744606827	0.0000278320	0.9950212772	False
dropped751	0	8.2445267605	0.0000276310	0.9950489082	False
dropped752	0	8.2311622994	0.0000275415	0.9950764497	False
dropped753	0	8.2187810605	0.0000274587	0.9951039084	False
dropped754	0	8.2162492894	0.0000274418	0.9951313501	False
dropped755	0	8.1909239613	0.0000272729	0.9951586230	False
dropped756	0	8.1693297062	0.0000271292	0.9951857522	False
dropped757	0	8.1500018843	0.0000270010	0.9952127533	False
dropped758	0	8.1240490586	0.0000268293	0.9952395826	False
dropped759	0	8.1167826665	0.0000267814	0.9952663640	False
dropped760	0	8.0989168359	0.0000266636	0.9952930276	False
dropped761	0	8.0892424531	0.0000265999	0.9953196275	False
dropped762	0	8.0637834914	0.0000264328	0.9953460603	False
dropped763	0	8.0413721740	0.0000262860	0.9953723463	False
dropped764	0	8.0345845251	0.0000262417	0.9953985880	False
dropped765	0	8.0220977809	0.0000261602	0.9954247482	False
dropped766	0	7.9875926359	0.0000259356	0.9954506838	False
dropped767	0	7.9679657843	0.0000258083	0.9954764921	False
dropped768	0	7.9673794931	0.0000258045	0.9955022967	False
dropped769	0	7.9452787161	0.0000256616	0.9955279582	False
dropped770	0	7.9220563622	0.0000255118	0.9955534700	False
dropped771	0	7.9112416083	0.0000254422	0.9955789122	False
dropped772	0	7.8713278480	0.0000251861	0.9956040983	False
dropped773	0	7.8569051354	0.0000250939	0.9956291922	False
dropped774	0	7.8451305833	0.0000250187	0.9956542109	False
dropped775	0	7.8397933006	0.0000249847	0.9956791956	False
dropped776	0	7.8129113715	0.0000248137	0.9957040093	False
dropped777	0	7.7943431197	0.0000246958	0.9957287051	False
dropped778	0	7.7879172487	0.0000246551	0.9957533602	False
dropped779	0	7.7582917239	0.0000244679	0.9957778282	False
dropped780	0	7.7402889515	0.0000243545	0.9958021827	False
dropped781	0	7.7129555537	0.0000241828	0.9958263655	False
dropped782	0	7.6986326816	0.0000240931	0.9958504585	False
dropped783	0	7.6885073720	0.0000240297	0.9958744883	False
dropped784	0	7.6800475068	0.0000239769	0.9958984652	False
dropped785	0	7.6357428369	0.0000237010	0.9959221662	False
dropped786	0	7.6338111962	0.0000236891	0.9959458553	False
dropped787	0	7.6051944820	0.0000235118	0.9959693670	False
dropped788	0	7.5953488382	0.0000234509	0.9959928180	False
dropped789	0	7.5724021994	0.0000233095	0.9960161274	False
dropped790	0	7.5537165567	0.0000231946	0.9960393220	False
dropped791	0	7.5358013365	0.0000230847	0.9960624067	False
dropped792	0	7.5278392686	0.0000230359	0.9960854426	False
dropped793	0	7.5164265780	0.0000229661	0.9961084087	False
dropped794	0	7.4871428158	0.0000227875	0.9961311962	False
dropped795	0	7.4709745460	0.0000226892	0.9961538855	False
dropped796	0	7.4568826704	0.0000226037	0.9961764892	False
dropped797	0	7.4432343586	0.0000225210	0.9961990102	False
dropped798	0	7.4170912994	0.0000223631	0.9962213733	False
dropped799	0	7.4079401748	0.0000223080	0.9962436813	False
dropped800	0	7.3763934765	0.0000221184	0.9962657996	False
dropped801	0	7.3708327531	0.0000220850	0.9962878847	False
dropped802	0	7.3530772584	0.0000219788	0.9963098634	False
dropped803	0	7.3442051480	0.0000219258	0.9963317892	False
dropped804	0	7.3371374629	0.0000218836	0.9963536727	False
dropped805	0	7.3250983337	0.0000218118	0.9963754846	False
dropped806	0	7.3029043050	0.0000216798	0.9963971644	False
dropped807	0	7.2751450680	0.0000215153	0.9964186797	False
dropped808	0	7.2647159049	0.0000214537	0.9964401334	False
dropped809	0	7.2564645399	0.0000214050	0.9964615384	False
dropped810	0	7.2281692733	0.0000212384	0.9964827768	False
dropped811	0	7.2200981916	0.0000211910	0.9965039678	False
dropped812	0	7.2031548745	0.0000210916	0.9965250594	False
dropped813	0	7.1920614842	0.0000210267	0.9965460862	False
dropped814	0	7.1703527378	0.0000209000	0.9965669861	False
dropped815	0	7.1521581500	0.0000207941	0.9965877802	False
dropped816	0	7.1280616684	0.0000206542	0.9966084344	False
dropped817	0	7.1119498547	0.0000205609	0.9966289953	False
dropped818	0	7.1083548411	0.0000205401	0.9966495354	False
dropped819	0	7.1006744279	0.0000204958	0.9966700312	False
dropped820	0	7.0864841252	0.0000204139	0.9966904451	False
dropped821	0	7.0637225526	0.0000202830	0.9967107281	False
dropped822	0	7.0439535787	0.0000201696	0.9967308977	False
dropped823	0	7.0187187918	0.0000200254	0.9967509231	False
dropped824	0	7.0093388403	0.0000199719	0.9967708950	False
dropped825	0	6.9852337412	0.0000198348	0.9967907297	False
dropped826	0	6.9654581646	0.0000197226	0.9968104523	False
dropped827	0	6.9578496193	0.0000196795	0.9968301319	False
dropped828	0	6.9441752203	0.0000196023	0.9968497341	False
dropped829	0	6.9248831798	0.0000194935	0.9968692276	False
dropped830	0	6.9040496289	0.0000193764	0.9968886040	False
dropped831	0	6.8888061776	0.0000192909	0.9969078949	False
dropped832	0	6.8830388790	0.0000192586	0.9969271536	False
dropped833	0	6.8682835074	0.0000191761	0.9969463297	False
dropped834	0	6.8535367555	0.0000190939	0.9969654236	False
dropped835	0	6.8369511120	0.0000190016	0.9969844252	False
dropped836	0	6.8192081140	0.0000189031	0.9970033283	False
dropped837	0	6.8047441290	0.0000188230	0.9970221512	False
dropped838	0	6.7922457345	0.0000187539	0.9970409052	False
dropped839	0	6.7778685026	0.0000186746	0.9970595797	False
dropped840	0	6.7613156896	0.0000185835	0.9970781632	False
dropped841	0	6.7545017407	0.0000185461	0.9970967093	False
dropped842	0	6.7345159677	0.0000184365	0.9971151458	False
dropped843	0	6.7194408877	0.0000183540	0.9971334998	False
dropped844	0	6.7133503421	0.0000183208	0.9971518205	False
dropped845	0	6.7016345340	0.0000182569	0.9971700774	False
dropped846	0	6.6649786993	0.0000180577	0.9971881351	False
dropped847	0	6.6413651041	0.0000179300	0.9972060651	False
dropped848	0	6.6294906748	0.0000178659	0.9972239310	False
dropped849	0	6.6097607564	0.0000177597	0.9972416907	False
dropped850	0	6.5988710832	0.0000177013	0.9972593920	False
dropped851	0	6.5870304916	0.0000176378	0.9972770298	False
dropped852	0	6.5556964502	0.0000174704	0.9972945002	False
dropped853	0	6.5447153207	0.0000174119	0.9973119121	False
dropped854	0	6.5353545666	0.0000173621	0.9973292742	False
dropped855	0	6.5123978843	0.0000172404	0.9973465146	False
dropped856	0	6.5021184747	0.0000171860	0.9973637006	False
dropped857	0	6.4911864659	0.0000171283	0.9973808288	False
dropped858	0	6.4811635829	0.0000170754	0.9973979042	False
dropped859	0	6.4558013370	0.0000169420	0.9974148463	False
dropped860	0	6.4508373252	0.0000169160	0.9974317622	False
dropped861	0	6.4451817449	0.0000168863	0.9974486486	False
dropped862	0	6.3955099324	0.0000166271	0.9974652756	False
dropped863	0	6.3944002062	0.0000166213	0.9974818969	False
dropped864	0	6.3825869775	0.0000165599	0.9974984568	False
dropped865	0	6.3597684799	0.0000164417	0.9975148985	False
dropped866	0	6.3488618549	0.0000163854	0.9975312839	False
dropped867	0	6.3221903021	0.0000162480	0.9975475319	False
dropped868	0	6.3170526699	0.0000162216	0.9975637535	False
dropped869	0	6.3110529056	0.0000161908	0.9975799444	False
dropped870	0	6.2862745289	0.0000160639	0.9975960083	False
dropped871	0	6.2755234284	0.0000160090	0.9976120173	False
dropped872	0	6.2643450474	0.0000159520	0.9976279693	False
dropped873	0	6.2416097689	0.0000158365	0.9976438058	False
dropped874	0	6.2384889087	0.0000158206	0.9976596264	False
dropped875	0	6.2115320266	0.0000156842	0.9976753106	False
dropped876	0	6.1943253944	0.0000155974	0.9976909081	False
dropped877	0	6.1893918198	0.0000155726	0.9977064806	False
dropped878	0	6.1862482410	0.0000155568	0.9977220374	False
dropped879	0	6.1740911603	0.0000154957	0.9977375331	False
dropped880	0	6.1501872470	0.0000153759	0.9977529090	False
dropped881	0	6.1390423751	0.0000153203	0.9977682293	False
dropped882	0	6.1029085228	0.0000151404	0.9977833697	False
dropped883	0	6.0875725461	0.0000150644	0.9977984342	False
dropped884	0	6.0674145011	0.0000149648	0.9978133990	False
dropped885	0	6.0593121650	0.0000149249	0.9978283239	False
dropped886	0	6.0361004316	0.0000148108	0.9978431347	False
dropped887	0	6.0349497441	0.0000148051	0.9978579399	False
dropped888	0	6.0160417646	0.0000147125	0.9978726524	False
dropped889	0	6.0050978531	0.0000146590	0.9978873114	False
dropped890	0	5.9895131380	0.0000145830	0.9979018944	False
dropped891	0	5.9794984566	0.0000145343	0.9979164287	False
dropped892	0	5.9494619918	0.0000143887	0.9979308174	False
dropped893	0	5.9402133236	0.0000143440	0.9979451613	False
dropped894	0	5.9244163850	0.0000142678	0.9979594291	False
dropped895	0	5.9175033284	0.0000142345	0.9979736636	False
dropped896	0	5.8968873883	0.0000141355	0.9979877991	False
dropped897	0	5.8815654449	0.0000140621	0.9980018612	False
dropped898	0	5.8709803503	0.0000140115	0.9980158727	False
dropped899	0	5.8563290803	0.0000139417	0.9980298144	False
dropped900	0	5.8471164903	0.0000138979	0.9980437123	False
dropped901	0	5.8257150141	0.0000137963	0.9980575086	False
dropped902	0	5.8107446636	0.0000137255	0.9980712342	False
dropped903	0	5.7984685062	0.0000136676	0.9980849017	False
dropped904	0	5.7897849396	0.0000136267	0.9980985284	False
dropped905	0	5.7727832990	0.0000135468	0.9981120752	False
dropped906	0	5.7601036848	0.0000134873	0.9981255625	False
dropped907	0	5.7492429453	0.0000134365	0.9981389990	False
dropped908	0	5.7340698761	0.0000133657	0.9981523647	False
dropped909	0	5.7128658442	0.0000132670	0.9981656317	False
dropped910	0	5.7027130371	0.0000132199	0.9981788516	False
dropped911	0	5.6866468824	0.0000131455	0.9981919971	False
dropped912	0	5.6826902951	0.0000131272	0.9982051243	False
dropped913	0	5.6531658373	0.0000129912	0.9982181155	False
dropped914	0	5.6376269119	0.0000129199	0.9982310353	False
dropped915	0	5.6206232488	0.0000128420	0.9982438773	False
dropped916	0	5.6136919713	0.0000128104	0.9982566877	False
dropped917	0	5.6029587412	0.0000127614	0.9982694492	False
dropped918	0	5.5865672442	0.0000126869	0.9982821360	False
dropped919	0	5.5730838567	0.0000126257	0.9982947618	False
dropped920	0	5.5564995840	0.0000125507	0.9983073125	False
dropped921	0	5.5503034199	0.0000125227	0.9983198352	False
