t_comp_cor_00	t_comp_cor_01	t_comp_cor_02	t_comp_cor_03	t_comp_cor_04	t_comp_cor_05
0.0220109356	0.0084683069	0.0162517116	-0.0196626415	0.0391677375	-0.0362996521
0.0234761135	0.0148267941	0.0020869855	-0.0285898761	-0.0298818437	-0.0421882772
0.0165566454	-0.0004337581	0.0283322342	0.0123685504	0.0064724481	-0.0351857235
0.0048909138	-0.0011098410	0.0190127998	-0.0375780384	0.0177793110	-0.0398876679
-0.0032421008	0.0082288442	0.0213829439	-0.0088718840	-0.0290185938	-0.0435482453
-0.0114808683	0.0045491267	0.0373054962	0.0173096786	-0.0093744236	-0.0341120153
-0.0070287112	0.0159142771	0.0324951701	0.0035325844	0.0308576957	-0.0291063828
0.0000679444	0.0042767429	0.0171490110	-0.0424582170	0.0175570317	-0.0183622771
0.0057831217	0.0136082253	0.0246251792	-0.0101200806	-0.0294267370	-0.0293586920
0.0025178174	0.0229377399	0.0335189634	0.0101190267	0.0169661744	-0.0303616909
-0.0047958750	0.0241742200	0.0116584490	-0.0267677719	0.0297251138	-0.0286785747
-0.0076931512	0.0256552332	0.0089986188	-0.0250122325	-0.0393176125	-0.0275951288
-0.0068048864	0.0247921263	0.0408753271	0.0145024593	-0.0003651148	-0.0130345009
-0.0040568362	0.0217069565	0.0151078647	-0.0189221365	0.0295924762	-0.0043799710
-0.0036888453	0.0283245890	-0.0088475046	-0.0217737857	-0.0328617517	-0.0088134547
-0.0071511553	0.0237530011	0.0318815363	0.0307740060	-0.0172979197	-0.0020821570
-0.0101818712	0.0284030839	0.0131189261	0.0021075186	0.0346585339	0.0060602727
-0.0131813886	0.0184657031	-0.0051601433	-0.0269024274	-0.0219908859	0.0110710065
-0.0117766219	0.0338786424	0.0181607956	0.0281612064	-0.0068737830	0.0154402344
-0.0171535211	0.0460871911	0.0044315215	-0.0061334866	0.0350789519	0.0158120315
-0.0229522471	0.0484131046	-0.0165760575	-0.0290550914	-0.0226399302	0.0144440834
-0.0255315908	0.0256859996	0.0255473972	0.0181225856	-0.0231335059	0.0213762113
-0.0234672356	0.0081204508	0.0210694662	-0.0067530512	0.0316808370	0.0217922117
-0.0209315039	0.0159789635	-0.0048311604	-0.0283383138	-0.0280641202	0.0101084825
-0.0286488256	0.0149724798	0.0292560571	0.0331775661	-0.0123326104	0.0125960631
-0.0315532285	0.0163464447	0.0136530690	-0.0071415593	0.0284503843	0.0124049543
-0.0272344690	0.0172487203	0.0017994549	-0.0257648231	-0.0279360427	-0.0000678664
-0.0258327041	0.0199668551	0.0269502135	0.0353787817	-0.0033159445	-0.0095229355
-0.0292741496	0.0200607846	0.0111393879	0.0028957811	0.0386214746	-0.0175843655
-0.0219779445	0.0246667290	-0.0052755095	-0.0290534581	-0.0174428381	-0.0240856139
-0.0172181926	0.0287930130	0.0120400213	0.0213812398	0.0014117964	-0.0240263187
-0.0191310771	0.0372623709	-0.0184594739	-0.0129545880	0.0251365321	-0.0286405602
-0.0266638267	0.0097121758	0.0128260442	-0.0043878378	-0.0334578963	-0.0211412577
-0.0257239451	-0.0012595542	0.0222284292	0.0011484359	0.0193329450	-0.0147801888
-0.0197291558	0.0110119506	-0.0083895882	-0.0324611523	0.0140660517	-0.0163491932
-0.0184254549	0.0009606861	-0.0011567091	-0.0100393971	-0.0413244582	-0.0211642745
-0.0181073657	-0.0152633619	0.0227893875	0.0066287861	0.0020918264	-0.0072055496
-0.0107320561	-0.0010478935	0.0023177303	-0.0231652250	0.0227617224	-0.0112403507
-0.0070298973	0.0011843306	0.0002297907	-0.0044543223	-0.0376488202	-0.0135492271
-0.0093176360	-0.0079513528	0.0245748542	0.0315013423	-0.0088357506	-0.0013382501
-0.0043538038	-0.0029202155	0.0144661428	-0.0052671370	0.0293453417	0.0108654047
0.0023016149	-0.0106170380	0.0003057246	-0.0315914670	-0.0240072295	0.0193696977
0.0075038500	0.0032190493	0.0227840558	0.0251832211	-0.0141327736	0.0144424388
0.0030810712	-0.0029728504	0.0171318988	0.0125105731	0.0375507182	0.0186008006
-0.0003103852	0.0026609228	-0.0062372013	-0.0163523671	0.0226558870	0.0200113623
0.0041177294	-0.0122370055	-0.0149122080	-0.0357115944	-0.0161015904	0.0220742220
0.0086220160	-0.0104966789	0.0223299357	0.0176505945	-0.0159136162	0.0164755560
0.0002178888	-0.0117929242	-0.0042287065	-0.0086322925	0.0455647863	0.0088694399
-0.0206273623	-0.0245083845	-0.0206212653	-0.0300569371	-0.0164072975	0.0089392843
-0.0286138216	-0.0283820231	0.0234802223	0.0134675118	0.0000069264	0.0117334141
-0.0296480002	-0.0018682026	-0.0017598955	-0.0139802418	0.0378714178	0.0142317301
-0.0319774186	0.0012176269	-0.0224417421	-0.0286511431	0.0137142993	0.0162981348
-0.0253883481	-0.0004595473	-0.0280500901	-0.0229347337	-0.0290465195	0.0170014322
-0.0165052118	-0.0248781046	-0.0028709779	0.0114388838	-0.0302901852	0.0219794584
-0.0047912361	-0.0326627145	0.0135763810	0.0234552055	0.0136067511	0.0231282865
0.0051824596	-0.0025980139	-0.0198096325	-0.0079669113	0.0344916578	0.0090927338
0.0029235271	-0.0038065757	-0.0309446218	-0.0110102719	-0.0383102514	-0.0068666542
-0.0048139687	-0.0281087202	-0.0031371249	0.0384301583	-0.0074652415	-0.0066684634
-0.0043243029	-0.0335732299	0.0027621667	-0.0123499413	0.0227886239	-0.0065458859
0.0047079423	-0.0080500097	-0.0145958412	-0.0006089333	-0.0272201202	-0.0165096313
-0.0013992811	-0.0164777880	0.0032454330	0.0361251068	-0.0166323856	-0.0075688156
0.0011260099	-0.0153250516	0.0046169437	0.0332553096	0.0165575226	-0.0045936511
0.0105216601	-0.0102732370	-0.0153136291	0.0026252534	0.0342187242	0.0066589097
0.0175537998	-0.0197110851	-0.0278600137	-0.0242289684	-0.0194057439	0.0139764118
0.0243354122	-0.0209368643	-0.0088361849	0.0393564812	-0.0193556883	0.0068823427
0.0265117634	-0.0121341726	-0.0238063411	0.0308486809	0.0329557761	0.0053600736
0.0220107603	-0.0084813802	-0.0394275657	-0.0084022711	0.0244628329	0.0131261059
0.0210603141	-0.0171825915	-0.0476239114	-0.0039024482	-0.0330182040	0.0187828462
0.0213161706	-0.0462222427	-0.0072203481	0.0366286984	-0.0080692270	0.0370603111
0.0309258275	-0.0220856534	-0.0309802183	0.0131071968	0.0299959062	0.0334891535
0.0275468392	-0.0133963173	-0.0539530501	-0.0101331078	-0.0032030724	0.0368540950
0.0228205639	-0.0130622591	-0.0379209958	0.0084864704	-0.0331145014	0.0400421895
0.0207121987	-0.0207318261	-0.0248907774	0.0422947808	-0.0270555718	0.0474627388
0.0224556400	-0.0119059407	-0.0122805074	0.0500564673	0.0178956152	0.0476729320
0.0187135427	-0.0235467927	-0.0246515521	-0.0044280367	0.0229552440	0.0571618199
0.0208746501	-0.0115133681	-0.0367908082	-0.0032776171	-0.0297054074	0.0378567151
0.0148648068	-0.0102494823	-0.0108401737	0.0468603569	-0.0197967386	0.0288493804
0.0104522015	-0.0095971280	-0.0117794092	0.0394703950	0.0276504151	0.0109146438
0.0090717756	-0.0087883493	-0.0219238933	-0.0014471532	0.0278867324	0.0029117772
0.0142618494	-0.0055156178	-0.0443144834	-0.0157995556	0.0159731635	-0.0190004853
0.0160793957	-0.0250602930	-0.0269864837	-0.0031677834	-0.0371557190	-0.0137677440
0.0192518361	-0.0231239911	0.0130585793	0.0341078702	-0.0043724459	-0.0068601372
0.0216861679	-0.0074055488	-0.0260355834	0.0186593768	0.0361982925	-0.0228933275
0.0149197918	0.0040748072	-0.0397792203	-0.0147918322	0.0153386945	-0.0189337402
0.0051368568	-0.0151946979	-0.0276853057	0.0048272497	-0.0355642462	-0.0111851863
0.0029425171	-0.0095922525	0.0029575604	0.0427441064	-0.0119896999	-0.0079871543
0.0046802439	0.0001969832	-0.0137489909	0.0252421616	0.0366568102	-0.0143759620
0.0016332582	-0.0036593375	-0.0278135550	-0.0213777112	0.0206004237	-0.0100716610
0.0006709327	-0.0187325339	-0.0069688275	-0.0002341741	-0.0349373692	-0.0193597425
0.0059352547	0.0061130272	0.0094902152	0.0316135354	0.0059301645	-0.0248060425
0.0001609346	0.0073085541	-0.0155160157	-0.0045534570	0.0375481255	-0.0216065487
-0.0054118240	0.0089291590	-0.0306785368	-0.0179276609	-0.0250884684	-0.0178634927
-0.0109352376	-0.0093436197	0.0147965152	0.0264205535	-0.0140043110	-0.0048438439
-0.0094116115	-0.0053324110	0.0013934100	0.0011769890	0.0314001365	-0.0120265053
-0.0095401416	0.0100593647	-0.0289383703	-0.0264636385	0.0033590127	-0.0207137853
-0.0097650692	0.0108289645	-0.0105941198	-0.0170130578	-0.0348218551	-0.0218857210
-0.0069251967	0.0101247333	0.0134948267	0.0264690054	-0.0286174804	-0.0257975791
-0.0030340755	0.0053110532	0.0196804707	0.0112954106	0.0341437852	-0.0230886503
-0.0013207222	-0.0061469560	-0.0070472146	-0.0303293854	-0.0066407735	-0.0210378783
0.0025509517	0.0106399995	0.0211428469	0.0229944231	-0.0120808993	-0.0248124832
-0.0025544531	0.0162583735	0.0067243587	0.0036429582	0.0340877843	-0.0240653178
-0.0120644136	0.0238001569	-0.0176751814	-0.0294101743	0.0082297332	-0.0171813883
-0.0144572169	0.0023561877	0.0187156360	0.0046249064	-0.0284519341	-0.0114943534
-0.0094382591	0.0133265688	0.0270021114	0.0046406227	0.0217506508	-0.0138131076
-0.0102483616	0.0293614980	0.0028887459	-0.0292685516	0.0246603127	-0.0195381949
-0.0123223218	0.0307644991	-0.0060969970	-0.0336782712	-0.0172506320	-0.0220869357
-0.0088206680	0.0107643228	0.0299705544	0.0131533743	-0.0166800770	-0.0195694239
-0.0042586030	0.0171417668	0.0263721675	-0.0120772863	0.0314934460	-0.0316082905
-0.0038230699	0.0239449351	-0.0061711419	-0.0220194463	-0.0366235768	-0.0424288040
-0.0136509617	0.0064305127	0.0216228621	0.0247446191	0.0027233819	-0.0286933717
-0.0173343295	0.0078753123	0.0027454658	-0.0313656980	0.0052183682	-0.0208683478
-0.0233800156	0.0150907926	0.0248454398	0.0207672527	-0.0169607914	-0.0211421485
-0.0335258464	0.0106055490	0.0138398040	-0.0045675039	0.0365371434	-0.0097501754
-0.0360470304	0.0013613162	0.0109813923	-0.0367348954	-0.0282427722	0.0033947713
-0.0291586653	0.0023183839	0.0367626471	0.0181236677	-0.0021880408	0.0006237425
-0.0262054081	0.0170962474	0.0131992915	-0.0265525357	0.0322773183	0.0029054338
-0.0237024310	-0.0038126614	0.0227253416	-0.0316950735	-0.0375489263	0.0089955891
-0.0162826196	0.0050772384	0.0431936124	0.0147166713	0.0054482010	0.0053128758
-0.0126043001	0.0106075837	0.0244676418	-0.0313192965	0.0188585271	0.0113406733
-0.0109041344	0.0041171422	0.0324851049	-0.0251204432	-0.0379027267	0.0088451760
-0.0073558772	0.0129279200	0.0517226090	0.0110537901	0.0040508596	0.0026464164
-0.0065107041	0.0272398960	0.0281647089	-0.0293980640	0.0276769639	0.0080969096
-0.0044775114	0.0228921839	0.0332861730	-0.0293774387	-0.0375294811	0.0092912841
0.0021925873	0.0173993583	0.0495439060	-0.0022132752	0.0134107923	0.0072288417
0.0038130094	0.0294054543	0.0228798558	-0.0429745061	0.0137850900	0.0043101172
-0.0021310934	0.0019115023	0.0532273237	-0.0114887984	-0.0200665984	0.0074830096
-0.0000978938	0.0082692588	0.0486379332	-0.0256134570	0.0230486161	0.0029067642
0.0030493997	0.0188180063	0.0256282088	-0.0444507748	-0.0307717150	-0.0085413379
-0.0012466714	0.0119302138	0.0565037728	0.0082752324	-0.0141723937	-0.0092749017
0.0008018938	0.0230081546	0.0462617253	-0.0216655513	0.0329177945	-0.0123120962
0.0033683055	0.0011963543	0.0393354695	-0.0565765666	-0.0242983718	-0.0048047172
0.0114239613	0.0110894959	0.0617568520	-0.0012299872	-0.0097595980	-0.0162629409
0.0116541281	0.0196096828	0.0370611985	-0.0287679703	0.0325522337	-0.0244091103
0.0087608029	0.0275304585	0.0294303253	-0.0536061565	-0.0179725667	-0.0266264523
0.0069798341	0.0174050688	0.0619905877	-0.0111711478	-0.0143426185	-0.0172784056
0.0076850770	0.0212595842	0.0523997496	-0.0294660035	0.0269400693	-0.0193871996
0.0077041336	0.0392919864	0.0268349051	-0.0425616374	-0.0387498960	-0.0322180512
-0.0021151525	0.0328375638	0.0642670058	0.0119062678	-0.0167524869	-0.0191311982
-0.0097012981	-0.0004751817	0.0143600225	-0.0094318983	0.0181959327	-0.0212786420
-0.0054880323	0.0324880276	-0.1069748442	0.0692578519	-0.0090273202	-0.0429141632
-0.0010534927	0.0597108134	-0.0922434443	0.0563585170	-0.0068463477	-0.0332755870
-0.0158092872	0.0469024082	-0.0165800926	0.0488270544	-0.0091520101	-0.0141519066
-0.0343228959	0.0435850183	-0.0116435426	0.0411065258	0.0300339330	-0.0019064838
-0.0287981950	0.0557150463	-0.0376678175	-0.0143370699	0.0232971048	0.0103454862
-0.0223006312	0.0141819695	-0.0354683537	-0.0056477582	-0.0373965958	0.0195103688
-0.0189066505	-0.0449518963	0.0003300157	0.0235112585	-0.0025678464	0.0401264765
-0.0091251594	-0.0447619098	-0.0122595633	-0.0109680734	0.0174891582	0.0542966120
-0.0100773852	-0.0537072380	-0.0108138264	-0.0031922120	-0.0287457654	0.0625466901
-0.0058281911	-0.0547671345	0.0013091380	0.0081013086	0.0142876024	0.0745902488
0.0090291993	-0.0517928017	-0.0183799117	-0.0179446612	0.0144119614	0.0805767778
0.0339568633	-0.0465526468	-0.0262000639	-0.0117692045	-0.0187607739	0.0706690781
0.0566813640	-0.0507679705	-0.0120579022	0.0188058508	-0.0089464991	0.0643963177
0.0652808487	-0.0492490450	-0.0047168766	0.0014365224	0.0168592367	0.0531284222
0.0681908913	-0.0434369418	-0.0255326711	-0.0070833493	-0.0180457003	0.0411731718
0.0707345231	-0.0337241358	-0.0201920008	0.0348755070	0.0069417714	0.0363810370
0.0642155938	-0.0318104900	-0.0350679673	0.0130525663	0.0283079664	0.0326203917
0.0608672968	-0.0285331678	-0.0450891054	-0.0064475171	-0.0089820952	0.0243168759
0.0602198313	-0.0317165714	-0.0211559069	0.0367272768	-0.0052944225	0.0280638387
0.0546677663	-0.0219753140	-0.0366645865	0.0063916077	0.0282920021	0.0250991018
0.0428960655	-0.0304514510	-0.0372758077	0.0059009498	-0.0229407709	0.0274965820
0.0345684407	-0.0239085479	-0.0209629341	0.0164941411	0.0151581260	0.0303587977
0.0298531455	-0.0211245541	-0.0409907838	-0.0038418930	-0.0098080304	0.0272681049
0.0158074827	-0.0240377866	-0.0214300185	0.0339530923	-0.0299672266	0.0299330458
0.0109987802	-0.0200485218	-0.0084162231	0.0322366020	0.0156580469	0.0341581779
0.0143693750	-0.0159276840	-0.0302814068	0.0038969503	0.0246593343	0.0352623859
0.0131110562	-0.0248041917	-0.0198523125	0.0199493399	-0.0159297622	0.0309046747
0.0107691582	-0.0124963684	-0.0235116594	0.0158240725	0.0306341703	0.0110656976
0.0005103646	-0.0083003140	-0.0384609122	0.0026773662	-0.0302007403	-0.0159550801
-0.0092753294	-0.0080208773	0.0003236027	0.0360671881	0.0153797945	-0.0210889840
-0.0109176171	-0.0039344742	-0.0162031018	-0.0162222337	0.0081841016	-0.0270368350
-0.0083360447	-0.0019894008	-0.0039727140	0.0211980975	0.0084071890	-0.0219533607
-0.0093249016	-0.0005540015	-0.0276555900	-0.0165098919	0.0173190396	-0.0169451957
-0.0086282115	-0.0000446932	-0.0068762391	0.0309584454	-0.0244449130	-0.0169718207
-0.0074672032	-0.0046620127	-0.0015315044	-0.0061497900	0.0235648963	-0.0074513632
0.0016945689	-0.0004909534	-0.0183581499	-0.0098852910	-0.0250463711	-0.0211231874
0.0042285317	0.0032915398	0.0008181247	0.0341827936	0.0026490239	-0.0258514260
0.0014736301	0.0044315047	-0.0187453586	-0.0012267098	0.0336686821	-0.0298284713
0.0006016708	0.0054921825	-0.0290535584	-0.0159307513	-0.0278289964	-0.0334377970
-0.0002533799	0.0029454051	0.0009094489	0.0407124993	-0.0019665807	-0.0327600734
-0.0041398932	0.0063532893	-0.0132166893	-0.0061509344	0.0257238874	-0.0324732087
-0.0117921434	-0.0072756627	0.0033370811	0.0070590759	-0.0207598164	-0.0227743997
-0.0179837533	0.0060742824	-0.0052828109	0.0057104894	0.0240057119	-0.0190372038
-0.0306903297	0.0177077388	-0.0291962881	-0.0257303098	-0.0083494990	-0.0117722765
-0.0364595187	0.0107523337	-0.0092534262	0.0037567636	-0.0301799236	-0.0078658298
-0.0337984997	0.0072104974	0.0087679236	0.0406281730	-0.0042966863	-0.0017490731
-0.0301133219	-0.0002681054	0.0055062970	-0.0135666249	0.0292190642	0.0049896279
-0.0230244532	0.0023923012	-0.0076715444	-0.0157510117	-0.0314279769	-0.0079913483
-0.0230752073	0.0057828344	0.0165357954	0.0305642419	0.0151304497	-0.0102673367
-0.0258421866	0.0082473326	-0.0048467001	-0.0215989335	0.0250408941	-0.0096534401
-0.0226827510	0.0072564647	-0.0028040867	-0.0040853442	-0.0323390712	-0.0182375956
-0.0203726222	-0.0044374029	0.0122571995	0.0064045310	0.0101482736	-0.0123377229
-0.0157310058	0.0095014432	-0.0181305005	-0.0205392043	0.0049240729	-0.0217289274
-0.0213832300	0.0000293592	0.0022025871	0.0065755140	-0.0380505222	-0.0202213212
-0.0233038633	0.0006565846	0.0166863893	0.0212980909	0.0209773651	-0.0130681633
-0.0212346675	-0.0076304810	-0.0029426558	-0.0134363917	0.0170545114	-0.0034856003
-0.0141863736	-0.0061237592	-0.0061384985	-0.0040305643	-0.0250863077	-0.0106563453
-0.0101722232	-0.0078683999	0.0143767857	0.0343759811	0.0093199685	-0.0166322889
-0.0108799370	-0.0118105822	0.0044393413	-0.0023739397	0.0382720951	-0.0181834364
-0.0039224722	0.0063349874	0.0055100534	-0.0381671161	-0.0118641296	-0.0228854809
-0.0015347380	-0.0037704788	0.0400367173	-0.0087365589	0.0035614041	-0.0130624529
-0.0020795720	0.0183026272	-0.0064109009	-0.0131181489	0.0124728136	-0.0271390622
-0.0136020913	0.0189409863	0.0276313667	-0.0008603109	-0.0204487056	-0.0228151568
-0.0251555119	0.0141579901	0.0250742459	0.0135865700	0.0290288614	-0.0106834927
-0.0295174532	-0.0051700424	0.0029432171	-0.0355925035	0.0111193920	-0.0023100338
-0.0208254499	0.0064876970	0.0087948361	-0.0082625177	-0.0317643523	-0.0136995591
-0.0217218056	-0.0004912355	0.0269783762	0.0122818304	-0.0029440134	-0.0091692095
-0.0140926811	0.0068108233	0.0145314057	-0.0181722927	0.0324614529	-0.0132689190
-0.0138595583	-0.0023909503	-0.0142825112	-0.0316580070	-0.0321855082	-0.0159928315
-0.0161361129	-0.0031624036	0.0130821073	0.0310414049	-0.0031422280	-0.0128001452
-0.0206237661	-0.0166051560	-0.0045721660	-0.0173485407	0.0263049427	-0.0103318294
-0.0228496640	-0.0177893227	-0.0036639363	0.0107062341	-0.0230564461	-0.0150240630
-0.0295117047	0.0060265819	0.0040156924	0.0161651017	0.0296172801	-0.0031364961
-0.0380725501	-0.0092306922	-0.0082163438	-0.0280877912	-0.0077103433	0.0116896910
-0.0333069304	-0.0042534917	0.0117337470	0.0049154501	-0.0000822462	0.0168980887
-0.0324231774	-0.0043887793	-0.0142347316	-0.0221431371	0.0399086859	0.0201016648
-0.0305247266	-0.0002663184	-0.0105830776	-0.0372002428	-0.0213271275	0.0235963796
-0.0193245300	-0.0059894966	0.0269426411	0.0103108293	-0.0098301544	0.0243210490
-0.0075403402	0.0017917414	0.0157655618	-0.0144626455	0.0251957003	0.0122609356
-0.0005189749	0.0265438245	-0.0025132701	-0.0252432821	-0.0307420841	-0.0069307871
-0.0048681326	0.0268067022	0.0357563536	0.0188669929	-0.0198799283	-0.0014063104
0.0003825182	0.0310881171	0.0225193256	0.0015620743	0.0250894276	-0.0022849216
0.0110556780	0.0311755506	0.0034415551	-0.0314205374	0.0088995359	0.0097677584
0.0193459339	0.0099432425	0.0310557088	-0.0047947479	-0.0227826633	0.0118559277
0.0322210855	0.0128417834	0.0238488760	-0.0007684010	0.0130351335	0.0016988769
0.0346956208	0.0295976326	-0.0066516762	-0.0261772892	0.0037089904	-0.0128940749
0.0262914378	0.0151830499	0.0020070899	0.0006619060	-0.0332138456	-0.0210448810
0.0209691669	0.0180323201	0.0271297832	0.0253584832	-0.0043678351	-0.0201818346
0.0212277199	0.0077715115	0.0179138360	-0.0186880310	0.0227079082	-0.0176169796
0.0284704241	0.0110569644	-0.0111930181	-0.0132103179	-0.0268812599	-0.0327202833
0.0245775211	0.0102335950	0.0107569628	0.0181624924	-0.0304862021	-0.0249180353
0.0238696928	0.0120165932	0.0116121849	0.0366875177	0.0012723709	-0.0155308855
0.0280861650	0.0258861716	0.0062466912	0.0082901399	0.0328111116	-0.0038081700
0.0274920067	0.0306037688	-0.0164821194	-0.0263027066	0.0008916880	0.0054680121
0.0273786631	0.0260303950	0.0020351406	0.0223579516	-0.0277874420	0.0033058263
0.0239510642	0.0404031113	-0.0051562986	0.0328336774	0.0173611001	0.0066277255
0.0138132168	0.0296142452	-0.0177328443	-0.0012545070	0.0292698091	0.0097320098
0.0093375767	0.0523252165	-0.0466734819	-0.0033419596	-0.0337017807	0.0030652505
0.0006087028	0.0326647460	-0.0289968186	0.0597629844	-0.0126469648	0.0092733292
-0.0041882030	-0.0176856075	-0.0134836539	0.0005470172	0.0157176051	0.0259854907
-0.0081810440	0.0023406538	-0.0162158516	0.0201605985	-0.0280668021	0.0248725185
-0.0220030469	0.0021961768	0.0129703029	0.0401675701	-0.0094525708	0.0349527728
-0.0240790997	-0.0055101286	0.0234100114	-0.0071921814	0.0221464817	0.0484351730
-0.0100505183	0.0039948201	-0.0197599640	-0.0348433687	-0.0039705642	0.0392914413
-0.0089397146	0.0066006987	0.0105526777	0.0128703099	-0.0339895388	0.0330372082
-0.0143795517	-0.0089233418	0.0172537744	-0.0036646880	0.0165025642	0.0337779534
-0.0141026966	-0.0019039064	-0.0055181837	-0.0383513841	-0.0069780454	0.0229142687
-0.0147301592	-0.0079714564	0.0130656966	0.0135886806	-0.0252075129	0.0137856593
-0.0133971462	-0.0093022457	0.0203382011	0.0059812338	0.0248201284	0.0160283284
-0.0050236741	-0.0098977414	-0.0143621526	-0.0238948465	0.0209946527	0.0192466186
0.0063328832	-0.0051611029	-0.0113400774	-0.0286497347	-0.0390604950	0.0280438221
0.0175481109	-0.0228763456	0.0292808984	0.0068183055	-0.0089020451	0.0369908182
0.0303947079	-0.0239656399	0.0189070257	-0.0072166591	0.0325700513	0.0385622896
0.0384671252	-0.0104799182	-0.0164766861	-0.0280978190	0.0185209013	0.0330820457
0.0425534311	-0.0136231176	-0.0063992430	-0.0072334883	-0.0342080749	0.0272565436
0.0424460289	-0.0154023414	0.0033342146	0.0315195489	-0.0042007829	0.0284421012
0.0384767225	-0.0253245325	0.0037755632	-0.0084210382	0.0197821611	0.0190929488
0.0369281350	-0.0061270466	0.0004600547	-0.0074093436	-0.0273631046	-0.0027351992
0.0259752323	-0.0114164957	0.0266887619	0.0315388124	0.0133774385	-0.0176851489
0.0165109483	-0.0156528849	0.0118962528	0.0013386185	0.0307175058	-0.0331637097
0.0198405977	-0.0177021209	-0.0002739853	-0.0311312182	0.0230625381	-0.0373632973
0.0219325116	-0.0241459629	-0.0006672221	-0.0169792352	-0.0333327756	-0.0317256152
0.0234574167	-0.0135487043	0.0168233463	0.0323444306	0.0022006554	-0.0285687645
0.0189283203	-0.0140407356	0.0014522673	0.0003432474	0.0362914573	-0.0228391624
0.0137137719	-0.0128125709	-0.0185556109	-0.0282015432	0.0244182195	-0.0185450335
0.0163399789	-0.0178354213	-0.0239642357	-0.0264627906	-0.0313754527	-0.0211270479
0.0197457625	-0.0140563479	0.0154743967	0.0110131502	-0.0245062061	-0.0116285600
0.0236820244	-0.0244390504	0.0153211610	0.0042416951	0.0185783931	-0.0070965260
0.0262747008	-0.0070433536	-0.0166597767	-0.0192868751	0.0209343107	-0.0098404032
0.0204075872	-0.0046973018	-0.0138284839	-0.0089065656	-0.0377258811	-0.0124614215
0.0095655492	-0.0034677955	0.0152242277	0.0300700155	-0.0134359171	-0.0016204321
0.0050539520	-0.0067590479	0.0076376123	0.0143239355	0.0267437639	0.0035815800
0.0023288488	-0.0053998318	-0.0156777040	-0.0281288384	0.0257248106	0.0103492778
0.0036866626	-0.0075169902	-0.0154123037	-0.0193253456	-0.0356665230	0.0097513710
0.0028505441	-0.0090245877	0.0273444158	0.0189071762	-0.0165365828	0.0225308488
0.0037079375	-0.0123198845	0.0234050114	-0.0170523882	0.0218233113	0.0261660541
0.0078117536	-0.0035407056	-0.0092314127	-0.0234080848	-0.0235762975	0.0095509338
-0.0020610370	-0.0057310138	0.0186105007	0.0193506012	-0.0310503350	0.0053038719
-0.0042383447	-0.0058491492	0.0232309042	0.0245425946	0.0042295285	0.0004934224
-0.0020192685	-0.0058720579	0.0086188069	-0.0005059573	0.0295644874	-0.0003089970
-0.0031400353	0.0068029109	-0.0124159745	-0.0411203682	0.0149883714	0.0016882989
-0.0051466957	-0.0061927741	0.0219306247	-0.0147051420	-0.0346286008	0.0057678830
-0.0038099055	-0.0079946136	0.0154662329	0.0070319762	0.0186000951	0.0060121303
-0.0077511093	0.0009765067	-0.0083439576	-0.0245712453	0.0307976147	0.0046248526
-0.0101866467	-0.0026629043	-0.0139308550	-0.0360574230	0.0099874857	0.0089254467
-0.0020463847	-0.0012798896	-0.0045901601	-0.0120822645	-0.0392754078	0.0028764206
0.0017731631	-0.0038082221	0.0312590881	0.0149214250	-0.0040281719	0.0065967349
0.0011945773	-0.0087783365	0.0126737941	-0.0208272617	0.0200606937	-0.0032941753
-0.0009062662	0.0031258772	-0.0119550069	-0.0198492997	-0.0348111864	-0.0238996345
-0.0051869195	-0.0046692043	0.0110745489	0.0306108233	-0.0177871818	-0.0270959510
-0.0068034211	-0.0223056732	0.0174296882	0.0188649424	0.0218442169	-0.0259901294
-0.0007556341	-0.0096528689	-0.0012005472	-0.0246865339	0.0175153215	-0.0219014222
0.0014816734	-0.0036025531	0.0036263657	0.0106012730	-0.0203529750	-0.0231840332
-0.0107221159	-0.0065521249	0.0040820910	0.0154704996	0.0260259535	-0.0135276177
-0.0257182096	0.0032878306	-0.0325142996	-0.0229615396	0.0202655002	-0.0125198690
-0.0302831260	0.0021604842	-0.0023770016	-0.0093018576	-0.0276955842	-0.0028420681
-0.0251036888	-0.0079397927	0.0213901700	0.0266757573	0.0031340218	0.0005102452
-0.0165415020	-0.0042461681	0.0235817103	0.0002756046	0.0363739864	-0.0015855086
-0.0142777930	-0.0335160256	-0.0493173255	-0.0124854630	0.0208273179	-0.0181981790
-0.0071451761	-0.0322137796	-0.0498036993	0.0433666442	-0.0234455679	-0.0364363289
-0.0048595377	-0.0098316298	-0.0273311896	0.0373904791	0.0270411482	-0.0288026264
-0.0136343402	-0.0121663806	-0.0583833254	0.0073175947	0.0202824155	-0.0345412908
-0.0199256509	-0.0130468083	-0.0179231922	0.0236625150	-0.0186564542	-0.0246905925
-0.0228212275	-0.0079010549	-0.0226942624	0.0298893941	0.0253572181	-0.0309073118
-0.0268956309	0.0050691943	-0.0360554510	-0.0182486302	-0.0135423416	-0.0235133892
-0.0344429282	-0.0207761612	-0.0123819477	0.0439331948	-0.0095296945	-0.0186667164
-0.0298695722	0.0145174178	-0.0073162895	-0.0044759449	0.0344697538	-0.0075388609
-0.0279171530	-0.0116955968	-0.0457987916	0.0121534432	-0.0279223941	-0.0182465421
-0.0283256844	-0.0255640321	-0.0344457254	0.0408594720	0.0172250367	-0.0160759709
