Cosine00	Cosine01	Cosine02	Cosine03	Cosine04	Cosine05	Cosine06	Cosine07	Cosine08	Cosine09	Cosine10	Cosine11	Cosine12	Cosine13	Cosine14	Cosine15	Cosine16	Cosine17	Cosine18	Cosine19	Cosine20	Cosine21	Cosine22	Cosine23	Cosine24	Cosine25	Cosine26	Cosine27	Cosine28	Cosine29	NonSteadyStateOutlier00
0.0314924973	0.0310791408	0.0303942276	0.0294437421	0.0282359893	0.0267815221	0.0250930489	0.0231853229	0.0210750131	0.0187805586	0.0163220072	0.0137208408	0.0109997874	0.0081826223	0.0052939609	0.0023590430	-0.0005964873	-0.0035468057	-0.0064661335	-0.0093289630	-0.0121102798	-0.0147857819	-0.0173320920	-0.0197269613	-0.0219494646	-0.0239801825	-0.0258013714	-0.0273971186	-0.0287534809	-0.0298586072	0.0000000000
0.0314878168	0.0310605021	0.0303526013	0.0293705092	0.0281230976	0.0266216350	0.0248796850	0.0229129835	0.0207392967	0.0183782609	0.0158512043	0.0131809554	0.0103916358	0.0075084431	0.0045574226	0.0015652324	-0.0014410973	-0.0044344089	-0.0073876620	-0.0102741785	-0.0130678828	-0.0157435379	-0.0182769733	-0.0206453030	-0.0228271326	-0.0248027525	-0.0265543160	-0.0280660001	-0.0293241490	-0.0303173972	0.0000000000
0.0314830586	0.0310415565	0.0303103002	0.0292961156	0.0280084693	0.0264593809	0.0246633101	0.0226370222	0.0203994313	0.0179714241	0.0153756644	0.0126363821	0.0097791469	0.0068306292	0.0038183517	0.0007704322	-0.0022846788	-0.0053184638	-0.0083026040	-0.0112092445	-0.0140112534	-0.0166824758	-0.0191979772	-0.0215342772	-0.0236695676	-0.0255839169	-0.0272594557	-0.0286805440	-0.0298339166	-0.0307088077	0.0000000000
0.0314782226	0.0310223042	0.0302673254	0.0292205642	0.0278921117	0.0262947742	0.0244439504	0.0223574827	0.0200554849	0.0175601486	0.0148955295	0.0120873148	0.0091625762	0.0061495088	0.0030771590	-0.0000248551	-0.0031266296	-0.0061982629	-0.0092101438	-0.0121332373	-0.0149393642	-0.0176014730	-0.0200939006	-0.0223926193	-0.0244754693	-0.0263223714	-0.0279155212	-0.0292395604	-0.0302817252	-0.0310319687	0.0000000000
0.0314733088	0.0310027455	0.0302236778	0.0291438582	0.0277740317	0.0261278295	0.0242216325	0.0220744092	0.0197075262	0.0171445362	0.0144109431	0.0115339485	0.0085421811	0.0054654115	0.0023342564	-0.0008201267	-0.0039663488	-0.0070731022	-0.0101094722	-0.0130452440	-0.0158512043	-0.0184994313	-0.0209635728	-0.0232191085	-0.0252435938	-0.0270168834	-0.0285213313	-0.0297419672	-0.0306666446	-0.0312861620	0.0000000000
0.0314683173	0.0309828804	0.0301793584	0.0290660004	0.0276542369	0.0259585616	0.0239963832	0.0217878463	0.0193556249	0.0167246893	0.0139220500	0.0109764802	0.0079182206	0.0047786686	0.0015900566	-0.0016148798	-0.0048032370	-0.0079422818	-0.0109997874	-0.0139443638	-0.0167457807	-0.0193752772	-0.0218058579	-0.0240125691	-0.0259727556	-0.0276662933	-0.0290757955	-0.0301867915	-0.0309878754	-0.0314708228	0.0000000000
0.0314632481	0.0309627093	0.0301343681	0.0289869940	0.0275327345	0.0257869856	0.0237682298	0.0214978395	0.0189998514	0.0163007118	0.0134289964	0.0104151081	0.0072909550	0.0040896125	0.0008449732	-0.0024086118	-0.0056366968	-0.0088051061	-0.0118802957	-0.0148297084	-0.0176221189	-0.0202279640	-0.0226196554	-0.0247718723	-0.0266618292	-0.0282695172	-0.0295779155	-0.0305731723	-0.0312447506	-0.0315855405	0.0000000000
0.0314581012	0.0309422323	0.0300887079	0.0289068421	0.0274095320	0.0256131168	0.0235371999	0.0212044345	0.0186402769	0.0158727083	0.0129319296	0.0098500319	0.0066606462	0.0033985766	0.0000994203	-0.0032008210	-0.0064661335	-0.0096608847	-0.0127502120	-0.0157004032	-0.0184792647	-0.0210564722	-0.0234039021	-0.0254959381	-0.0273097511	-0.0288255479	-0.0300267875	-0.0309003613	-0.0314367367	-0.0316300603	0.0000000000
0.0314528766	0.0309214495	0.0300423789	0.0288255479	0.0272846371	0.0254369707	0.0233033215	0.0209076778	0.0182769733	0.0154407845	0.0124309981	0.0092814525	0.0060275574	0.0027058957	-0.0006461879	-0.0039910065	-0.0072909550	-0.0105089328	-0.0136087607	-0.0165555882	-0.0193162845	-0.0218598117	-0.0241575735	-0.0261837366	-0.0279155212	-0.0293334573	-0.0304216032	-0.0311677252	-0.0315634348	-0.0316042831	0.0000000000
0.0314475743	0.0309003613	0.0299953821	0.0287431146	0.0271580575	0.0252585627	0.0230666228	0.0206076162	0.0179100132	0.0150050471	0.0119263516	0.0087095721	0.0053919526	0.0020119048	-0.0013914370	-0.0047786686	-0.0081105725	-0.0113485718	-0.0144551765	-0.0173944184	-0.0201322666	-0.0226370222	-0.0248796850	-0.0268342893	-0.0284782045	-0.0297923974	-0.0307616520	-0.0313747464	-0.0316245820	-0.0315082664	0.0000000000
0.0314421943	0.0308789678	0.0299477186	0.0286595454	0.0270298009	0.0250779090	0.0228271326	0.0203042971	0.0175394702	0.0145656037	0.0114181410	0.0081345942	0.0047540973	0.0013169400	-0.0021359129	-0.0055633094	-0.0089244012	-0.0121791298	-0.0152887047	-0.0182160652	-0.0209263224	-0.0233871747	-0.0255692932	-0.0274466708	-0.0289969325	-0.0302016020	-0.0310463217	-0.0315210240	-0.0316200513	-0.0313422234	0.0000000000
0.0314367367	0.0308572693	0.0298993893	0.0285748436	0.0268998754	0.0248950254	0.0225848798	0.0199977685	0.0171654182	0.0141225629	0.0109065181	0.0075567232	0.0041142577	0.0006213378	-0.0028792018	-0.0063444328	-0.0097318600	-0.0129999423	-0.0161086021	-0.0190197170	-0.0216975870	-0.0241093726	-0.0262254972	-0.0280200101	-0.0294709047	-0.0305603881	-0.0312750997	-0.0316062747	-0.0315498519	-0.0311065232	0.0000000000
0.0314312014	0.0308352659	0.0298503954	0.0284890126	0.0267682889	0.0247099283	0.0223398937	0.0196880789	0.0167879323	0.0136760341	0.0103916358	0.0069761646	0.0034727008	-0.0000745653	-0.0036208908	-0.0071215449	-0.0105323727	-0.0138103524	-0.0169141378	-0.0198045799	-0.0224452205	-0.0248027525	-0.0268474397	-0.0285534916	-0.0298993893	-0.0308681567	-0.0314475743	-0.0316303337	-0.0314141298	-0.0308016896	0.0000000000
0.0314255885	0.0308129578	0.0298007380	0.0284020558	0.0266350495	0.0245226342	0.0220922040	0.0193752772	0.0164070877	0.0132261275	0.0098736481	0.0063931250	0.0028296944	-0.0007704322	-0.0043605677	-0.0078941544	-0.0113253680	-0.0146097118	-0.0177045936	-0.0205698784	-0.0231684086	-0.0254664858	-0.0274343081	-0.0290463564	-0.0302817252	-0.0311243940	-0.0315634348	-0.0315931543	-0.0312131668	-0.0304284002	0.0000000000
0.0314198979	0.0307903453	0.0297504182	0.0283139766	0.0265001656	0.0243331596	0.0218418406	0.0190594129	0.0160229609	0.0127729544	0.0093527096	0.0058078116	0.0021855070	-0.0014659262	-0.0050978214	-0.0086617728	-0.0121102798	-0.0153973806	-0.0184792647	-0.0213148567	-0.0238663637	-0.0260997791	-0.0279853359	-0.0294979034	-0.0306173221	-0.0313286722	-0.0316224729	-0.0314948084	-0.0309473802	-0.0299874845	0.0000000000
0.0314141298	0.0307674287	0.0296994370	0.0282247785	0.0263636453	0.0241415214	0.0215888339	0.0187405359	0.0156356285	0.0123166265	0.0088289761	0.0052204327	0.0015404073	-0.0021607106	-0.0058322423	-0.0094239147	-0.0128865478	-0.0161727287	-0.0192374605	-0.0220387787	-0.0245383255	-0.0267018753	-0.0284998031	-0.0299074904	-0.0309056620	-0.0314806503	-0.0316245820	-0.0313354865	-0.0306173221	-0.0294799225	0.0000000000
0.0314082841	0.0307442081	0.0296477956	0.0281344650	0.0262254972	0.0239477367	0.0213332144	0.0184186965	0.0152451682	0.0118572567	0.0083026040	0.0046311971	0.0008946646	-0.0028544490	-0.0065634223	-0.0101800983	-0.0136536181	-0.0169351356	-0.0199785050	-0.0227409294	-0.0251835624	-0.0272720548	-0.0289770376	-0.0302745346	-0.0311463000	-0.0315800746	-0.0315697586	-0.0311154970	-0.0302236778	-0.0289068421	0.0000000000
0.0314023608	0.0307206837	0.0295954953	0.0280430397	0.0260857297	0.0237518227	0.0210750131	0.0180939457	0.0148516579	0.0113949583	0.0077737508	0.0040403145	0.0002485485	-0.0035468057	-0.0072909550	-0.0109298456	-0.0144109431	-0.0176839913	-0.0207017376	-0.0234206150	-0.0258013714	-0.0278096361	-0.0294164160	-0.0305985141	-0.0313388646	-0.0316267792	-0.0314581012	-0.0308352659	-0.0297672650	-0.0282695172	0.0000000000
0.0313963599	0.0306968558	0.0295425370	0.0279505062	0.0259443516	0.0235537968	0.0208142613	0.0177663349	0.0144551765	0.0109298456	0.0072425744	0.0034479949	-0.0003976713	-0.0042374454	-0.0080144361	-0.0116726824	-0.0151579823	-0.0184186965	-0.0214065133	-0.0240771642	-0.0263910798	-0.0283139766	-0.0298173642	-0.0308789678	-0.0314830586	-0.0316206860	-0.0312898109	-0.0304953356	-0.0292490315	-0.0275693640	0.0000000000
0.0313902815	0.0306727247	0.0294889220	0.0278568682	0.0258013714	0.0233536767	0.0205509905	0.0174359156	0.0140558033	0.0104620334	0.0067092336	0.0028544490	-0.0010437251	-0.0049260339	-0.0087334637	-0.0124081391	-0.0158942024	-0.0191386634	-0.0220922040	-0.0247099283	-0.0269520454	-0.0287844734	-0.0301793584	-0.0311154970	-0.0315786594	-0.0315618052	-0.0310651906	-0.0300963644	-0.0286700535	-0.0268079388	0.0000000000
0.0313841256	0.0306482905	0.0294346516	0.0277621293	0.0256567981	0.0231514800	0.0202852326	0.0171027404	0.0136536181	0.0099916372	0.0061738877	0.0022598879	-0.0016893433	-0.0056122378	-0.0094476381	-0.0131357507	-0.0166190781	-0.0198433158	-0.0227581981	-0.0253182824	-0.0274836571	-0.0292205642	-0.0305019257	-0.0313077651	-0.0316255195	-0.0314502351	-0.0307846447	-0.0296391246	-0.0280315336	-0.0259869336	0.0000000000
0.0313778922	0.0306235536	0.0293797268	0.0276662933	0.0255106407	0.0229472249	0.0200170197	0.0167668616	0.0132487014	0.0095187733	0.0056366968	0.0016645231	-0.0023342564	-0.0062957250	-0.0101565625	-0.0138550572	-0.0173320920	-0.0205320899	-0.0234039021	-0.0259016253	-0.0279853359	-0.0296217278	-0.0307846447	-0.0314554986	-0.0316235665	-0.0312861620	-0.0304486783	-0.0291245016	-0.0273347977	-0.0251081732	0.0000000000
0.0313715812	0.0305985141	0.0293241490	0.0275693640	0.0253629080	0.0227409294	0.0197463843	0.0164283326	0.0128411342	0.0090435585	0.0050978214	0.0010685664	-0.0029781951	-0.0069761646	-0.0108598430	-0.0145656037	-0.0180327350	-0.0212044345	-0.0240287401	-0.0264593809	-0.0284565355	-0.0299874845	-0.0310271460	-0.0315584874	-0.0315728035	-0.0310698598	-0.0300578962	-0.0285534916	-0.0265812928	-0.0241736106	0.0000000000
0.0313651928	0.0305731723	0.0292679193	0.0274713453	0.0252136092	0.0225326119	0.0194733591	0.0160872067	0.0124309981	0.0085661100	0.0045574226	0.0004722295	-0.0036208908	-0.0076532272	-0.0115570887	-0.0152669412	-0.0187205072	-0.0218598117	-0.0246321552	-0.0269909982	-0.0288967428	-0.0303173972	-0.0312291130	-0.0316165850	-0.0314733088	-0.0308016896	-0.0296130019	-0.0279272001	-0.0257725839	-0.0231853229	0.0000000000
0.0313587269	0.0305475284	0.0292110391	0.0273722409	0.0250627536	0.0223222909	0.0191979772	0.0157435379	0.0120183750	0.0080865459	0.0040156617	-0.0001242752	-0.0042620752	-0.0083265850	-0.0122479122	-0.0159586260	-0.0193949176	-0.0224976970	-0.0252136092	-0.0274959519	-0.0293054781	-0.0306110716	-0.0313902815	-0.0316297087	-0.0313252360	-0.0304820990	-0.0291147963	-0.0272468398	-0.0249103505	-0.0221455064	0.0000000000
0.0313521836	0.0305215828	0.0291535095	0.0272720548	0.0249103505	0.0221099851	0.0189202720	0.0153973806	0.0116033477	0.0076049846	0.0034727008	-0.0007207358	-0.0049014805	-0.0089959122	-0.0129319296	-0.0166402210	-0.0200554849	-0.0231175800	-0.0257725839	-0.0279737433	-0.0296822965	-0.0308681567	-0.0315104413	-0.0315978399	-0.0311288136	-0.0301116217	-0.0285641764	-0.0265137277	-0.0239963832	-0.0210564722	0.0000000000
0.0313455628	0.0304953356	0.0290953318	0.0271707910	0.0247564092	0.0218957134	0.0186402769	0.0150487894	0.0111859990	0.0071215449	0.0029287021	-0.0013169400	-0.0055388401	-0.0096608847	-0.0136087607	-0.0173112951	-0.0207017376	-0.0237189646	-0.0263085809	-0.0284239004	-0.0300267875	-0.0310883451	-0.0315894352	-0.0315210240	-0.0308843448	-0.0296908759	-0.0279621334	-0.0257292834	-0.0230325802	-0.0199206406	0.0000000000
0.0313388646	0.0304687872	0.0290365075	0.0270684535	0.0246009393	0.0216794949	0.0183580260	0.0146978194	0.0107664125	0.0066363464	0.0023838281	-0.0019126759	-0.0061738877	-0.0103211806	-0.0142780296	-0.0179714241	-0.0213332144	-0.0243013697	-0.0268211223	-0.0288459784	-0.0303385758	-0.0312713736	-0.0316271600	-0.0313993701	-0.0305922070	-0.0292205642	-0.0273097511	-0.0248950254	-0.0220209431	-0.0187405359	0.0000000000
0.0313320890	0.0304419377	0.0289770376	0.0269650463	0.0244439504	0.0214613488	0.0180735533	0.0143445262	0.0103446720	0.0061495088	0.0018382418	-0.0025077315	-0.0068063585	-0.0109764802	-0.0149393642	-0.0186201905	-0.0219494646	-0.0248643292	-0.0273097511	-0.0292395604	-0.0306173221	-0.0314170236	-0.0316235665	-0.0312330513	-0.0302528509	-0.0287014717	-0.0266082040	-0.0240125691	-0.0209635728	-0.0175187809	0.0000000000
0.0313252360	0.0304147875	0.0289169237	0.0268605735	0.0242854522	0.0212412944	0.0177868934	0.0139889655	0.0099208621	0.0056611524	0.0012921061	-0.0031018953	-0.0074359882	-0.0116264664	-0.0155923971	-0.0192571844	-0.0225500484	-0.0254073926	-0.0277740317	-0.0296042577	-0.0308627225	-0.0315251208	-0.0315786594	-0.0310223042	-0.0298668005	-0.0281344650	-0.0258587551	-0.0230836228	-0.0198626654	-0.0162580909	0.0000000000
0.0313183056	0.0303873368	0.0288561669	0.0267550392	0.0241254544	0.0210193514	0.0174980808	0.0136311936	0.0094950675	0.0051713977	0.0007455842	-0.0036949558	-0.0080625143	-0.0122708245	-0.0162367654	-0.0198820027	-0.0231345371	-0.0259301255	-0.0282135502	-0.0299397099	-0.0310745099	-0.0315955361	-0.0314924973	-0.0307674287	-0.0294346516	-0.0275204906	-0.0250627536	-0.0221099851	-0.0187205072	-0.0149612677	0.0000000000
0.0313112979	0.0303595859	0.0287947687	0.0266484476	0.0239639670	0.0207955394	0.0172071505	0.0132712670	0.0090673733	0.0046803659	0.0001988396	-0.0042867023	-0.0086856751	-0.0129092427	-0.0168721109	-0.0204942507	-0.0237025136	-0.0264321094	-0.0286279147	-0.0302455857	-0.0312524537	-0.0316281853	-0.0313651928	-0.0304687872	-0.0289570711	-0.0268605735	-0.0242216325	-0.0210935410	-0.0175394702	-0.0136311936	0.0000000000
0.0313042129	0.0303315350	0.0287327305	0.0265408029	0.0238009999	0.0205698784	0.0169141378	0.0129092427	0.0086378651	0.0041881781	-0.0003479645	-0.0048769241	-0.0093052106	-0.0135414118	-0.0174980808	-0.0210935410	-0.0242535723	-0.0269129428	-0.0290167558	-0.0305215828	-0.0313963599	-0.0316230294	-0.0311969122	-0.0301268045	-0.0284347963	-0.0261558153	-0.0233369060	-0.0200362585	-0.0163220072	-0.0122708245	0.0000000000
0.0312970505	0.0303031845	0.0286700535	0.0264321094	0.0236365632	0.0203423885	0.0166190781	0.0125451777	0.0082066288	0.0036949558	-0.0008946646	-0.0054654115	-0.0099208621	-0.0141670258	-0.0181143270	-0.0216794949	-0.0247873201	-0.0273722409	-0.0293797268	-0.0307674287	-0.0315060720	-0.0315800746	-0.0309878754	-0.0297419672	-0.0278686332	-0.0254073926	-0.0224101669	-0.0189401844	-0.0150706466	-0.0108831839	0.0000000000
0.0312898109	0.0302745346	0.0286067393	0.0263223714	0.0234706669	0.0201130898	0.0163220072	0.0121791298	0.0077737508	0.0032008210	-0.0014410973	-0.0060519551	-0.0105323727	-0.0147857819	-0.0187205072	-0.0222517419	-0.0253033759	-0.0278096361	-0.0297165041	-0.0309828804	-0.0315814703	-0.0314993722	-0.0307383554	-0.0293148226	-0.0272594557	-0.0246165549	-0.0214430835	-0.0178074409	-0.0137879873	-0.0094713557	0.0000000000
0.0312824939	0.0302455857	0.0285427891	0.0262115932	0.0233033215	0.0198820027	0.0160229609	0.0118111567	0.0073393176	0.0027058957	-0.0019870994	-0.0066363464	-0.0111394872	-0.0153973806	-0.0193162845	-0.0228099201	-0.0258013714	-0.0282247785	-0.0300267875	-0.0311677252	-0.0316224729	-0.0313810186	-0.0304486783	-0.0288459784	-0.0266082040	-0.0237846222	-0.0204373969	-0.0166402210	-0.0124766931	-0.0080384777	0.0000000000
0.0312750997	0.0302163379	0.0284782045	0.0260997791	0.0231345371	0.0196491479	0.0157219754	0.0114413167	0.0069034161	0.0022103020	-0.0025325076	-0.0072183774	-0.0117419522	-0.0160015258	-0.0199013278	-0.0233536767	-0.0262809512	-0.0286173358	-0.0303103002	-0.0313217805	-0.0316290349	-0.0312251553	-0.0301192224	-0.0283361014	-0.0259158834	-0.0229129835	-0.0193949176	-0.0154407845	-0.0111394872	-0.0065877344	0.0000000000
0.0312676282	0.0301867915	0.0284129868	0.0259869336	0.0229643243	0.0194145460	0.0154190873	0.0110696681	0.0064661335	0.0017141624	-0.0030771590	-0.0077978412	-0.0123395161	-0.0165979251	-0.0204753121	-0.0238826678	-0.0267417730	-0.0289869940	-0.0305667896	-0.0314448940	-0.0316011493	-0.0310319687	-0.0297504182	-0.0277859170	-0.0251835624	-0.0220030938	-0.0183175223	-0.0142114536	-0.0097791469	-0.0051223500	0.0000000000
0.0312600796	0.0301569470	0.0283471376	0.0258730612	0.0227926935	0.0191782178	0.0151143331	0.0106962697	0.0060275574	0.0012175995	-0.0036208908	-0.0083745317	-0.0129319296	-0.0171862897	-0.0210379183	-0.0243965590	-0.0271835078	-0.0293334573	-0.0307960270	-0.0315369441	-0.0315388465	-0.0308016896	-0.0293427474	-0.0271962078	-0.0244123712	-0.0210564722	-0.0172071505	-0.0129546085	-0.0083984972	-0.0036455814	0.0000000000
0.0312524537	0.0301268045	0.0282806582	0.0257581663	0.0226196554	0.0189401844	0.0148077497	0.0103211806	0.0055877754	0.0007207358	-0.0041635405	-0.0089482437	-0.0135189454	-0.0177663349	-0.0215888339	-0.0248950254	-0.0276058404	-0.0296564483	-0.0309978079	-0.0315978399	-0.0314421943	-0.0305345933	-0.0288967428	-0.0265678126	-0.0236035003	-0.0200746989	-0.0160658013	-0.0116726824	-0.0070004055	-0.0021607106	0.0000000000
0.0312447506	0.0300963644	0.0282135502	0.0256422535	0.0224452205	0.0187004669	0.0144993743	0.0099444600	0.0051468755	0.0002236941	-0.0047049459	-0.0095187733	-0.0141003184	-0.0183377798	-0.0221277526	-0.0253777519	-0.0280084693	-0.0299557088	-0.0311719526	-0.0316275213	-0.0313112979	-0.0302309991	-0.0284129868	-0.0259016253	-0.0227581981	-0.0190594129	-0.0148955295	-0.0103681571	-0.0055877754	-0.0006710376	0.0000000000
0.0312369704	0.0300656270	0.0281458151	0.0255253274	0.0222693998	0.0184590867	0.0141892441	0.0095661675	0.0047049459	-0.0002734028	-0.0052449453	-0.0100859176	-0.0146758061	-0.0189003479	-0.0226543751	-0.0258444331	-0.0283911072	-0.0302309991	-0.0313183056	-0.0316259589	-0.0311463000	-0.0298912698	-0.0278921117	-0.0251985936	-0.0218777693	-0.0180123091	-0.0136984417	-0.0090435585	-0.0041635405	0.0008201267	0.0000000000
0.0312291130	0.0300345925	0.0280774543	0.0254073926	0.0220922040	0.0182160652	0.0138773967	0.0091863628	0.0042620752	-0.0007704322	-0.0057833773	-0.0106494748	-0.0152451682	-0.0194537667	-0.0231684086	-0.0262947742	-0.0287534809	-0.0304820990	-0.0314367367	-0.0315931543	-0.0309473802	-0.0295158115	-0.0273347977	-0.0244597174	-0.0209635728	-0.0169351356	-0.0124766931	-0.0077014509	-0.0027306588	0.0023094683	0.0000000000
0.0312211784	0.0300032613	0.0280084693	0.0252884538	0.0219136440	0.0179714241	0.0135638698	0.0088051061	0.0038183517	-0.0012672713	-0.0063200809	-0.0112092445	-0.0158081670	-0.0199977685	-0.0236695676	-0.0267284903	-0.0290953318	-0.0307088077	-0.0315271400	-0.0315291398	-0.0307147552	-0.0291050731	-0.0267417730	-0.0236860479	-0.0200170197	-0.0158296906	-0.0112324831	-0.0063444328	-0.0012921061	0.0037936772	0.0000000000
0.0312131668	0.0299716336	0.0279388618	0.0251685156	0.0217337310	0.0177251850	0.0132487014	0.0084224576	0.0033738644	-0.0017637974	-0.0068548957	-0.0117650276	-0.0163645677	-0.0205320899	-0.0241575735	-0.0271453072	-0.0294164160	-0.0309109436	-0.0315894352	-0.0314339787	-0.0304486783	-0.0286595454	-0.0261138123	-0.0228786855	-0.0190395709	-0.0146978194	-0.0099680517	-0.0049751315	0.0001491301	0.0052694547	0.0000000000
0.0312050780	0.0299397099	0.0278686332	0.0250475828	0.0215524760	0.0174773698	0.0129319296	0.0080384777	0.0029287021	-0.0022598879	-0.0073876620	-0.0123166265	-0.0169141378	-0.0210564722	-0.0246321552	-0.0275449613	-0.0297165041	-0.0310883451	-0.0316235665	-0.0313077651	-0.0301494393	-0.0281797610	-0.0254517361	-0.0220387787	-0.0180327350	-0.0135414118	-0.0086856751	-0.0035961980	0.0015900566	0.0067335211	0.0000000000
0.0311969122	0.0299074904	0.0277977852	0.0249256602	0.0213698902	0.0172280007	0.0126135927	0.0076532272	0.0024829539	-0.0027554203	-0.0079182206	-0.0128638450	-0.0174566481	-0.0215706616	-0.0250930489	-0.0279272001	-0.0299953821	-0.0312408701	-0.0316295036	-0.0311506235	-0.0298173642	-0.0276662933	-0.0247564092	-0.0211675223	-0.0169980662	-0.0123623980	-0.0073876620	-0.0022103020	0.0030276808	0.0081826223	0.0000000000
0.0311886694	0.0298749754	0.0277263192	0.0248027525	0.0211859850	0.0169770998	0.0122937293	0.0072667669	0.0020367090	-0.0032502721	-0.0084464127	-0.0134064884	-0.0179918722	-0.0220744092	-0.0255399985	-0.0282917818	-0.0302528509	-0.0313683967	-0.0316072413	-0.0309627093	-0.0294528145	-0.0271197562	-0.0240287401	-0.0202661555	-0.0159371613	-0.0111627466	-0.0060763492	-0.0008201267	0.0044590172	0.0096135379	0.0000000000
0.0311803495	0.0298421653	0.0276542369	0.0246788648	0.0210007715	0.0167246893	0.0119723781	0.0068791580	0.0015900566	-0.0037443211	-0.0089720807	-0.0139443638	-0.0185195865	-0.0225674711	-0.0259727556	-0.0286384760	-0.0304887267	-0.0314708228	-0.0315567993	-0.0307442081	-0.0290561874	-0.0265408029	-0.0232696794	-0.0193359607	-0.0148516579	-0.0099444600	-0.0047540973	0.0005716364	0.0058810930	0.0110230877	0.0000000000
