t_comp_cor_00	t_comp_cor_01	t_comp_cor_02	t_comp_cor_03	t_comp_cor_04	t_comp_cor_05	t_comp_cor_06	t_comp_cor_07	t_comp_cor_08	t_comp_cor_09
0.0028240902	0.0089353301	0.0231565837	-0.0032280827	0.0215098133	-0.0192763461	0.0066305944	-0.0350061326	-0.0075647350	0.0157239494
-0.0087196841	0.0056701100	-0.0284140339	0.0104106724	0.0172049041	0.0133998107	0.0142918045	-0.0266772352	-0.0169315061	0.0210121703
-0.0056516269	0.0019287126	-0.0057838661	-0.0101233254	-0.0265950255	0.0077561056	-0.0224307246	-0.0273337552	-0.0471006255	0.0147830064
-0.0028304169	0.0056188344	0.0226076570	-0.0215281211	-0.0077207531	-0.0087719601	0.0254103958	-0.0066838324	-0.0601068493	0.0194117057
0.0122100922	0.0159420490	0.0095585894	-0.0023070309	0.0393392738	0.0027588112	-0.0035527111	-0.0212550925	-0.0417752153	0.0119176856
0.0009937592	0.0300250136	-0.0244174679	0.0202155003	-0.0000718244	-0.0165689530	0.0094212415	-0.0185995492	-0.0394889094	0.0175266321
0.0078470773	0.0342395764	-0.0151681555	0.0006311781	-0.0271135759	0.0167909885	-0.0004823410	-0.0265535705	-0.0271005098	0.0147656409
-0.0074847545	0.0401149197	0.0185730066	-0.0215232969	-0.0178008213	0.0159876735	0.0098800212	-0.0274498896	-0.0118349746	0.0135607961
0.0048985037	0.0380023331	0.0219855888	-0.0031489315	0.0166793711	-0.0129633488	0.0190007748	-0.0395637351	0.0164756249	0.0323955001
0.0025135307	0.0258447441	-0.0045559755	0.0091230523	0.0302476667	0.0116788739	-0.0021203843	-0.0527521292	-0.0290259069	0.0084683279
0.0028262021	0.0092213593	-0.0223995842	0.0094309467	-0.0203711150	-0.0180014451	0.0042768187	-0.0404610949	-0.0158020509	0.0155427163
-0.0011594240	-0.0007117447	0.0124636664	-0.0233611957	-0.0179620706	0.0273177245	0.0146368948	-0.0287286269	-0.0308267347	0.0158665467
0.0041469103	0.0049423705	0.0190987522	-0.0225260001	0.0188914584	-0.0295309671	0.0052029257	-0.0223723544	-0.0227837444	0.0170087821
0.0010489349	0.0073167199	-0.0265607253	-0.0010777301	0.0252200977	0.0134632332	0.0107973633	-0.0077142230	-0.0233614252	0.0197630115
0.0171197785	0.0168204445	-0.0138185027	0.0069195243	-0.0212917650	-0.0137492206	-0.0199576690	-0.0103323455	-0.0162889396	0.0088083988
0.0077413802	0.0241322823	0.0164557792	-0.0032841041	-0.0149236150	0.0190073789	0.0352670217	0.0042500241	-0.0173644366	-0.0037059870
-0.0039638609	0.0361382898	0.0152330914	-0.0135438834	0.0341614769	-0.0081486509	-0.0203726825	-0.0101960143	-0.0004988267	0.0017688807
-0.0071113566	0.0402272920	-0.0287727654	0.0069399674	0.0008720111	-0.0088854534	0.0219182867	-0.0020858862	-0.0246592783	-0.0000085792
0.0048622588	0.0344029319	0.0039605134	-0.0025777437	-0.0069676357	0.0239500542	-0.0158209076	-0.0304461420	0.0339969917	0.0148777726
-0.0040301137	0.0205351232	0.0233665663	0.0024645300	0.0106336857	-0.0290148034	0.0038722400	-0.0233092922	-0.0048492131	-0.0046910632
0.0011281062	0.0099628378	-0.0302614889	0.0112754714	0.0144199785	0.0158030556	0.0084494990	-0.0104775982	0.0308150327	0.0197625332
-0.0021592913	-0.0000018413	-0.0052427615	-0.0077171851	-0.0251225434	0.0090455070	-0.0271299080	-0.0004298466	-0.0147460381	-0.0084769863
-0.0004390167	0.0012563296	0.0216583632	-0.0140773510	-0.0124587961	-0.0044497316	0.0204005815	0.0222235112	0.0084564824	-0.0016708120
0.0048594671	0.0059816733	0.0010366595	0.0119353313	0.0282390932	0.0237470074	-0.0181989914	0.0086564274	0.0122487068	-0.0082783716
0.0034703369	0.0078080582	-0.0134365414	0.0102777354	-0.0234955664	-0.0259816263	-0.0125007751	0.0186396677	-0.0146893008	-0.0108377546
-0.0007960152	0.0029687286	0.0153951399	-0.0119337741	-0.0149937512	0.0240872872	0.0072297346	0.0253385773	0.0003787385	0.0014349680
-0.0055059728	0.0084331823	0.0175711439	-0.0078017578	0.0249754093	-0.0165324126	-0.0028313109	0.0192973536	0.0077605137	-0.0155187587
-0.0090674022	0.0016370986	-0.0181002973	0.0109008496	0.0272396415	0.0157123065	-0.0014587516	0.0280973540	0.0019882400	-0.0173896185
0.0032976978	0.0014262811	-0.0226789174	0.0182343764	-0.0157075196	-0.0214638662	-0.0144304431	0.0354888678	0.0228222661	-0.0122460902
0.0082588282	-0.0080903029	0.0155658258	0.0099990600	-0.0195798756	0.0335071433	-0.0070779826	0.0366239527	0.0104915097	-0.0210436067
-0.0109364308	-0.0051805117	0.0314881165	-0.0110766865	0.0051778420	-0.0299881964	-0.0044680308	0.0513843151	0.0097610385	-0.0163660788
-0.0022604620	-0.0096132281	-0.0239582126	0.0049215803	0.0210416339	0.0297438254	0.0018324303	0.0636012806	-0.0019537786	-0.0165876975
0.0138881552	-0.0013449992	0.0040771304	0.0102146494	-0.0232342950	0.0077698895	-0.0490404710	0.0525093131	-0.0225754267	-0.0179849012
0.0115717129	0.0188552010	0.0247701747	0.0111134091	-0.0062916931	0.0111882256	0.0305179648	0.0604134077	-0.0166625036	-0.0203150741
0.0051829819	0.0416807459	0.0222990451	0.0091906895	0.0303121333	0.0094351674	-0.0071841020	0.0351276092	-0.0005703042	-0.0191255662
-0.0071373065	0.0510269444	-0.0082377516	0.0208268658	0.0222473040	0.0086117318	0.0089285562	0.0184825716	-0.0279101882	-0.0343740615
-0.0083478166	0.0498474376	-0.0040819914	0.0190025851	-0.0003484015	-0.0220574125	-0.0200837402	-0.0122455857	0.0277866895	-0.0104044340
-0.0028709269	0.0341400013	0.0029914432	0.0234819152	-0.0201140104	-0.0106555612	0.0198615355	-0.0267529654	0.0468114373	-0.0116435066
-0.0143477363	0.0135830478	0.0341480612	0.0078008774	-0.0115281156	0.0032186285	-0.0002459899	-0.0367700063	0.0550267584	0.0008414306
-0.0103636583	-0.0079407465	0.0211258260	-0.0046589287	0.0152575649	-0.0351217267	0.0234629052	-0.0314169808	0.0284186725	0.0061720488
-0.0160862747	-0.0178691859	-0.0094699177	0.0097398092	0.0278704625	0.0079306267	-0.0078158705	-0.0289957050	0.0036816582	0.0036099864
-0.0058935080	-0.0247629903	-0.0307185968	0.0208927617	-0.0195013405	-0.0264439800	0.0130292932	-0.0197485774	0.0108838049	0.0086103552
0.0027126604	-0.0332995314	0.0071354734	0.0062000169	-0.0254131131	0.0243807587	-0.0161396077	-0.0248506326	0.0181333537	-0.0069273446
0.0021075468	-0.0397353148	0.0300031438	0.0042172624	-0.0074479549	-0.0100921120	0.0260793078	0.0002122146	0.0149325436	-0.0072363902
-0.0005600784	-0.0407291447	-0.0039494183	0.0047447077	0.0333767885	0.0102317405	-0.0180827306	0.0109113915	0.0180641915	-0.0058777011
0.0015396775	-0.0381397334	-0.0197916573	0.0127342010	-0.0245417559	-0.0041773716	-0.0065605449	0.0322787582	-0.0222513151	-0.0155447633
0.0058605573	-0.0272031067	0.0177431106	-0.0073288455	-0.0120569915	0.0462892294	-0.0021977607	0.0305899920	-0.0114037854	-0.0086488895
-0.0025533564	-0.0085376944	0.0227737854	0.0000957650	0.0217936729	-0.0109571026	-0.0258220837	0.0225967022	-0.0223445253	-0.0242084441
-0.0029547449	0.0115187793	-0.0281878016	0.0239994735	-0.0015449766	-0.0019819233	0.0000971694	0.0243545913	0.0027401485	-0.0056416252
-0.0051398237	0.0193479341	-0.0031445162	0.0115675646	-0.0257891211	0.0007155856	-0.0058094073	0.0048718070	0.0090201103	-0.0217569195
-0.0072575766	0.0195314384	0.0241162343	0.0055679913	-0.0081873023	0.0077348394	0.0102568311	-0.0006307592	0.0475205548	-0.0039147538
0.0013084115	0.0116325984	0.0229509308	0.0249208565	0.0133039191	-0.0104548493	0.0112917318	-0.0213169623	0.0465951799	-0.0045204893
-0.0113471884	-0.0086208810	-0.0042931579	0.0267392154	0.0228880852	0.0108778442	-0.0029459464	-0.0279653346	0.0254765937	-0.0117799044
-0.0169155727	-0.0362246764	-0.0180379284	0.0086690497	-0.0223326342	-0.0050117795	-0.0077541428	-0.0069065129	0.0199767624	-0.0049942966
-0.0058055248	-0.0503548813	0.0174923475	-0.0015769861	-0.0173982781	0.0238759088	0.0267274868	0.0084299799	0.0083021752	0.0006705361
-0.0091409232	-0.0353985833	0.0012422681	0.0168258356	0.0238296959	0.0289223006	-0.0311666058	-0.0103349264	0.0160213385	-0.0023127270
-0.0080571221	-0.0324148983	-0.0048822776	0.0098120247	-0.0232437574	-0.0212666480	-0.0077858289	-0.0000397400	-0.0241817749	-0.0146741468
-0.0147419037	-0.0236219669	0.0195983964	-0.0109809594	-0.0079564898	0.0035646443	0.0118962198	0.0034831460	0.0028775629	-0.0019982098
-0.0153799815	-0.0125893319	0.0068559545	-0.0023134567	0.0219269925	-0.0060461175	0.0020800181	-0.0173034081	0.0127540230	-0.0099584030
-0.0140085285	-0.0099429999	-0.0086110090	0.0210326568	0.0043044408	-0.0094147803	-0.0005396495	-0.0277520485	-0.0005491363	-0.0066876110
-0.0164648925	-0.0195261871	-0.0122653435	0.0125430498	-0.0249366706	-0.0143162320	-0.0062222716	-0.0340685974	0.0129701698	-0.0088979591
-0.0189476254	-0.0387205995	0.0158923031	-0.0069915326	-0.0209361964	0.0268550871	0.0054160501	-0.0307857518	-0.0098312735	-0.0069863808
-0.0223730085	-0.0407730116	0.0235545200	-0.0101505368	0.0087568377	-0.0268197205	0.0090622539	-0.0281544175	0.0191762348	0.0172643116
-0.0202455561	-0.0523349060	-0.0089795008	0.0034400213	0.0273676335	-0.0020053228	0.0059188751	-0.0181327859	-0.0162664449	-0.0156056165
-0.0204022671	-0.0513808787	-0.0273528439	0.0140488084	0.0044153420	-0.0066626284	-0.0133369220	-0.0064877576	0.0148797157	0.0108028437
-0.0013943784	-0.0572644324	-0.0130822952	0.0018031372	-0.0278522954	0.0122916667	-0.0121183127	0.0112898424	-0.0143999265	-0.0036265185
-0.0028748003	-0.0503978716	0.0235055577	-0.0085850237	-0.0179125980	0.0114808523	-0.0015171103	0.0332429015	-0.0272651207	-0.0078155118
-0.0023178596	-0.0370616947	0.0148333046	-0.0103736376	0.0155725381	-0.0118816887	0.0119550048	0.0505987628	-0.0085246826	0.0091688021
0.0037736522	-0.0210783437	-0.0023594911	0.0061331331	0.0284270493	-0.0004120807	-0.0046077693	0.0544926773	-0.0299828781	-0.0092112613
-0.0013378648	-0.0028049200	-0.0144589187	0.0124886510	0.0227483821	0.0179583535	-0.0306727601	0.0487415979	-0.0105493382	0.0011211301
0.0119241961	0.0034760826	-0.0171413969	0.0185077689	-0.0203163032	-0.0050793569	-0.0126973378	0.0530652568	-0.0053423541	0.0034447166
0.0113590607	0.0025470746	0.0174605540	0.0035640318	-0.0194146014	0.0420426852	-0.0137339746	0.0492924888	-0.0232847673	0.0054109991
0.0142615059	0.0157132809	0.0292805255	-0.0052644505	0.0071451120	-0.0276297719	-0.0001657133	0.0728079013	-0.0310566348	0.0186822885
-0.0032902829	0.0349349176	-0.0303811311	0.0029103035	0.0169888264	0.0242226033	-0.0081731433	0.0688074532	-0.0141747683	0.0207363727
-0.0188396778	0.0498462318	-0.0004126379	-0.0022994754	-0.0237641969	-0.0087976486	-0.0353810504	0.0405262518	-0.0053144369	-0.0066627445
-0.0054514158	0.0470123929	0.0200367427	0.0019856102	-0.0041355066	-0.0255150560	0.0032075992	0.0374263746	-0.0104874727	0.0077734830
-0.0111228549	0.0534043729	-0.0107886309	0.0151806228	-0.0180793653	-0.0297433307	-0.0062651361	0.0277661293	-0.0002980564	-0.0101763355
-0.0053498958	0.0521761630	0.0135351892	-0.0005516548	-0.0121355701	0.0097710343	0.0448831447	0.0241309151	0.0154455103	-0.0134464414
-0.0160010808	0.0526406748	0.0002722765	-0.0189688787	0.0366376937	0.0037716196	-0.0291583001	-0.0098808386	0.0150133939	-0.0224672026
0.0018083947	0.0451034946	-0.0262685593	0.0159864440	-0.0198674360	-0.0298743114	0.0242641673	-0.0056915189	0.0134759440	-0.0172435457
-0.0049378640	0.0366860809	0.0129462020	-0.0045961029	-0.0097358183	0.0144122936	-0.0122536665	-0.0333603480	0.0626803720	-0.0092601933
-0.0053032477	0.0149801677	0.0199846653	0.0004032175	0.0111859513	-0.0360155113	0.0306499136	-0.0164317762	0.0309391975	-0.0045048460
-0.0113489854	-0.0054671616	-0.0159338863	0.0071081228	0.0316196663	0.0109013418	-0.0122643027	-0.0087133493	0.0144216827	-0.0024747080
0.0036587918	-0.0136101799	-0.0235603003	0.0169349459	-0.0244560408	-0.0245642273	0.0038616094	-0.0057069215	0.0126713344	0.0054680665
0.0063013774	-0.0202453669	0.0148144536	-0.0018553963	-0.0178589380	0.0354758272	-0.0096248966	-0.0118402939	-0.0033797473	-0.0034593770
-0.0037181081	-0.0159210165	0.0234240379	-0.0151234453	0.0061461205	-0.0255893391	0.0176634787	-0.0001929873	-0.0123788281	0.0064213660
-0.0015151139	-0.0081598166	-0.0115110718	-0.0016831204	0.0341919368	0.0080136487	0.0003087308	0.0016189278	-0.0322999075	-0.0112891375
0.0083740751	0.0076006096	-0.0194406258	0.0164735705	0.0018000583	-0.0114096871	-0.0068345431	-0.0068496712	-0.0136492217	0.0097860934
0.0143197009	0.0146714665	-0.0127865935	0.0019516201	-0.0238791123	0.0019027873	0.0036550672	-0.0226273620	0.0048192038	-0.0003893241
0.0036090487	0.0055751321	0.0246501255	-0.0132479025	-0.0215578199	0.0111080160	0.0184120142	-0.0154361582	-0.0188260750	-0.0016195825
0.0044218402	0.0104573861	0.0210382352	-0.0141473578	0.0166341514	-0.0181329200	0.0051177841	-0.0204906696	0.0066626285	0.0182574052
0.0150163019	0.0069659320	-0.0030091033	0.0054652538	0.0294581129	-0.0031447322	0.0124909298	-0.0156477191	-0.0309230350	-0.0035873894
0.0105665052	0.0103802158	-0.0196584828	0.0150671431	0.0047512542	-0.0080745038	-0.0053729787	-0.0238103411	0.0078379587	0.0095308822
0.0066005258	-0.0036813970	-0.0129194576	-0.0010575591	-0.0271372705	0.0050376748	0.0060073810	-0.0084653069	-0.0256613403	-0.0119722036
0.0058337150	-0.0105149789	0.0213026891	-0.0189679938	-0.0103894767	0.0148546524	0.0015364304	0.0009806808	-0.0210456434	0.0042140099
0.0144483751	0.0019093240	0.0189774794	-0.0102469393	0.0177922523	-0.0221069907	0.0170143002	-0.0024850130	-0.0053983945	0.0042621063
0.0080947579	0.0114267239	-0.0173647899	-0.0021126702	0.0271795209	0.0218603895	-0.0072238275	-0.0111425563	-0.0128953363	-0.0001240389
0.0064850167	0.0063956779	-0.0190115224	-0.0013668005	-0.0237925657	-0.0070792546	-0.0001901937	-0.0026091896	-0.0219776966	-0.0098883204
0.0061857993	0.0077926157	0.0099318280	-0.0237872308	-0.0144212739	0.0380406142	0.0046579504	-0.0095988155	-0.0079052488	0.0018187130
0.0112432494	0.0170140863	0.0140073200	-0.0148760374	0.0174896809	-0.0166927805	0.0021700122	-0.0229144127	0.0053177710	0.0015188395
0.0071505979	0.0157904277	-0.0328221388	0.0018005116	0.0080189162	0.0219258493	0.0176262569	-0.0202029361	0.0001305187	0.0059975239
0.0039781972	0.0059862983	-0.0101241000	-0.0222182406	-0.0197220024	0.0074581406	-0.0221426160	-0.0223992331	-0.0142439125	0.0003617500
0.0133231498	0.0030059431	0.0190231477	-0.0222054620	-0.0060130144	-0.0173540075	0.0331379370	-0.0118545413	-0.0226082529	0.0059491898
0.0354877983	0.0074868526	-0.0077275080	0.0113662497	0.0301464572	0.0278111021	-0.0122013592	-0.0191518191	0.0079233643	0.0293243317
0.0140285931	0.0110543051	0.0000766762	-0.0032101881	-0.0196919756	-0.0302751014	-0.0246580338	-0.0142309770	-0.0307088580	0.0096750087
0.0022621568	0.0112353616	0.0117203394	-0.0200317527	-0.0021714821	-0.0058578102	0.0410457874	-0.0104448914	-0.0129118109	0.0140061779
0.0059776135	0.0174636278	-0.0101354312	-0.0063303741	0.0237432886	0.0096611151	-0.0210176053	-0.0252278803	-0.0174943726	0.0069097957
-0.0001048526	0.0187488444	-0.0236106264	-0.0027322463	-0.0186408712	-0.0244364311	0.0094743808	-0.0280620758	0.0126591549	0.0041200745
0.0044467872	0.0001988066	0.0064323460	-0.0159625519	-0.0162871914	0.0134530833	-0.0093185835	-0.0433510364	0.0205627830	0.0070032599
0.0014181445	-0.0092474379	0.0124764086	-0.0185881382	0.0022443832	-0.0214144793	0.0322461386	-0.0402511760	0.0318630120	0.0255651689
-0.0025457729	-0.0208813859	-0.0140805543	-0.0132476368	0.0336916053	0.0039263357	-0.0077287621	-0.0321458207	0.0103416727	0.0125821790
0.0019312219	-0.0234796699	-0.0376230747	-0.0017983189	-0.0174947059	-0.0157344927	0.0110896242	-0.0126473761	-0.0019628119	0.0171336582
0.0116276531	-0.0204028677	0.0032161745	-0.0162068899	-0.0152688908	0.0386464438	-0.0137115393	-0.0198098872	0.0003812077	0.0074667558
0.0059199572	-0.0066845692	0.0065608609	-0.0225911926	0.0116688746	-0.0159207491	0.0139743318	-0.0129583105	0.0130677568	0.0069959796
0.0028784755	-0.0087537515	-0.0238432871	-0.0135995365	0.0264094043	0.0112873465	-0.0075207834	-0.0127027322	0.0085412058	-0.0000004748
0.0010629000	-0.0044612978	-0.0328307187	-0.0026456339	-0.0156820621	-0.0248655974	0.0010512888	-0.0094615497	0.0142127870	0.0076702730
0.0020557182	-0.0057341610	-0.0038300570	-0.0187024796	-0.0190738560	0.0170527010	-0.0059998128	-0.0238480291	0.0235054371	0.0021725961
0.0016030753	-0.0134952283	0.0151422275	-0.0132185778	0.0000662383	-0.0175474673	0.0238892046	-0.0184527389	0.0365187011	0.0134652536
-0.0056747959	-0.0234519243	-0.0196189264	-0.0142113857	0.0304309028	0.0072048628	-0.0059130570	-0.0232078759	0.0220976837	-0.0008310318
0.0052103430	-0.0342668017	-0.0310740588	-0.0029751090	-0.0196827336	-0.0185466074	0.0049558186	-0.0127184120	0.0063882440	0.0102259304
0.0060932426	-0.0365513793	0.0011324345	-0.0191756767	-0.0144412679	0.0424173348	-0.0071041162	-0.0211877898	-0.0026479744	0.0073011154
0.0097673199	-0.0293938300	0.0198876262	-0.0250465285	0.0132043302	-0.0378705786	0.0028156985	-0.0055673354	-0.0167086097	0.0104659116
0.0108226064	-0.0179385924	-0.0327810912	-0.0089452735	0.0201856892	0.0202765825	0.0149433261	-0.0108555615	-0.0017014578	0.0117976177
0.0080717043	-0.0179268575	-0.0102935885	-0.0192435856	-0.0189310585	-0.0111765805	-0.0211677161	-0.0092369478	-0.0306062272	0.0001592960
0.0110260197	-0.0148782043	0.0122625533	-0.0207659035	-0.0035029254	0.0118616119	0.0197949775	0.0039182673	-0.0174493149	0.0036370510
0.0095716618	-0.0036237985	0.0024203012	-0.0195649567	0.0251825974	-0.0134334239	-0.0042669852	-0.0077556757	0.0040282419	-0.0050175353
0.0194202587	-0.0029114063	-0.0245362309	0.0058033854	0.0133283172	0.0162767502	0.0087655557	-0.0019583380	-0.0013003614	0.0005891681
0.0130520394	-0.0061827738	-0.0050601719	-0.0065325100	-0.0168974227	-0.0199383324	-0.0324477293	-0.0024683741	0.0230977878	0.0006390222
0.0037624089	-0.0228824743	0.0118076062	-0.0199971810	-0.0093668606	-0.0026412547	0.0334131289	0.0328098945	-0.0170097585	-0.0108223868
0.0034842219	-0.0165722618	-0.0092795847	-0.0199405633	0.0344133078	0.0051392301	-0.0342745259	0.0194449511	0.0016261833	-0.0074652161
0.0094500760	-0.0057131717	-0.0291053459	-0.0012485915	-0.0214779257	-0.0176931679	0.0066908806	0.0317871282	-0.0170635103	-0.0104382866
0.0245028906	-0.0005047962	0.0106222819	-0.0138837457	-0.0105648393	0.0410448162	0.0081776720	0.0242700877	0.0045423251	0.0041101850
0.0104169908	0.0102602868	0.0106367832	-0.0192858204	0.0248601863	-0.0047960555	-0.0246309308	0.0229250455	-0.0010835584	-0.0126659308
0.0167827394	0.0152925267	-0.0301526892	0.0058289061	-0.0109989242	-0.0025177719	0.0003551304	0.0342314039	0.0028254063	0.0006048534
0.0123712513	0.0228811327	0.0035591450	-0.0070512126	-0.0208513035	0.0263872623	-0.0152515001	0.0212797774	0.0034375052	-0.0093237916
0.0148838102	0.0295117435	0.0220988998	-0.0025247226	-0.0021874154	-0.0102062407	0.0137049813	0.0230374081	0.0313665904	0.0115150938
0.0183107799	0.0272222102	-0.0018835948	0.0024227983	0.0319736544	0.0154277570	-0.0116227384	-0.0053596863	0.0189009809	-0.0075326281
0.0081822888	0.0120601706	-0.0250761013	0.0114459496	-0.0155969880	-0.0120713980	0.0015628942	0.0054184589	0.0101307030	-0.0037791834
0.0044308599	-0.0030563102	0.0066523857	-0.0151935821	-0.0153051310	0.0433339280	-0.0092949078	-0.0025385496	0.0066211700	0.0030660476
0.0111977462	-0.0047620096	0.0365611375	-0.0004714156	0.0086028714	-0.0379714736	-0.0069713037	0.0098602727	-0.0125780143	0.0047458160
0.0188562152	0.0022671794	-0.0194131187	0.0252016798	0.0159236898	0.0263198980	0.0209572377	0.0092434731	0.0023957028	0.0153263000
0.0075976832	0.0005804609	0.0034569191	-0.0020973597	-0.0225747499	-0.0033310799	-0.0404973546	0.0064281731	-0.0323049896	-0.0004096387
0.0117287017	0.0068840867	0.0256798793	0.0003108949	-0.0051689537	0.0015594361	0.0331914632	0.0223182014	-0.0254193274	0.0056262634
0.0011564746	0.0205608947	0.0063272048	-0.0066129247	0.0344437458	0.0003137519	-0.0265622186	0.0018548559	-0.0151784667	-0.0090972953
0.0166357881	0.0209594806	-0.0193518329	0.0372030268	-0.0063138334	-0.0102873276	0.0234544034	0.0084001633	-0.0073696180	0.0076523209
0.0107568575	0.0191801984	0.0120219084	0.0006528610	-0.0129025922	0.0214891879	-0.0186126925	-0.0154324484	0.0029402486	0.0003519283
0.0030391936	0.0088766679	0.0257846024	0.0007672662	0.0019176944	-0.0251253800	0.0329131167	0.0123579242	-0.0279921777	0.0029857235
0.0060987377	0.0130464283	-0.0020657892	0.0092387799	0.0352094851	0.0208822116	-0.0284230753	0.0043007963	-0.0138349341	0.0110829890
0.0181602311	0.0194107487	-0.0160625392	0.0350526722	-0.0197984152	-0.0292114309	0.0047075452	0.0171228228	-0.0157767288	0.0194562218
0.0083260312	0.0195767713	0.0199590562	0.0137277842	-0.0129685825	0.0302743893	-0.0121929455	0.0036990141	0.0086074286	0.0098655658
0.0051807650	0.0145350911	0.0359364625	0.0030673753	0.0053879807	-0.0336947614	0.0146373982	0.0173827745	-0.0149533527	0.0017270137
0.0054713072	0.0179755311	-0.0116346797	0.0232485205	0.0294419083	0.0231905826	-0.0098884459	0.0185615140	-0.0006635446	-0.0042637406
0.0130447827	0.0218297230	0.0009279873	0.0335498352	-0.0216219129	-0.0342569126	-0.0181677926	0.0150843723	0.0142295586	-0.0082435857
0.0002828875	0.0170348102	0.0247021523	0.0142086402	-0.0094368583	0.0222277838	0.0144530330	0.0156718531	0.0376733959	-0.0073245363
0.0055064436	0.0040181602	0.0294824674	-0.0019931197	0.0221789654	-0.0376259069	-0.0114541945	0.0177679732	0.0195308882	0.0117718278
0.0125374819	-0.0047525826	-0.0191607951	0.0300396559	0.0174716841	0.0081867369	0.0047048446	0.0250643928	0.0139836431	0.0183419519
0.0155745344	-0.0056185338	0.0099531637	0.0352929296	-0.0204747389	-0.0225018176	-0.0328934261	0.0112011063	0.0279371892	0.0079082218
0.0034327819	-0.0156412103	0.0258587067	0.0162327484	-0.0104206430	0.0073345696	0.0317856221	0.0309895779	0.0080992749	-0.0124082846
0.0028145199	-0.0249422477	0.0136683215	0.0161780717	0.0304211933	-0.0058897569	-0.0345522073	0.0267073935	-0.0023165418	-0.0146498627
0.0078058243	-0.0166752293	-0.0244846909	0.0396471574	-0.0143788761	-0.0084353382	0.0178669478	0.0338619558	-0.0045964372	-0.0031089042
0.0168016959	-0.0098997827	0.0277745042	0.0248873865	-0.0136192776	0.0460413008	-0.0269150606	0.0135757305	-0.0007815075	0.0015993651
0.0070183044	0.0041109681	0.0351629279	0.0218906478	0.0076989651	-0.0188747288	0.0074525017	0.0148332293	-0.0060178047	-0.0007592836
0.0020290320	0.0084334067	-0.0113842603	0.0325695086	0.0193285845	0.0180190854	-0.0016058484	0.0137603533	0.0067537715	0.0134183019
0.0042687488	0.0107422918	-0.0015836475	0.0304547356	-0.0247403115	-0.0068660682	-0.0193048067	0.0030024592	-0.0081065530	0.0047361703
0.0013482961	0.0128934424	0.0307696162	0.0174569225	-0.0137898510	0.0278811480	0.0158020648	-0.0011035637	0.0149155436	0.0129161686
-0.0010179917	0.0103047191	0.0277016543	0.0169777314	0.0183483981	-0.0166526117	-0.0170704204	-0.0099314452	0.0240714559	0.0280059681
-0.0002230732	-0.0012619804	-0.0260371738	0.0189099058	0.0094948302	0.0025278749	0.0191278109	0.0083174706	0.0143133926	0.0598911910
0.0001657969	-0.0113314139	0.0039371356	0.0090292446	-0.0193469438	0.0164825246	-0.0530938528	-0.0081187311	-0.0030952336	0.0456515283
-0.0163202373	-0.0003562083	0.0356807252	0.0037469089	-0.0026230358	-0.0374783329	0.0156525954	0.0042696072	-0.0261816986	0.0246526926
-0.0283886713	0.0148129179	-0.0165900212	0.0145733351	-0.0010824181	0.0196682361	0.0013311726	-0.0010631501	0.0012186892	0.0053771889
-0.0476953065	0.0229810846	-0.0011953849	-0.0059789592	-0.0182803608	0.0189834266	-0.0125063586	-0.0098492979	-0.0057533633	-0.0347066948
-0.0415224015	0.0287596494	0.0227328865	0.0090056905	0.0102550999	-0.0187497317	0.0086518430	-0.0177774533	0.0241390646	-0.0065518725
-0.0391678543	0.0254709575	-0.0168929325	0.0159865494	-0.0045665155	-0.0040666587	0.0308592306	-0.0147734890	-0.0029367828	-0.0170706969
-0.0385678565	0.0231474025	0.0113786137	0.0140530843	-0.0106114036	0.0187019289	-0.0130795667	-0.0387984018	0.0467307030	0.0043306379
-0.0485224312	0.0094062733	0.0219915396	0.0182286315	0.0025408031	-0.0234235187	0.0334410354	-0.0360105900	0.0149026983	-0.0138350567
-0.0500097142	-0.0087209983	-0.0133912237	0.0246300858	0.0227120215	0.0246486044	0.0031524573	-0.0389313333	0.0346990152	-0.0053093613
-0.0480437266	-0.0249062984	-0.0123082905	0.0171061229	-0.0227464087	-0.0266993259	0.0019341363	-0.0326909841	0.0004390470	-0.0086998999
-0.0512502441	-0.0327656595	0.0141346397	0.0025862905	-0.0108748136	0.0352627506	0.0216626354	-0.0281831643	0.0075701341	-0.0094338355
-0.0487124013	-0.0378415799	0.0213101547	0.0022081625	0.0182822328	-0.0301324532	-0.0125873840	-0.0241680500	-0.0058237465	-0.0140145558
-0.0473586190	-0.0388048752	-0.0259295333	0.0272196396	-0.0024451909	0.0103528997	0.0265964272	-0.0056920515	0.0034007502	-0.0022614411
-0.0490506216	-0.0375140825	0.0065791248	0.0037848216	-0.0191672824	0.0177870047	-0.0154923203	-0.0060250168	-0.0435075708	-0.0127306993
-0.0582473300	-0.0158447116	0.0213276445	-0.0009024974	0.0028626768	-0.0036267069	0.0297010860	0.0112939695	-0.0440882585	-0.0257496300
-0.0639795597	0.0106299477	0.0077322494	0.0122304626	0.0243390880	0.0115012991	-0.0012666022	-0.0059069838	-0.0456934282	-0.0693747273
-0.0508150537	0.0278147221	-0.0078900722	0.0371130749	-0.0084199384	-0.0020845526	0.0089324534	-0.0051178416	-0.0163911844	-0.0395990360
-0.0655824032	0.0221873345	0.0169524010	0.0194610325	-0.0213552103	0.0198412723	0.0097189288	-0.0165557497	-0.0189467974	-0.0591359670
